osmid,y,x,highway,ref,street_count,railway,geometry
69091917,34.0462404,-118.2370927,,,4,,POINT (-118.2370927 34.0462404)
69091933,34.0446898,-118.2349701,stop,,3,,POINT (-118.2349701 34.0446898)
69091937,34.0485145,-118.2447459,traffic_signals,,4,,POINT (-118.2447459 34.0485145)
69091973,34.0460601,-118.2475961,traffic_signals,,4,,POINT (-118.2475961 34.0460601)
69091979,34.0445977,-118.249019,traffic_signals,,4,,POINT (-118.249019 34.0445977)
69091989,34.043267,-118.2504401,traffic_signals,,4,,POINT (-118.2504401 34.043267)
69092051,34.043801,-118.2397238,traffic_signals,,4,,POINT (-118.2397238 34.043801)
69092055,34.043303,-118.2381195,traffic_signals,,4,,POINT (-118.2381195 34.043303)
69196777,34.0381749,-118.2602715,traffic_signals,,4,,POINT (-118.2602715 34.0381749)
69196786,34.0371187,-118.2611936,traffic_signals,,4,,POINT (-118.2611936 34.0371187)
69196905,34.0304756,-118.2636022,traffic_signals,,4,,POINT (-118.2636022 34.0304756)
69196947,34.0388818,-118.2642977,traffic_signals,,4,,POINT (-118.2642977 34.0388818)
69238335,34.0452738,-118.24993,traffic_signals,,4,,POINT (-118.24993 34.0452738)
69238346,34.0459556,-118.250988,traffic_signals,,4,,POINT (-118.250988 34.0459556)
69275470,34.0499841,-118.231781,,,3,,POINT (-118.231781 34.0499841)
69275498,34.0483907,-118.2339046,,,4,,POINT (-118.2339046 34.0483907)
69275584,34.0473203,-118.2210816,traffic_signals,,5,,POINT (-118.2210816 34.0473203)
71986454,34.0187527,-118.2066498,traffic_signals,,4,,POINT (-118.2066498 34.0187527)
71986559,34.0242826,-118.2198429,traffic_signals,,4,,POINT (-118.2198429 34.0242826)
71986601,34.0253876,-118.2226837,,,3,,POINT (-118.2226837 34.0253876)
71986691,34.0256189,-118.2299447,traffic_signals,,4,,POINT (-118.2299447 34.0256189)
71986952,34.0428342,-118.2461932,,,4,,POINT (-118.2461932 34.0428342)
71986961,34.0445841,-118.2450144,,,3,,POINT (-118.2450144 34.0445841)
71986969,34.0448965,-118.2458399,traffic_signals,,4,,POINT (-118.2458399 34.0448965)
71986991,34.0474086,-118.2496714,traffic_signals,,4,,POINT (-118.2496714 34.0474086)
71987057,34.0480511,-118.2541873,traffic_signals,,4,,POINT (-118.2541873 34.0480511)
71987139,34.0550092,-118.2476962,traffic_signals,,3,,POINT (-118.2476962 34.0550092)
71987159,34.058972,-118.247454,traffic_signals,,5,,POINT (-118.247454 34.058972)
72017717,34.0435026,-118.2427573,,,4,,POINT (-118.2427573 34.0435026)
72017733,34.0425434,-118.2412307,,,4,,POINT (-118.2412307 34.0425434)
72017744,34.0417245,-118.2398297,traffic_signals,,3,,POINT (-118.2398297 34.0417245)
72017780,34.0522609,-118.2571464,traffic_signals,,4,,POINT (-118.2571464 34.0522609)
72017798,34.0458539,-118.2579566,traffic_signals,,4,,POINT (-118.2579566 34.0458539)
72017839,34.0408648,-118.2608845,traffic_signals,,4,,POINT (-118.2608845 34.0408648)
72017846,34.0394357,-118.2622172,traffic_signals,,4,,POINT (-118.2622172 34.0394357)
72017905,34.0466548,-118.252042,traffic_signals,,4,,POINT (-118.252042 34.0466548)
72027616,34.0423326,-118.256081,traffic_signals,,4,,POINT (-118.256081 34.0423326)
72027628,34.0430232,-118.2571448,traffic_signals,,4,,POINT (-118.2571448 34.0430232)
72027642,34.0437225,-118.2582193,,,4,,POINT (-118.2582193 34.0437225)
72027653,34.0444248,-118.2592984,traffic_signals,,4,,POINT (-118.2592984 34.0444248)
72027666,34.045812,-118.2614638,traffic_signals,,4,,POINT (-118.2614638 34.045812)
72027686,34.0312434,-118.250507,traffic_signals,,4,,POINT (-118.250507 34.0312434)
72091953,34.0199628,-118.2395491,traffic_signals,,4,,POINT (-118.2395491 34.0199628)
72091993,34.0215441,-118.2451119,,,3,,POINT (-118.2451119 34.0215441)
72091997,34.0220047,-118.2459587,,,4,,POINT (-118.2459587 34.0220047)
72092015,34.0231479,-118.2479477,,,4,,POINT (-118.2479477 34.0231479)
72092030,34.0245482,-118.2504584,,,4,,POINT (-118.2504584 34.0245482)
72092041,34.0259361,-118.2534546,,,4,,POINT (-118.2534546 34.0259361)
72092067,34.0296104,-118.2613274,,,4,,POINT (-118.2613274 34.0296104)
72092079,34.0306155,-118.263489,traffic_signals,,4,,POINT (-118.263489 34.0306155)
72092084,34.031128,-118.2645936,,,4,,POINT (-118.2645936 34.031128)
72092109,34.0320618,-118.2666951,,,4,,POINT (-118.2666951 34.0320618)
72092127,34.0327743,-118.2682596,,,4,,POINT (-118.2682596 34.0327743)
72118803,34.0357606,-118.2189336,traffic_signals,,4,,POINT (-118.2189336 34.0357606)
72260049,34.0265558,-118.2306647,,,3,,POINT (-118.2306647 34.0265558)
72260058,34.0265458,-118.2322209,,,3,,POINT (-118.2322209 34.0265458)
72260089,34.0263317,-118.2341416,,,3,,POINT (-118.2341416 34.0263317)
72260243,34.026627,-118.2338144,,,3,,POINT (-118.2338144 34.026627)
72260258,34.0268955,-118.233152,motorway_junction,,3,,POINT (-118.233152 34.0268955)
72260323,34.0254978,-118.237005,motorway_junction,16A,3,,POINT (-118.237005 34.0254978)
72260365,34.0272606,-118.2320918,,,3,,POINT (-118.2320918 34.0272606)
72260686,34.0322971,-118.2169716,traffic_signals,,4,,POINT (-118.2169716 34.0322971)
72260718,34.0311058,-118.2143438,,,4,,POINT (-118.2143438 34.0311058)
72402774,34.0719672,-118.2077742,stop,,4,,POINT (-118.2077742 34.0719672)
72402794,34.0720022,-118.2051785,,,4,,POINT (-118.2051785 34.0720022)
72448720,34.0695121,-118.2129998,,,4,,POINT (-118.2129998 34.0695121)
72448746,34.0660072,-118.212903,traffic_signals,,4,,POINT (-118.212903 34.0660072)
72448791,34.0675995,-118.2102547,stop,,4,,POINT (-118.2102547 34.0675995)
72448807,34.0660362,-118.2102257,,,4,,POINT (-118.2102257 34.0660362)
72448821,34.0644992,-118.2101727,,,3,,POINT (-118.2101727 34.0644992)
72448838,34.0691198,-118.2077148,stop,,3,,POINT (-118.2077148 34.0691198)
72448938,34.0632891,-118.2105128,,,3,,POINT (-118.2105128 34.0632891)
72568812,34.0510232,-118.2271507,,,3,,POINT (-118.2271507 34.0510232)
72568867,34.0426931,-118.2272531,,,3,,POINT (-118.2272531 34.0426931)
72602764,34.0408218,-118.2184964,motorway_junction,135A,3,,POINT (-118.2184964 34.0408218)
72602888,34.0466187,-118.2148216,,,3,,POINT (-118.2148216 34.0466187)
72602899,34.0498142,-118.2145657,,,3,,POINT (-118.2145657 34.0498142)
72603063,34.0378751,-118.2193839,,,3,,POINT (-118.2193839 34.0378751)
72603103,34.0285909,-118.2206415,traffic_signals,,4,,POINT (-118.2206415 34.0285909)
72603136,34.0248363,-118.2211166,traffic_signals,,3,,POINT (-118.2211166 34.0248363)
72603226,34.0346535,-118.2192635,,,3,,POINT (-118.2192635 34.0346535)
72743927,34.0524827,-118.2266548,traffic_signals,,4,,POINT (-118.2266548 34.0524827)
72744233,34.042973,-118.2214481,,,3,,POINT (-118.2214481 34.042973)
72744268,34.0429577,-118.2217311,,,4,,POINT (-118.2217311 34.0429577)
72744345,34.0429993,-118.2207177,traffic_signals,,3,,POINT (-118.2207177 34.0429993)
72791880,34.0288418,-118.2084965,,,3,,POINT (-118.2084965 34.0288418)
72791983,34.0419066,-118.2523204,traffic_signals,,4,,POINT (-118.2523204 34.0419066)
72791992,34.0427546,-118.2531745,traffic_signals,,4,,POINT (-118.2531745 34.0427546)
73909148,34.0585904,-118.253661,motorway_junction,,3,,POINT (-118.253661 34.0585904)
73909229,34.0462234,-118.2628131,traffic_signals,,4,,POINT (-118.2628131 34.0462234)
73909258,34.0470092,-118.2647085,,,3,,POINT (-118.2647085 34.0470092)
73909624,34.0496129,-118.2676748,traffic_signals,,5,,POINT (-118.2676748 34.0496129)
73909660,34.0487344,-118.2552856,traffic_signals,,4,,POINT (-118.2552856 34.0487344)
73909677,34.0501332,-118.257443,traffic_signals,,4,,POINT (-118.257443 34.0501332)
73909685,34.0508413,-118.2585224,traffic_signals,,5,,POINT (-118.2585224 34.0508413)
73919096,34.0347235,-118.2645373,traffic_signals,,4,,POINT (-118.2645373 34.0347235)
76369399,34.0676173,-118.2089711,stop,,4,,POINT (-118.2089711 34.0676173)
76369416,34.0675817,-118.21161,traffic_signals,,4,,POINT (-118.21161 34.0675817)
76412972,34.0719501,-118.2090618,stop,,4,,POINT (-118.2090618 34.0719501)
76412984,34.0737359,-118.2090972,traffic_signals,,4,,POINT (-118.2090972 34.0737359)
76412998,34.0755206,-118.2091357,,,4,,POINT (-118.2091357 34.0755206)
76413024,34.0676395,-118.2076938,,,4,,POINT (-118.2076938 34.0676395)
76413037,34.0675601,-118.2129713,,,4,,POINT (-118.2129713 34.0675601)
76413048,34.0675491,-118.2142507,stop,,4,,POINT (-118.2142507 34.0675491)
76413061,34.0675299,-118.215511,,,4,,POINT (-118.215511 34.0675299)
122379266,34.0271488,-118.2084106,,,4,,POINT (-118.2084106 34.0271488)
122379268,34.0269403,-118.208547,,,1,,POINT (-118.208547 34.0269403)
122379287,34.0363742,-118.2022849,,,3,,POINT (-118.2022849 34.0363742)
122379304,34.0387292,-118.2008004,,,4,,POINT (-118.2008004 34.0387292)
122379307,34.03799,-118.2012663,,,4,,POINT (-118.2012663 34.03799)
122379320,34.0302359,-118.2064637,,,3,,POINT (-118.2064637 34.0302359)
122379339,34.0221702,-118.2114858,,,3,,POINT (-118.2114858 34.0221702)
122379348,34.0209558,-118.2122593,,,4,,POINT (-118.2122593 34.0209558)
122379352,34.0201947,-118.2127275,,,3,,POINT (-118.2127275 34.0201947)
122379358,34.0261424,-118.2090518,turning_circle,,1,,POINT (-118.2090518 34.0261424)
122379360,34.0256305,-118.2093607,,,4,,POINT (-118.2093607 34.0256305)
122379363,34.0240655,-118.2103178,,,3,,POINT (-118.2103178 34.0240655)
122379528,34.0624746,-118.2555622,,,3,,POINT (-118.2555622 34.0624746)
122379531,34.062913,-118.2565984,,,3,,POINT (-118.2565984 34.062913)
122379537,34.0633076,-118.2574687,,,4,,POINT (-118.2574687 34.0633076)
122379539,34.0638783,-118.2588087,,,4,,POINT (-118.2588087 34.0638783)
122379542,34.0643203,-118.2598007,,,3,,POINT (-118.2598007 34.0643203)
122379546,34.0643563,-118.2609299,,,3,,POINT (-118.2609299 34.0643563)
122379547,34.0643628,-118.2619673,,,3,,POINT (-118.2619673 34.0643628)
122379553,34.0643702,-118.2630074,,,4,,POINT (-118.2630074 34.0643702)
122381754,34.0279608,-118.2322135,,,4,,POINT (-118.2322135 34.0279608)
122389010,34.049668,-118.2216392,,,3,,POINT (-118.2216392 34.049668)
122391276,34.0675208,-118.2409808,,,3,,POINT (-118.2409808 34.0675208)
122391280,34.0672437,-118.2411369,,,3,,POINT (-118.2411369 34.0672437)
122401049,34.0495725,-118.2649615,traffic_signals,,4,,POINT (-118.2649615 34.0495725)
122406413,34.0385639,-118.2788033,,,1,,POINT (-118.2788033 34.0385639)
122406424,34.0376541,-118.2794375,,,3,,POINT (-118.2794375 34.0376541)
122416612,34.0434775,-118.2214568,turning_circle,,1,,POINT (-118.2214568 34.0434775)
122417539,34.0754889,-118.2727288,,,5,,POINT (-118.2727288 34.0754889)
122420459,34.0364227,-118.2707648,,,3,,POINT (-118.2707648 34.0364227)
122420467,34.0341918,-118.2673452,traffic_signals,,4,,POINT (-118.2673452 34.0341918)
122420468,34.0310193,-118.2608391,,,3,,POINT (-118.2608391 34.0310193)
122422634,34.0424845,-118.2216643,,,3,,POINT (-118.2216643 34.0424845)
122423849,34.0745662,-118.2736214,,,4,,POINT (-118.2736214 34.0745662)
122439386,34.0260885,-118.2061062,,,4,,POINT (-118.2061062 34.0260885)
122441102,34.0353289,-118.2699094,traffic_signals,,4,,POINT (-118.2699094 34.0353289)
122442423,34.0694107,-118.2627583,,,4,,POINT (-118.2627583 34.0694107)
122444741,34.0780757,-118.2098658,turning_circle,,1,,POINT (-118.2098658 34.0780757)
122447739,34.0276711,-118.218485,traffic_signals,,3,,POINT (-118.218485 34.0276711)
122447771,34.0265691,-118.2099215,,,3,,POINT (-118.2099215 34.0265691)
122450742,34.0723991,-118.2666576,traffic_signals,,4,,POINT (-118.2666576 34.0723991)
122450842,34.0716434,-118.2671492,traffic_signals,,4,,POINT (-118.2671492 34.0716434)
122452712,34.0474884,-118.2657609,traffic_signals,,5,,POINT (-118.2657609 34.0474884)
122454250,34.0300658,-118.2747654,,,3,,POINT (-118.2747654 34.0300658)
122454252,34.0299975,-118.2749428,,,3,,POINT (-118.2749428 34.0299975)
122454886,34.0463272,-118.2707451,traffic_signals,,4,,POINT (-118.2707451 34.0463272)
122467980,34.0559979,-118.210184,,,3,,POINT (-118.210184 34.0559979)
122469589,34.0295858,-118.2314994,,,3,,POINT (-118.2314994 34.0295858)
122478191,34.041094,-118.272515,,,3,,POINT (-118.272515 34.041094)
122481348,34.0458726,-118.2710458,traffic_signals,,5,,POINT (-118.2710458 34.0458726)
122482411,34.051008,-118.2220678,,,5,,POINT (-118.2220678 34.051008)
122484355,34.026213,-118.2334938,,,4,,POINT (-118.2334938 34.026213)
122485379,34.0450785,-118.270014,traffic_signals,,5,,POINT (-118.270014 34.0450785)
122500554,34.0282758,-118.2526505,,,3,,POINT (-118.2526505 34.0282758)
122510019,34.0247908,-118.2053983,,,3,,POINT (-118.2053983 34.0247908)
122518943,34.0537907,-118.2379474,traffic_signals,,4,,POINT (-118.2379474 34.0537907)
122536937,34.0343676,-118.2248786,,,3,,POINT (-118.2248786 34.0343676)
122536940,34.0345237,-118.2248725,,,3,,POINT (-118.2248725 34.0345237)
122555863,34.0454495,-118.214993,traffic_signals,,4,,POINT (-118.214993 34.0454495)
122555865,34.0463596,-118.214393,,,3,,POINT (-118.214393 34.0463596)
122555868,34.0472428,-118.2138406,,,4,,POINT (-118.2138406 34.0472428)
122555871,34.0481058,-118.213282,,,4,,POINT (-118.213282 34.0481058)
122555873,34.048987,-118.2127062,,,3,,POINT (-118.2127062 34.048987)
122555899,34.0488462,-118.2123907,,,3,,POINT (-118.2123907 34.0488462)
122555902,34.0515007,-118.2107077,,,3,,POINT (-118.2107077 34.0515007)
122555906,34.052265,-118.2102156,,,3,,POINT (-118.2102156 34.052265)
122555922,34.0551251,-118.20805,turning_circle,,1,,POINT (-118.20805 34.0551251)
122555925,34.0565311,-118.2072016,,,3,,POINT (-118.2072016 34.0565311)
122558845,34.0431008,-118.2258165,,,4,,POINT (-118.2258165 34.0431008)
122558858,34.0435313,-118.2243555,,,1,,POINT (-118.2243555 34.0435313)
122560963,34.0472012,-118.2442604,,,4,,POINT (-118.2442604 34.0472012)
122560970,34.0466515,-118.2427471,,,4,,POINT (-118.2427471 34.0466515)
122560987,34.0435529,-118.227454,,,3,,POINT (-118.227454 34.0435529)
122560989,34.0439046,-118.2261553,,,4,,POINT (-118.2261553 34.0439046)
122560992,34.0443632,-118.2245741,,,1,,POINT (-118.2245741 34.0443632)
122561083,34.0363604,-118.2302926,,,4,,POINT (-118.2302926 34.0363604)
122561088,34.0335525,-118.2300417,,,3,,POINT (-118.2300417 34.0335525)
122561096,34.0325657,-118.2300267,,,4,,POINT (-118.2300267 34.0325657)
122561100,34.0315804,-118.2300081,,,3,,POINT (-118.2300081 34.0315804)
122561103,34.0305884,-118.229991,,,4,,POINT (-118.229991 34.0305884)
122561105,34.029595,-118.2299853,traffic_signals,,4,,POINT (-118.2299853 34.029595)
122561117,34.0276395,-118.2299572,,,3,,POINT (-118.2299572 34.0276395)
122561127,34.0236877,-118.2300603,,,3,,POINT (-118.2300603 34.0236877)
122561131,34.0229354,-118.2300979,,,3,,POINT (-118.2300979 34.0229354)
122561141,34.0203552,-118.2298386,,,3,,POINT (-118.2298386 34.0203552)
122561148,34.0194957,-118.2303912,,,3,,POINT (-118.2303912 34.0194957)
122561163,34.0172512,-118.2303952,,,3,,POINT (-118.2303952 34.0172512)
122561171,34.0152269,-118.2303409,,,3,,POINT (-118.2303409 34.0152269)
122561177,34.0150187,-118.2303506,,,3,,POINT (-118.2303506 34.0150187)
122561182,34.0145106,-118.2303416,traffic_signals,,4,,POINT (-118.2303416 34.0145106)
122561187,34.0128175,-118.230328,traffic_signals,,4,,POINT (-118.230328 34.0128175)
122561194,34.0118707,-118.230316,traffic_signals,,3,,POINT (-118.230316 34.0118707)
122561197,34.009974,-118.2303007,,,3,,POINT (-118.2303007 34.009974)
122561201,34.0089594,-118.230292,traffic_signals,,4,,POINT (-118.230292 34.0089594)
122561207,34.0080804,-118.230272,traffic_signals,,4,,POINT (-118.230272 34.0080804)
122561312,34.0471761,-118.2326674,,,3,,POINT (-118.2326674 34.0471761)
122561316,34.0459958,-118.232648,,,3,,POINT (-118.232648 34.0459958)
122563298,34.070711,-118.2174977,,,3,,POINT (-118.2174977 34.070711)
122563307,34.0707519,-118.2155334,,,4,,POINT (-118.2155334 34.0707519)
122563313,34.0707698,-118.2143198,,,3,,POINT (-118.2143198 34.0707698)
122564494,34.049011,-118.221806,,,1,,POINT (-118.221806 34.049011)
122564496,34.049068,-118.2214591,,,3,,POINT (-118.2214591 34.049068)
122565180,34.0256843,-118.2139346,,,4,,POINT (-118.2139346 34.0256843)
122568389,34.0377422,-118.2182208,,,3,,POINT (-118.2182208 34.0377422)
122571158,34.0315334,-118.280863,,,3,,POINT (-118.280863 34.0315334)
122571162,34.0312666,-118.2802529,,,3,,POINT (-118.2802529 34.0312666)
122575135,34.0750667,-118.2534585,,,3,,POINT (-118.2534585 34.0750667)
122575137,34.0774538,-118.2519742,,,3,,POINT (-118.2519742 34.0774538)
122575140,34.0781534,-118.2515514,,,1,,POINT (-118.2515514 34.0781534)
122582045,34.0657549,-118.2365722,,,3,,POINT (-118.2365722 34.0657549)
122582056,34.0662666,-118.2378151,,,3,,POINT (-118.2378151 34.0662666)
122582902,34.0597802,-118.2606983,,,3,,POINT (-118.2606983 34.0597802)
122583400,34.0607893,-118.2878473,,,3,,POINT (-118.2878473 34.0607893)
122583404,34.0597966,-118.287839,traffic_signals,,3,,POINT (-118.287839 34.0597966)
122584138,34.0474301,-118.2142421,,,1,,POINT (-118.2142421 34.0474301)
122584143,34.0467038,-118.2126074,,,4,,POINT (-118.2126074 34.0467038)
122584150,34.0461553,-118.2113887,,,4,,POINT (-118.2113887 34.0461553)
122584153,34.0455732,-118.2100721,,,4,,POINT (-118.2100721 34.0455732)
122584155,34.0450439,-118.208924,traffic_signals,,3,,POINT (-118.208924 34.0450439)
122584285,34.0452512,-118.2087915,traffic_signals,,3,,POINT (-118.2087915 34.0452512)
122584288,34.0446916,-118.2075175,,,4,,POINT (-118.2075175 34.0446916)
122584290,34.0441516,-118.2062938,,,4,,POINT (-118.2062938 34.0441516)
122584292,34.0436115,-118.2050645,,,4,,POINT (-118.2050645 34.0436115)
122584294,34.0430681,-118.2038569,,,4,,POINT (-118.2038569 34.0430681)
122584296,34.0425377,-118.2026248,,,4,,POINT (-118.2026248 34.0425377)
122584297,34.0419793,-118.2013998,,,3,,POINT (-118.2013998 34.0419793)
122584318,34.0498883,-118.2205997,,,4,,POINT (-118.2205997 34.0498883)
122584321,34.0500061,-118.2199908,,,4,,POINT (-118.2199908 34.0500061)
122584322,34.0494426,-118.2187121,,,3,,POINT (-118.2187121 34.0494426)
122584415,34.048343,-118.2162879,stop,,3,,POINT (-118.2162879 34.048343)
122589830,34.0280067,-118.2472809,,,3,,POINT (-118.2472809 34.0280067)
122589835,34.0257614,-118.2435388,,,3,,POINT (-118.2435388 34.0257614)
122589843,34.025217,-118.2415011,,,4,,POINT (-118.2415011 34.025217)
122592328,34.052143,-118.2672968,,,3,,POINT (-118.2672968 34.052143)
122592332,34.0507806,-118.2681918,,,3,,POINT (-118.2681918 34.0507806)
122592352,34.0570284,-118.2623837,,,3,,POINT (-118.2623837 34.0570284)
122592367,34.0557405,-118.2645338,,,4,,POINT (-118.2645338 34.0557405)
122594704,34.045689,-118.2396178,,,3,,POINT (-118.2396178 34.045689)
122594707,34.0442711,-118.2396967,,,3,,POINT (-118.2396967 34.0442711)
122594731,34.0380807,-118.2400826,,,3,,POINT (-118.2400826 34.0380807)
122594735,34.0373738,-118.2405828,,,4,,POINT (-118.2405828 34.0373738)
122594770,34.0284337,-118.2468743,traffic_signals,,3,,POINT (-118.2468743 34.0284337)
122594773,34.0275818,-118.2476837,,,3,,POINT (-118.2476837 34.0275818)
122594782,34.0256204,-118.2495024,,,3,,POINT (-118.2495024 34.0256204)
122594784,34.0252778,-118.2498024,,,3,,POINT (-118.2498024 34.0252778)
122594791,34.0238107,-118.2511237,,,3,,POINT (-118.2511237 34.0238107)
122594794,34.0236805,-118.2512504,,,3,,POINT (-118.2512504 34.0236805)
122594797,34.0232538,-118.251657,,,3,,POINT (-118.251657 34.0232538)
122594799,34.0228606,-118.2519963,traffic_signals,,3,,POINT (-118.2519963 34.0228606)
122594801,34.0223771,-118.2524166,,,3,,POINT (-118.2524166 34.0223771)
122594803,34.0220314,-118.2527519,,,3,,POINT (-118.2527519 34.0220314)
122594810,34.0212804,-118.2534726,,,3,,POINT (-118.2534726 34.0212804)
122594812,34.020814,-118.2538768,,,3,,POINT (-118.2538768 34.020814)
122594816,34.0205452,-118.2541312,traffic_signals,,3,,POINT (-118.2541312 34.0205452)
122594819,34.0198659,-118.2544759,,,3,,POINT (-118.2544759 34.0198659)
122594823,34.0196953,-118.254544,,,3,,POINT (-118.254544 34.0196953)
