osmid,y,x,street_count,highway,ref,junction,railway,geometry
60661605,43.5993178,1.4038969,3,,,,,POINT (1.4038969 43.5993178)
60661621,43.5955132,1.4306786,3,,,,,POINT (1.4306786 43.5955132)
60689432,43.6155064,1.4651899,3,,,,,POINT (1.4651899 43.6155064)
60689434,43.6153943,1.4650541,3,,,,,POINT (1.4650541 43.6153943)
60689441,43.6147201,1.4640636,3,,,,,POINT (1.4640636 43.6147201)
60689875,43.6073956,1.4513837,3,,,,,POINT (1.4513837 43.6073956)
60690362,43.6055161,1.4473948,3,,,,,POINT (1.4473948 43.6055161)
60690364,43.6060029,1.4470238,3,,,,,POINT (1.4470238 43.6060029)
60690365,43.6070931,1.4467795,3,,,,,POINT (1.4467795 43.6070931)
60690366,43.607039,1.4462922,3,,,,,POINT (1.4462922 43.607039)
60690368,43.6059509,1.4464992,3,,,,,POINT (1.4464992 43.6059509)
60690369,43.6051992,1.4463829,3,,,,,POINT (1.4463829 43.6051992)
60698679,43.624439,1.4179777,3,,,,,POINT (1.4179777 43.624439)
60698680,43.6229437,1.4175693,3,motorway_junction,31b,,,POINT (1.4175693 43.6229437)
60700421,43.619654,1.4571015,3,,,,,POINT (1.4571015 43.619654)
60700431,43.6271232,1.4590565,3,,,,,POINT (1.4590565 43.6271232)
60700434,43.6283958,1.4602299,3,,,,,POINT (1.4602299 43.6283958)
60700435,43.6290477,1.4608658,3,,,,,POINT (1.4608658 43.6290477)
60964491,43.6057209,1.4416043,4,,,,,POINT (1.4416043 43.6057209)
60964492,43.6060429,1.4411839,3,,,,,POINT (1.4411839 43.6060429)
60964493,43.6065097,1.4406024,3,,,,,POINT (1.4406024 43.6065097)
60964494,43.6073047,1.4396403,4,,,,,POINT (1.4396403 43.6073047)
60965715,43.6062153,1.4416135,2,,,,,POINT (1.4416135 43.6062153)
60966424,43.6005329,1.4469987,4,,,,,POINT (1.4469987 43.6005329)
60966425,43.6005559,1.448199,4,,,,,POINT (1.448199 43.6005559)
60966434,43.6061571,1.4461111,3,,,,,POINT (1.4461111 43.6061571)
60966435,43.6060642,1.4444504,3,,,,,POINT (1.4444504 43.6060642)
61292862,43.6016503,1.4398668,3,,,,,POINT (1.4398668 43.6016503)
61292885,43.6012766,1.4397632,3,,,,,POINT (1.4397632 43.6012766)
61292899,43.6013851,1.4406554,3,,,,,POINT (1.4406554 43.6013851)
61306069,43.6013171,1.4478078,3,,,,,POINT (1.4478078 43.6013171)
65161325,43.6006872,1.4434074,1,,,,,POINT (1.4434074 43.6006872)
65161332,43.6004594,1.4450826,4,,,,,POINT (1.4450826 43.6004594)
65161338,43.600605,1.450134,4,,,,,POINT (1.450134 43.600605)
65161351,43.6008916,1.4501119,3,,,,,POINT (1.4501119 43.6008916)
65161365,43.6015683,1.4501267,3,,,,,POINT (1.4501267 43.6015683)
65161383,43.6033732,1.4481318,3,,,,,POINT (1.4481318 43.6033732)
65161391,43.6034407,1.4473152,4,,,,,POINT (1.4473152 43.6034407)
65161398,43.6040433,1.4482616,3,,,,,POINT (1.4482616 43.6040433)
65161404,43.6042016,1.4473419,3,,,,,POINT (1.4473419 43.6042016)
65161410,43.604749,1.4485313,3,,,,,POINT (1.4485313 43.604749)
65161420,43.6048441,1.4478825,3,,,,,POINT (1.4478825 43.6048441)
65161428,43.6048991,1.4495898,3,,,,,POINT (1.4495898 43.6048991)
65161460,43.6044799,1.448997,3,,,,,POINT (1.448997 43.6044799)
65208744,43.5997767,1.4471628,3,,,,,POINT (1.4471628 43.5997767)
65208749,43.5997414,1.4470362,3,,,,,POINT (1.4470362 43.5997414)
65208767,43.5997583,1.4486382,3,,,,,POINT (1.4486382 43.5997583)
65208774,43.5997618,1.448487,3,,,,,POINT (1.448487 43.5997618)
65208897,43.5985155,1.4488666,3,,,,,POINT (1.4488666 43.5985155)
65208916,43.5987802,1.4482831,3,,,,,POINT (1.4482831 43.5987802)
65208925,43.5984382,1.4471239,3,,,,,POINT (1.4471239 43.5984382)
65208981,43.5980544,1.446095,3,,,,,POINT (1.446095 43.5980544)
65208996,43.5994862,1.4456503,4,,,,,POINT (1.4456503 43.5994862)
65209003,43.5992342,1.445639,3,,,,,POINT (1.445639 43.5992342)
65209031,43.5972259,1.4473965,3,,,,,POINT (1.4473965 43.5972259)
65209039,43.5969672,1.4474707,3,,,,,POINT (1.4474707 43.5969672)
65209045,43.5968409,1.4475165,4,,,,,POINT (1.4475165 43.5968409)
65209063,43.5969475,1.4476396,3,,,,,POINT (1.4476396 43.5969475)
65209081,43.5969222,1.4502186,4,,,,,POINT (1.4502186 43.5969222)
65209098,43.5978324,1.4517113,3,,,,,POINT (1.4517113 43.5978324)
65209113,43.5977886,1.4520417,3,,,,,POINT (1.4520417 43.5977886)
65209133,43.5971614,1.4479475,3,,,,,POINT (1.4479475 43.5971614)
65209139,43.5962239,1.4494175,3,,,,,POINT (1.4494175 43.5962239)
65209147,43.5968174,1.4500956,3,,,,,POINT (1.4500956 43.5968174)
65209151,43.5961241,1.4495622,3,,,,,POINT (1.4495622 43.5961241)
65209159,43.5955013,1.4484101,3,,,,,POINT (1.4484101 43.5955013)
65209163,43.5954215,1.4484941,3,,,,,POINT (1.4484941 43.5954215)
65209171,43.5952799,1.448251,3,,,,,POINT (1.448251 43.5952799)
65209194,43.5966866,1.4473743,3,,,,,POINT (1.4473743 43.5966866)
65209197,43.5964492,1.4470207,4,,,,,POINT (1.4470207 43.5964492)
65209201,43.5976902,1.4455885,3,,,,,POINT (1.4455885 43.5976902)
65209205,43.5946075,1.4489501,3,,,,,POINT (1.4489501 43.5946075)
65209215,43.5961311,1.4466371,4,,,,,POINT (1.4466371 43.5961311)
65209226,43.5957247,1.4461943,3,,,,,POINT (1.4461943 43.5957247)
65211854,43.5925948,1.4343979,3,traffic_signals,,,,POINT (1.4343979 43.5925948)
65211867,43.5927818,1.4348512,3,,,,,POINT (1.4348512 43.5927818)
78230288,43.5757558,1.3957894,1,,,,,POINT (1.3957894 43.5757558)
78231962,43.576041,1.4065471,4,,,,,POINT (1.4065471 43.576041)
78266550,43.5971119,1.4433569,4,,,,,POINT (1.4433569 43.5971119)
78266551,43.5972463,1.4443792,4,,,,,POINT (1.4443792 43.5972463)
78266757,43.5963387,1.4442717,3,,,,,POINT (1.4442717 43.5963387)
78428441,43.5748593,1.4240359,3,,,,,POINT (1.4240359 43.5748593)
83794180,43.5979392,1.4442896,3,,,,,POINT (1.4442896 43.5979392)
83794199,43.5984927,1.4455163,3,,,,,POINT (1.4455163 43.5984927)
83794203,43.5984285,1.4428447,3,,,,,POINT (1.4428447 43.5984285)
83794213,43.5980206,1.4428112,3,,,,,POINT (1.4428112 43.5980206)
83794235,43.5973357,1.4455893,4,,,,,POINT (1.4455893 43.5973357)
83794241,43.5980184,1.4455817,4,,,,,POINT (1.4455817 43.5980184)
83794246,43.5978555,1.4430767,3,,,,,POINT (1.4430767 43.5978555)
83794266,43.5956647,1.4437867,3,,,,,POINT (1.4437867 43.5956647)
83794282,43.5977884,1.4421163,4,,,,,POINT (1.4421163 43.5977884)
83794303,43.5991273,1.4427365,3,,,,,POINT (1.4427365 43.5991273)
83794319,43.5956761,1.4441606,3,,,,,POINT (1.4441606 43.5956761)
83794333,43.5964436,1.4455658,3,,,,,POINT (1.4455658 43.5964436)
83815676,43.6039197,1.4444375,3,,,,,POINT (1.4444375 43.6039197)
84825872,43.6050228,1.4405767,3,,,,,POINT (1.4405767 43.6050228)
84825895,43.606813,1.4391862,3,,,,,POINT (1.4391862 43.606813)
84825905,43.6063172,1.4387339,4,,,,,POINT (1.4387339 43.6063172)
84825917,43.6047056,1.4413489,3,,,,,POINT (1.4413489 43.6047056)
84826015,43.6075394,1.4412325,2,,,,,POINT (1.4412325 43.6075394)
84826020,43.6074926,1.4399462,3,,,,,POINT (1.4399462 43.6074926)
84826038,43.6088444,1.4435047,3,,,,,POINT (1.4435047 43.6088444)
84826045,43.6081816,1.4438515,3,,,,,POINT (1.4438515 43.6081816)
84826054,43.6099951,1.4425597,3,,,,,POINT (1.4425597 43.6099951)
84826065,43.609621,1.443692,3,,,,,POINT (1.443692 43.609621)
84826066,43.6091612,1.4446175,3,,,,,POINT (1.4446175 43.6091612)
84826067,43.6100631,1.4427645,3,,,,,POINT (1.4427645 43.6100631)
84826070,43.6100553,1.4416153,3,,,,,POINT (1.4416153 43.6100553)
84826071,43.6100928,1.4411522,3,,,,,POINT (1.4411522 43.6100928)
84826072,43.6101384,1.4404382,3,,,,,POINT (1.4404382 43.6101384)
84826074,43.6109569,1.4418329,3,,,,,POINT (1.4418329 43.6109569)
84826075,43.6106445,1.4417575,3,,,,,POINT (1.4417575 43.6106445)
84826083,43.61022,1.4403292,3,,,,,POINT (1.4403292 43.61022)
84826084,43.6108928,1.4404993,4,,,,,POINT (1.4404993 43.6108928)
84826088,43.6112084,1.4405635,3,,,,,POINT (1.4405635 43.6112084)
84826091,43.6113016,1.4401082,3,,,,,POINT (1.4401082 43.6113016)
84826093,43.6109868,1.440035,3,,,,,POINT (1.440035 43.6109868)
84826102,43.6107425,1.4412729,3,,,,,POINT (1.4412729 43.6107425)
84826105,43.6112009,1.4389795,3,,,,,POINT (1.4389795 43.6112009)
90209633,43.6016141,1.427135,3,,,,,POINT (1.427135 43.6016141)
90209916,43.6012863,1.4273465,3,,,,,POINT (1.4273465 43.6012863)
90209917,43.6010523,1.4277279,3,,,,,POINT (1.4277279 43.6010523)
90209918,43.6007422,1.428127,3,,,,,POINT (1.428127 43.6007422)
90209919,43.6006865,1.4282947,3,,,,,POINT (1.4282947 43.6006865)
90210195,43.5994626,1.4277054,3,,,,,POINT (1.4277054 43.5994626)
90210699,43.5973902,1.4216628,3,,,,,POINT (1.4216628 43.5973902)
90211211,43.5994348,1.4238366,3,,,,,POINT (1.4238366 43.5994348)
90211296,43.5994412,1.424582,3,,,,,POINT (1.424582 43.5994412)
90211405,43.600052,1.4245776,3,,,,,POINT (1.4245776 43.600052)
90211593,43.6004743,1.4245846,3,,,,,POINT (1.4245846 43.6004743)
90216847,43.600706,1.4280267,3,,,,,POINT (1.4280267 43.600706)
90216973,43.6015816,1.4244909,3,,,,,POINT (1.4244909 43.6015816)
90216974,43.6019284,1.4230244,3,,,,,POINT (1.4230244 43.6019284)
90216975,43.6021745,1.4219702,3,,,,,POINT (1.4219702 43.6021745)
90216976,43.6025755,1.4203732,3,,,,,POINT (1.4203732 43.6025755)
90217298,43.6033645,1.4231191,3,,,,,POINT (1.4231191 43.6033645)
144958466,43.5735114,1.4658028,3,motorway_junction,20;21,,,POINT (1.4658028 43.5735114)
145844156,43.5688428,1.4153351,3,motorway_junction,,,,POINT (1.4153351 43.5688428)
146059941,43.6207477,1.418017,3,,,,,POINT (1.418017 43.6207477)
146060356,43.614982,1.4182294,3,motorway_junction,30,,,POINT (1.4182294 43.614982)
146063769,43.6107972,1.4152498,3,,,,,POINT (1.4152498 43.6107972)
146086019,43.6059221,1.4047266,3,motorway_junction,29,,,POINT (1.4047266 43.6059221)
146086050,43.6058294,1.4017293,3,,,,,POINT (1.4017293 43.6058294)
146086061,43.6037822,1.4040882,3,,,,,POINT (1.4040882 43.6037822)
146086062,43.6053482,1.4031878,3,,,,,POINT (1.4031878 43.6053482)
146086065,43.6059913,1.4018492,3,,,,,POINT (1.4018492 43.6059913)
146086070,43.6052052,1.4031314,3,motorway_junction,29,,,POINT (1.4031314 43.6052052)
146176002,43.6208358,1.4181526,3,motorway_junction,31,,,POINT (1.4181526 43.6208358)
146176184,43.6228909,1.4190693,3,,,,,POINT (1.4190693 43.6228909)
146239384,43.6101424,1.484583,3,motorway_junction,16,,,POINT (1.484583 43.6101424)
146239398,43.603387,1.486011,3,,,,,POINT (1.486011 43.603387)
146241581,43.5906845,1.4941272,3,,,,,POINT (1.4941272 43.5906845)
146241601,43.5754034,1.4966192,3,motorway_junction,18,,,POINT (1.4966192 43.5754034)
161620015,43.576871,1.4596486,3,,,,,POINT (1.4596486 43.576871)
161628476,43.573475,1.4637507,3,,,,,POINT (1.4637507 43.573475)
161631485,43.5737976,1.4651885,3,,,,,POINT (1.4651885 43.5737976)
166006623,43.5740393,1.4602077,3,,,,,POINT (1.4602077 43.5740393)
166007084,43.5749671,1.4611336,4,mini_roundabout,,,,POINT (1.4611336 43.5749671)
166007491,43.5742479,1.4596536,4,mini_roundabout,,,,POINT (1.4596536 43.5742479)
166007492,43.5745993,1.4590672,3,,,,,POINT (1.4590672 43.5745993)
166012454,43.5778114,1.4571076,3,,,,,POINT (1.4571076 43.5778114)
166012627,43.5767089,1.4585069,3,,,,,POINT (1.4585069 43.5767089)
166012872,43.5765758,1.4569764,3,,,,,POINT (1.4569764 43.5765758)
166012873,43.5768028,1.4596004,3,,,,,POINT (1.4596004 43.5768028)
166013823,43.575693,1.4601255,3,,,,,POINT (1.4601255 43.575693)
166013825,43.575628,1.4600783,3,,,,,POINT (1.4600783 43.575628)
166013826,43.5751754,1.4596939,3,,,,,POINT (1.4596939 43.5751754)
166014159,43.5757345,1.4599751,3,,,,,POINT (1.4599751 43.5757345)
166014161,43.5767235,1.4597576,3,,,,,POINT (1.4597576 43.5767235)
166015453,43.5768048,1.4598334,3,,,,,POINT (1.4598334 43.5768048)
166015455,43.5768851,1.4608376,3,,,,,POINT (1.4608376 43.5768851)
166016270,43.576859,1.4598037,3,,,,,POINT (1.4598037 43.576859)
166016274,43.5782657,1.4613174,3,,,,,POINT (1.4613174 43.5782657)
166016517,43.576725,1.4596711,3,,,,,POINT (1.4596711 43.576725)
166016519,43.5755016,1.4583905,3,,,,,POINT (1.4583905 43.5755016)
166016521,43.5744906,1.4572972,3,,,,,POINT (1.4572972 43.5744906)
166018874,43.5778004,1.4618543,3,,,,,POINT (1.4618543 43.5778004)
166020978,43.5770386,1.462918,3,,,,,POINT (1.462918 43.5770386)
166020980,43.5765169,1.4635448,3,,,,,POINT (1.4635448 43.5765169)
166020983,43.5761687,1.4638496,3,,,,,POINT (1.4638496 43.5761687)
166021134,43.5755191,1.46488,3,,,,,POINT (1.46488 43.5755191)
166022775,43.5759977,1.4655078,3,,,,,POINT (1.4655078 43.5759977)
166024028,43.5797052,1.4598312,4,mini_roundabout,,,,POINT (1.4598312 43.5797052)
166025241,43.5803802,1.4607949,4,,,,,POINT (1.4607949 43.5803802)
166025242,43.5809326,1.4615921,3,,,,,POINT (1.4615921 43.5809326)
166027422,43.5803213,1.4588647,4,,,,,POINT (1.4588647 43.5803213)
166027424,43.581256,1.4578953,3,,,,,POINT (1.4578953 43.581256)
166027427,43.5818887,1.4575318,3,,,,,POINT (1.4575318 43.5818887)
166027428,43.5819372,1.4575187,3,,,,,POINT (1.4575187 43.5819372)
166032534,43.5735531,1.4700052,3,,,,,POINT (1.4700052 43.5735531)
166035726,43.5711944,1.4744089,3,,,,,POINT (1.4744089 43.5711944)
166036431,43.5709791,1.4748287,3,,,,,POINT (1.4748287 43.5709791)
166036890,43.5717854,1.473821,3,,,,,POINT (1.473821 43.5717854)
166070647,43.6006593,1.4635963,4,,,,,POINT (1.4635963 43.6006593)
166601437,43.6063226,1.463316,3,,,,,POINT (1.463316 43.6063226)
166602463,43.6054345,1.4642396,4,,,,,POINT (1.4642396 43.6054345)
166602464,43.6049815,1.4650769,3,,,,,POINT (1.4650769 43.6049815)
166602466,43.6044102,1.4658168,3,,,,,POINT (1.4658168 43.6044102)
166602467,43.6040259,1.4662879,3,,,,,POINT (1.4662879 43.6040259)
166602468,43.603601,1.466766,3,,,,,POINT (1.466766 43.603601)
166602470,43.6031256,1.4673534,3,,,,,POINT (1.4673534 43.6031256)
166602474,43.6025818,1.4686067,3,,,,,POINT (1.4686067 43.6025818)
166602835,43.6034184,1.4645632,3,,,,,POINT (1.4645632 43.6034184)
166602839,43.603118,1.4643161,3,,,,,POINT (1.4643161 43.603118)
166603457,43.6042663,1.4635588,3,,,,,POINT (1.4635588 43.6042663)
166603695,43.6038616,1.465044,3,,,,,POINT (1.465044 43.6038616)
166603841,43.6042303,1.4645391,3,,,,,POINT (1.4645391 43.6042303)
166603998,43.6047938,1.4653018,3,,,,,POINT (1.4653018 43.6047938)
166604678,43.6026066,1.4658561,3,,,,,POINT (1.4658561 43.6026066)
166607611,43.6026954,1.4661511,3,,,,,POINT (1.4661511 43.6026954)
166610389,43.6046047,1.4640167,3,,,,,POINT (1.4640167 43.6046047)
166611055,43.6051627,1.4647438,3,,,,,POINT (1.4647438 43.6051627)
166612445,43.6033255,1.4652894,1,,,,,POINT (1.4652894 43.6033255)
166615838,43.6018719,1.4661434,3,,,,,POINT (1.4661434 43.6018719)
166615842,43.6029494,1.4669242,3,,,,,POINT (1.4669242 43.6029494)
166618251,43.6043525,1.4618863,3,,,,,POINT (1.4618863 43.6043525)
166618414,43.6057642,1.4603538,3,,,,,POINT (1.4603538 43.6057642)
166619562,43.6035293,1.4634994,4,,,,,POINT (1.4634994 43.6035293)
166619563,43.6030323,1.4644783,3,,,,,POINT (1.4644783 43.6030323)
166619566,43.6017903,1.4659238,4,,,,,POINT (1.4659238 43.6017903)
168101216,43.5971942,1.4035356,4,,,,,POINT (1.4035356 43.5971942)
174744378,43.6073315,1.4852538,4,,,,,POINT (1.4852538 43.6073315)
174745331,43.6080966,1.4875391,3,,,,,POINT (1.4875391 43.6080966)
174745626,43.6082228,1.4874662,3,,,,,POINT (1.4874662 43.6082228)
174745627,43.6074311,1.4852373,4,,,,,POINT (1.4852373 43.6074311)
174746865,43.6082466,1.4879346,3,,,,,POINT (1.4879346 43.6082466)
174746866,43.6083475,1.4878597,3,,,,,POINT (1.4878597 43.6083475)
174747657,43.609117,1.4901701,3,,,,,POINT (1.4901701 43.609117)
174748029,43.6093108,1.4901342,3,,,,,POINT (1.4901342 43.6093108)
174749509,43.6091221,1.4905354,3,,,,,POINT (1.4905354 43.6091221)
174749512,43.609225,1.4906896,3,,,,,POINT (1.4906896 43.609225)
174749514,43.6093555,1.490728,3,,,,,POINT (1.490728 43.6093555)
174749516,43.6094727,1.4906225,3,,,,,POINT (1.4906225 43.6094727)
174753822,43.6095913,1.4935043,3,,,,,POINT (1.4935043 43.6095913)
174753823,43.6096237,1.4939011,3,,,,,POINT (1.4939011 43.6096237)
174753824,43.6096385,1.4940794,4,,,,,POINT (1.4940794 43.6096385)
174753825,43.6098211,1.4961011,3,,,,,POINT (1.4961011 43.6098211)
174763199,43.6090684,1.4941731,4,,,,,POINT (1.4941731 43.6090684)
174765723,43.6087083,1.493489,3,,,,,POINT (1.493489 43.6087083)
174765726,43.6088436,1.4935594,3,,,,,POINT (1.4935594 43.6088436)
174768680,43.6093206,1.4970587,1,,,,,POINT (1.4970587 43.6093206)
174771259,43.6091823,1.4953213,3,,,,,POINT (1.4953213 43.6091823)
174771850,43.6073835,1.495823,3,,,,,POINT (1.495823 43.6073835)
174772040,43.6091347,1.4947239,3,,,,,POINT (1.4947239 43.6091347)
174772712,43.6092692,1.4964136,3,,,,,POINT (1.4964136 43.6092692)
175116584,43.6072809,1.49306,3,,,,,POINT (1.49306 43.6072809)
175120459,43.6065616,1.4934182,3,,,,,POINT (1.4934182 43.6065616)
175120480,43.6061491,1.4974142,3,,,,,POINT (1.4974142 43.6061491)
175125856,43.6065097,1.4957125,3,,,,,POINT (1.4957125 43.6065097)
175125858,43.6065992,1.4958079,3,,,,,POINT (1.4958079 43.6065992)
175143346,43.6047864,1.4932615,3,,,,,POINT (1.4932615 43.6047864)
175143351,43.6041914,1.493812,3,,,,,POINT (1.493812 43.6041914)
175149998,43.6068854,1.4920468,3,,,,,POINT (1.4920468 43.6068854)
175152529,43.6068636,1.4916954,3,,,,,POINT (1.4916954 43.6068636)
175155920,43.6055574,1.492621,3,,,,,POINT (1.492621 43.6055574)
175157198,43.6041322,1.4935956,3,,,,,POINT (1.4935956 43.6041322)
175157201,43.6050435,1.49631,3,,,,,POINT (1.49631 43.6050435)
175159451,43.6026496,1.4993922,3,,,,,POINT (1.4993922 43.6026496)
175307536,43.5920595,1.4981004,3,,,,,POINT (1.4981004 43.5920595)
175329976,43.5920265,1.4980145,3,,,,,POINT (1.4980145 43.5920265)
176589340,43.6017756,1.4236425,3,,,,,POINT (1.4236425 43.6017756)
176589477,43.602595,1.4240754,3,,,,,POINT (1.4240754 43.602595)
181677286,43.6074302,1.4539356,4,,,,,POINT (1.4539356 43.6074302)
181677291,43.6077479,1.455144,3,,,,,POINT (1.455144 43.6077479)
181680309,43.6101855,1.479201,3,,,,,POINT (1.479201 43.6101855)
181680311,43.6087366,1.4760805,3,,,,,POINT (1.4760805 43.6087366)
191041162,43.6095931,1.47792,4,,,,,POINT (1.47792 43.6095931)
191045672,43.6154648,1.4651711,3,,,,,POINT (1.4651711 43.6154648)
191045686,43.6068642,1.4732818,3,,,,,POINT (1.4732818 43.6068642)
191046646,43.6144142,1.4655289,3,,,,,POINT (1.4655289 43.6144142)
191057543,43.6063753,1.4825181,4,,,,,POINT (1.4825181 43.6063753)
192194969,43.5720275,1.4759953,3,,,,,POINT (1.4759953 43.5720275)
192195845,43.5721184,1.4754117,3,,,,,POINT (1.4754117 43.5721184)
192196488,43.5722234,1.4758919,3,,,,,POINT (1.4758919 43.5722234)
192300568,43.6062216,1.4747825,3,,,,,POINT (1.4747825 43.6062216)
192300569,43.6065864,1.4738157,3,traffic_signals,,,,POINT (1.4738157 43.6065864)
198177103,43.6085599,1.4739892,3,,,,,POINT (1.4739892 43.6085599)
198177105,43.6092887,1.475518,3,,,,,POINT (1.475518 43.6092887)
198178146,43.6102405,1.4724594,4,,,,,POINT (1.4724594 43.6102405)
198178147,43.6080216,1.4744836,3,,,,,POINT (1.4744836 43.6080216)
198184369,43.6126358,1.4773649,3,,,,,POINT (1.4773649 43.6126358)
198184618,43.612638,1.4772658,3,,,,,POINT (1.4772658 43.612638)
198184623,43.6125033,1.4772973,3,,,,,POINT (1.4772973 43.6125033)
198208858,43.5807717,1.4448367,3,,,,,POINT (1.4448367 43.5807717)
203598495,43.5740017,1.4196521,3,traffic_signals,,,,POINT (1.4196521 43.5740017)
203598498,43.5727112,1.4242134,4,,,,,POINT (1.4242134 43.5727112)
203604896,43.5796006,1.4173829,3,,,,,POINT (1.4173829 43.5796006)
203604900,43.5787801,1.4202662,3,,,,,POINT (1.4202662 43.5787801)
203604902,43.5780744,1.4226963,3,,,,,POINT (1.4226963 43.5780744)
203824472,43.6096544,1.4745816,3,,,,,POINT (1.4745816 43.6096544)
203824473,43.609126,1.4734916,3,,,,,POINT (1.4734916 43.609126)
203825380,43.610212,1.474053,3,,,,,POINT (1.474053 43.610212)
203825381,43.6097023,1.4729757,3,,,,,POINT (1.4729757 43.6097023)
203825947,43.6107269,1.4735665,3,,,,,POINT (1.4735665 43.6107269)
203825949,43.6090958,1.4751141,3,,,,,POINT (1.4751141 43.6090958)
203826645,43.6110724,1.4743073,3,,,,,POINT (1.4743073 43.6110724)
203826646,43.6097548,1.4755791,3,,,,,POINT (1.4755791 43.6097548)
203827080,43.6099556,1.4753804,3,,,,,POINT (1.4753804 43.6099556)
203827081,43.6111886,1.4781037,3,,,,,POINT (1.4781037 43.6111886)
203828755,43.6115814,1.4753365,3,,,,,POINT (1.4753365 43.6115814)
203828757,43.6104376,1.4764311,4,,,,,POINT (1.4764311 43.6104376)
203828759,43.6102553,1.4766,3,,,,,POINT (1.4766 43.6102553)
203830121,43.6099546,1.4717973,3,,,,,POINT (1.4717973 43.6099546)
208880235,43.5988768,1.4365511,4,,,,,POINT (1.4365511 43.5988768)
225599930,43.5714755,1.4445078,4,,,,,POINT (1.4445078 43.5714755)
225599931,43.5719587,1.4439871,3,,,,,POINT (1.4439871 43.5719587)
226131906,43.6031021,1.4360351,3,,,,,POINT (1.4360351 43.6031021)
226138346,43.6038635,1.4360699,3,,,,,POINT (1.4360699 43.6038635)
226175160,43.6278798,1.4339036,3,,,,,POINT (1.4339036 43.6278798)
226175169,43.6278283,1.4373428,3,,,,,POINT (1.4373428 43.6278283)
226177244,43.6283337,1.4338768,3,,,,,POINT (1.4338768 43.6283337)
226177251,43.6282246,1.4374283,3,,,,,POINT (1.4374283 43.6282246)
226181603,43.6247715,1.4428711,4,,,,,POINT (1.4428711 43.6247715)
226208441,43.6156243,1.4416035,3,,,,,POINT (1.4416035 43.6156243)
226208443,43.6168749,1.4425537,3,,,,,POINT (1.4425537 43.6168749)
226208447,43.6179216,1.4440471,3,,,,,POINT (1.4440471 43.6179216)
226208454,43.6188413,1.4460658,5,,,,,POINT (1.4460658 43.6188413)
226208470,43.6234534,1.4457231,3,,,,,POINT (1.4457231 43.6234534)
226208482,43.6267579,1.4442245,4,,,,,POINT (1.4442245 43.6267579)
226261233,43.6311573,1.4381259,4,traffic_signals,,,,POINT (1.4381259 43.6311573)
226261237,43.6338841,1.4384985,3,,,,,POINT (1.4384985 43.6338841)
226261250,43.6367953,1.4390257,3,,,,,POINT (1.4390257 43.6367953)
226505502,43.6238449,1.4426795,3,,,,,POINT (1.4426795 43.6238449)
226505510,43.6201867,1.4412166,4,,,,,POINT (1.4412166 43.6201867)
226505513,43.6177506,1.4408929,3,,,,,POINT (1.4408929 43.6177506)
226507716,43.6215067,1.4370307,3,,,,,POINT (1.4370307 43.6215067)
226507721,43.6210188,1.4392348,3,,,,,POINT (1.4392348 43.6210188)
