u,v,key,osmid,highway,lanes,maxspeed,name,ref,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,tunnel,access,junction,Groups
2507752105,69582541,0,9278355,residential,,,Trenholm Street Southwest,,True,False,109.64036876867254,"LINESTRING (-84.4048983 33.746443, -84.4049592 33.7464903, -84.405166 33.746651, -84.4055301 33.7469228, -84.4056817 33.7470361, -84.405781 33.747101)",405.3537179133291,4.561141059952032,0.0002397475749003,,,,,C
2507752105,407912545,0,243351469,residential,,,Larkin Place Southwest,,False,True,197.2352746118657,"LINESTRING (-84.4048983 33.746443, -84.4048456 33.7464924, -84.4043065 33.746997, -84.4042627 33.7470465, -84.404224 33.7471117, -84.4041962 33.7471771, -84.4041787 33.747253, -84.4041724 33.7475728, -84.4041618 33.7479239, -84.4041593 33.7480048)",197.2352746118657,1.4036642917792836,0.0001447022098257,,,,,C
2507757173,69442359,0,119948088,primary,6,35 mph,Northside Drive Northwest,US 19;US 29;US 41;GA 3,False,False,96.13570378787868,"LINESTRING (-84.404852 33.7667236, -84.4048506 33.7667552, -84.4048421 33.7669482, -84.4048429 33.7670499, -84.4048442 33.7672242, -84.4048458 33.7674404, -84.404844 33.767588)",96.13570378787868,1.5550835329289392,0.0222237224814811,,,,,B
2507757173,3638494059,0,119948088,primary,6,35 mph,Northside Drive Northwest,US 19;US 29;US 41;GA 3,False,True,39.96496609675734,"LINESTRING (-84.404852 33.7667236, -84.4048553 33.7666478, -84.404856 33.766633, -84.404845 33.766435, -84.4048298 33.7663656)",39.96496609675734,1.5987015351754743,0.0242955431118201,,,,,B
2507757173,69169317,0,807410537,residential,,,John Street Northwest,,False,True,303.5275400089615,"LINESTRING (-84.404852 33.7667236, -84.4046606 33.7667221, -84.4044543 33.7667108, -84.4043405 33.766666, -84.4041689 33.766565, -84.404059 33.766464, -84.4039947 33.7664222, -84.401691 33.766403)",303.5275400089615,1.5960281330478516,0.0001411552923435,,,,,C
2507768198,69190110,0,"[9246441, 1355459570, 629238286, 1317633983]",tertiary,4,35 mph,"['West Marietta Street Northwest', 'Marietta Street']",,False,False,596.0283692254955,"LINESTRING (-84.4123435 33.77985, -84.4125134 33.779868, -84.4127248 33.7798874, -84.4134525 33.77997, -84.4144587 33.780093, -84.4146871 33.7801402, -84.4148074 33.7801647, -84.4149795 33.7802545, -84.4151203 33.780328, -84.4152 33.7803631, -84.4155173 33.780598, -84.4156993 33.780803, -84.4157434 33.7808586, -84.4159931 33.7811738, -84.4160704 33.7812713, -84.4165944 33.7819326, -84.4166463 33.7819981, -84.4166768 33.7820365, -84.4171426 33.7826243, -84.4172193 33.782721)",596.0283692254955,1.6395213096472945,0.0072045709305945,yes,,,,B
2507768198,69430930,0,1317633983,tertiary,4,,Marietta Street,,False,True,45.07308174788336,"LINESTRING (-84.4123435 33.77985, -84.4121361 33.7798199, -84.4120271 33.7797957, -84.4119864 33.7797867, -84.4118719 33.7797512)",45.07308174788335,1.5023605147804016,0.0075136336895119,,,,,B
2508763908,6404727826,0,42509021,residential,2,,Pine Street Northeast,,False,False,338.52039588021165,"LINESTRING (-84.3815272 33.7675451, -84.3815034 33.767544, -84.3800292 33.7675168, -84.378574 33.76749, -84.378551 33.76748, -84.378401 33.767459, -84.378237 33.767426, -84.3779879 33.7673547, -84.3778955 33.7673276)",338.5203958802116,1.8549121295831112,0.0066896667232169,,,,,C
2508763908,69172097,0,42509021,residential,2,,Pine Street Northeast,,False,True,45.67932669164667,"LINESTRING (-84.3815272 33.7675451, -84.38185 33.767513, -84.3818999 33.7675117, -84.382019 33.767509)",45.67932669164667,1.432168911150025,0.0006175243453803,,,,,C
2508763908,69172101,0,96398235,secondary_link,,,,,True,False,63.42110181723362,"LINESTRING (-84.3815272 33.7675451, -84.3817117 33.7675835, -84.3817813 33.7675987, -84.3818418 33.7676275, -84.381862 33.7676385, -84.381903 33.7676734, -84.3819383 33.7677117, -84.3819657 33.767764, -84.382012 33.767878)",645.3983318160518,8.662728365172132,0.0010892643705165,,,,,B
2511829122,2511829130,0,1362860547,trunk_link,,,,,True,False,45.47486998376143,"LINESTRING (-84.3494029 33.7603113, -84.3494015 33.7603494, -84.3494086 33.7607202)",122.53073212588372,7.550746449436645,0.0023623071604088,,,,,A
2511829126,68196556,0,591826259,trunk_link,,,,,True,False,32.39530758229031,"LINESTRING (-84.3490154 33.7604277, -84.3490317 33.7603259, -84.3490574 33.7602375, -84.3490653 33.7602297, -84.3491224 33.7601562)",1224.352279211944,14.813097153422571,0.0008766296733192,,,,,A
2511829126,5649592816,0,1362860548,trunk_link,,,,,True,False,21.596688128137227,"LINESTRING (-84.3490154 33.7604277, -84.3489675 33.760341, -84.3489179 33.7602512)",1246.0082898977923,16.275541388392497,0.0003259557048921,,,,,A
2511829130,69133263,0,9264963,residential,,,Alta Avenue Northeast,,False,True,7.829605887282244,"LINESTRING (-84.3494086 33.7607202, -84.3494929 33.760727)",7.829605887282244,1.6498314312611664,0.0004762488185458,,,,,C
2511829130,2511829134,0,1362860547,trunk_link,,,,,True,False,136.8676276604734,"LINESTRING (-84.3494086 33.7607202, -84.3494139 33.7608572, -84.3494425 33.7610026, -84.3495238 33.7612155, -84.3497234 33.7616481, -84.3496964 33.7617971, -84.349663 33.761857, -84.3496286 33.7618892)",164.62377102763014,9.49773184203247,0.0023133717226031,,,,,A
2511829133,5649592801,0,"[243822809, 243822811, 243822812, 757088149]",trunk,"['3', '2']",35 mph,Moreland Avenue Northeast,US 23;GA 42,True,False,378.290688743103,"LINESTRING (-84.3492828 33.761856, -84.3492703 33.7602576, -84.3492616 33.7595376, -84.3492513 33.7590579, -84.3492412 33.7585577, -84.3492383 33.7584542)",497.01764196982646,9.823195136816665,0.0120062555600937,,yes,,,A
2511829134,69133309,0,1012349303,primary_link,,,,,True,False,3.839259270286848,"LINESTRING (-84.3496286 33.7618892, -84.349601 33.761915)",24.720600369152848,4.90378943154317,0.0051376799143834,,,,,B
2511829139,68147058,0,591826250,trunk,2,35 mph,Moreland Avenue Northeast,US 23;GA 42,True,False,18.421012001769988,"LINESTRING (-84.3491722 33.7621791, -84.3491695 33.7622399, -84.3492193 33.7623362)",584.0847228602038,10.103003942619882,0.0118961207664083,,,,,A
2511829141,2271139844,0,9237354,trunk_link,,25 mph,,,True,False,47.58182319434167,"LINESTRING (-84.3492813 33.7621849, -84.3493576 33.7621323, -84.349442 33.762071, -84.349634 33.761999, -84.349686 33.761964, -84.349706 33.7619502)",554.9239116676323,11.119137621287525,0.0038803277255565,,,,,A
2511829141,2511829133,0,243822812,trunk,2,35 mph,Moreland Avenue Northeast,US 23;GA 42,True,False,36.57255574985587,"LINESTRING (-84.3492813 33.7621849, -84.3492824 33.7620851, -84.3492828 33.761856)",838.7357749630736,10.198423595478795,0.008854909553003,,,,,A
2511829147,2511829150,0,243822808,residential,,,Julia Street Northeast,,False,True,79.04872420593819,"LINESTRING (-84.3499133 33.7703659, -84.3499118 33.771017, -84.3499117 33.7710768)",79.04872420593819,1.277845728783817,0.0002451581269919,,,,,C
2511829150,2511829147,0,243822808,residential,,,Julia Street Northeast,,False,False,79.04872420593819,"LINESTRING (-84.3499117 33.7710768, -84.3499118 33.771017, -84.3499133 33.7703659)",79.04872420593819,1.277845728783818,0.0002451581269919,,,,,C
2511829150,69256337,0,1075611852,secondary,3,,North Avenue Northeast,,False,False,84.52216573609337,"LINESTRING (-84.3499117 33.7710768, -84.3490968 33.7710814, -84.3489973 33.7710811)",84.52216573609337,1.6357893087261934,0.002038876379826,,,,,B
2511829150,69256335,0,"[1075611852, 712007597]",secondary,3,,North Avenue Northeast,,False,True,78.41183747295905,"LINESTRING (-84.3499117 33.7710768, -84.350383 33.7710741, -84.3506893 33.7710733, -84.35076 33.771073)",78.41183747295905,1.687161786881434,0.0017990085704347,,,,,B
2511912095,2909088371,0,243830603,residential,,,Inman Walk,,False,False,4.812759035860038,"LINESTRING (-84.3597203 33.7555355, -84.3597605 33.755508)",4.812759035860038,1.276984589804606,0.0002451581269919,,,,,C
2511912095,69216019,0,243830595,residential,,,Delta Place Northeast,,False,True,77.22044900842093,"LINESTRING (-84.3597203 33.7555355, -84.359408 33.755293, -84.359338 33.755232, -84.35926 33.755136, -84.359192 33.755009)",77.22044900842094,1.3996517511646631,0.0002604880245845,,,,,C
2511912095,2511912098,0,1298209337,residential,,,Delta Place Northeast,,False,False,10.617015023986252,"LINESTRING (-84.3597203 33.7555355, -84.3597324 33.7555511, -84.3597573 33.7555831, -84.3597738 33.7556194)",10.617015023986252,1.3994919462068487,0.0007393820019307,,,,,C
2511912098,69589374,0,1298209336,secondary,,,Edgewood Avenue Northeast,,False,False,16.800587594979163,"LINESTRING (-84.3597738 33.7556194, -84.3599484 33.7555775)",16.800587594979163,1.531529459830414,0.0037092340449732,,,,,B
2511912098,69216050,0,133114922,secondary,2,,Edgewood Avenue Northeast,,False,True,67.326875463475,"LINESTRING (-84.3597738 33.7556194, -84.3594119 33.7556994, -84.35907 33.755775)",67.326875463475,1.5744242620050548,0.0029675675877149,,,,,B
2511912098,2511912095,0,1298209337,residential,,,Delta Place Northeast,,False,True,10.617015023986252,"LINESTRING (-84.3597738 33.7556194, -84.3597573 33.7555831, -84.3597324 33.7555511, -84.3597203 33.7555355)",10.617015023986252,1.3994919462068487,0.0007499626371319,,,,,C
2511912104,69589374,0,243830600,tertiary,,,Euclid Avenue Northeast,,False,True,19.509972254618926,"LINESTRING (-84.3599792 33.7557474, -84.3599892 33.7557201, -84.3599857 33.7556906, -84.3599726 33.7556519, -84.3599484 33.7555775)",19.509972254618926,1.467008154591037,0.0058408112173008,,,,,B
2511912104,69216040,0,1298209335,tertiary,,,Euclid Avenue Northeast,,False,False,93.87497483353506,"LINESTRING (-84.3599792 33.7557474, -84.3599423 33.7557818, -84.3598608 33.7558271, -84.359158 33.756242)",93.87497483353506,1.4871058584160952,0.0049880480904298,,,,,B
2511912106,69168716,0,1014997724,tertiary,2,,Irwin Street Northeast,,False,False,101.78838303302986,"LINESTRING (-84.3667219 33.7575868, -84.365621 33.757572)",101.78838303302986,1.3739066601504526,0.0063691215704163,,,,,B
2511912106,2511912108,0,243830604,residential,,,Irwin Place,,False,True,133.0729786968418,"LINESTRING (-84.3667219 33.7575868, -84.3667185 33.7576452, -84.3667058 33.7578597, -84.3666953 33.7578739, -84.3666769 33.7578849, -84.3666543 33.7578907, -84.3660263 33.7578818, -84.3659121 33.7578434, -84.3657744 33.757831, -84.3656198 33.7578272)",130.1655859649658,1.231038248670202,0.0,,,,,C
2511912106,69639595,0,"[629238265, 1014997725]",tertiary,2,,Irwin Street Northeast,,False,True,111.33018032662488,"LINESTRING (-84.3667219 33.7575868, -84.366773 33.7575875, -84.3670752 33.7575916, -84.3678587 33.7576021, -84.367926 33.757603)",111.33018032662488,1.752284151169708,0.0124550909147091,,,,,B
2511912108,69634381,0,9277810,tertiary,,,Sampson Street Northeast,,False,False,77.15622364931401,"LINESTRING (-84.3656198 33.7578272, -84.365607 33.758521)",77.15622364931401,1.7581408787728312,0.0112022475192919,,,,,B
2511912108,69168716,0,9277810,tertiary,,,Sampson Street Northeast,,False,True,28.377202931935948,"LINESTRING (-84.3656198 33.7578272, -84.3656201 33.7577578, -84.3656207 33.757631, -84.365621 33.757572)",28.377202931935948,1.4027410205765023,0.0096723838567882,,,,,B
2511912108,2511912106,0,243830604,residential,,,Irwin Place,,False,False,133.0729786968418,"LINESTRING (-84.3656198 33.7578272, -84.3657744 33.757831, -84.3659121 33.7578434, -84.3660263 33.7578818, -84.3666543 33.7578907, -84.3666769 33.7578849, -84.3666953 33.7578739, -84.3667058 33.7578597, -84.3667185 33.7576452, -84.3667219 33.7575868)",130.1655859649658,1.2310382486702014,0.0,,,,,C
2511912118,69657642,0,243830594,residential,,,Bishop Way Northeast,,False,True,136.1443992886175,"LINESTRING (-84.3690716 33.7598645, -84.3686262 33.7600152, -84.3685318 33.7600761, -84.3685125 33.7601594, -84.3684874 33.7602604, -84.3684392 33.7602941, -84.3683216 33.7603053, -84.367857 33.760291)",136.1443992886175,1.2608653547720488,0.0002451581269919,,,,,C
2611736892,9010557274,0,978461725,secondary,,,Hank Aaron Drive,,False,True,79.675124152499,"LINESTRING (-84.3878493 33.7372169, -84.3878326 33.7379333)",79.675124152499,1.7569365835037076,0.0051916652008078,,,,,B
2611736892,2611736897,0,255488097,secondary_link,,,,,True,False,59.11461136734206,"LINESTRING (-84.3878493 33.7372169, -84.3879679 33.7370927, -84.3880146 33.7370622, -84.3880427 33.7370505, -84.3881362 33.7370372, -84.3882297 33.737046, -84.3883889 33.7370927)",97.50419362350311,2.7787879089901963,0.0002062622691783,,,,,B
2611736892,69348334,0,978461725,secondary,,,Hank Aaron Drive,,False,False,41.63772685815465,"LINESTRING (-84.3878493 33.7372169, -84.387851 33.737122, -84.3878597 33.7370066, -84.387872 33.736843)",41.63772685815465,1.3811877192834052,0.0073327408979183,,,,,B
2611736897,69348310,0,88171797,secondary,,,Georgia Avenue,,False,True,102.58699309358474,"LINESTRING (-84.3883889 33.7370927, -84.3885419 33.7372067, -84.3886617 33.7372801, -84.3888034 33.7373494, -84.3889822 33.7374107, -84.3891293 33.7374438, -84.3892573 33.7374589, -84.389373 33.737461)",102.58699309358474,1.611750008600831,0.0052581548742882,,,,,B
2611736897,69348334,0,563546416,secondary,,,Georgia Avenue,,False,False,55.86646676534846,"LINESTRING (-84.3883889 33.7370927, -84.388216 33.7369766, -84.3881094 33.7369194, -84.38803 33.736887, -84.3879893 33.7368757, -84.387872 33.736843)",55.86646676534847,1.3976001897067911,0.0035205260114696,,,,,B
2611736916,69348310,0,88171797,secondary,,,Georgia Avenue,,False,False,102.88962065097888,"LINESTRING (-84.3903668 33.7370937, -84.3902777 33.7371591, -84.390142 33.7372492, -84.3900106 33.7373167, -84.389883 33.7373677, -84.3897554 33.7374031, -84.3896178 33.7374349, -84.3895011 33.7374494, -84.389373 33.737461)",102.88962065097888,1.6128829133019895,0.0103904843538255,,,,,B
2611736916,69348292,0,88171797,secondary,,,Georgia Avenue,,False,True,52.93872907981316,"LINESTRING (-84.3903668 33.7370937, -84.3905059 33.7370061, -84.3905575 33.7369736, -84.390647 33.7369281, -84.3907083 33.7369041, -84.3907626 33.7368889, -84.3908623 33.7368663)",52.93872907981315,1.412067035539857,0.0109596143166093,,,,,B
2611736916,2611736920,0,255488100,tertiary_link,,,,,True,False,58.18360194872014,"LINESTRING (-84.3903668 33.7370937, -84.390468 33.7370595, -84.3905398 33.7370455, -84.3906417 33.737055, -84.3907215 33.7370746, -84.3907779 33.7371038, -84.3908313 33.737166, -84.3908712 33.7372442)",94.96740955105716,2.824339863311104,3.70923404497323e-05,,,,,B
2611736920,69348292,0,563546418,tertiary,,,Pollard Boulevard Southwest,,False,False,42.028680471244,"LINESTRING (-84.3908712 33.7372442, -84.3908664 33.7370398, -84.3908623 33.7368663)",42.028680471244,1.4122728277712453,0.0013616556097024,,,,,B
2611736920,7412755244,0,1135698208,tertiary,,,Pollard Boulevard Southwest,,False,True,130.3513788389353,"LINESTRING (-84.3908712 33.7372442, -84.3908791 33.7377008, -84.3908869 33.7377668, -84.3909029 33.7378407, -84.3909203 33.7379148, -84.3909542 33.7380269, -84.3909678 33.7380635, -84.3910075 33.7381802, -84.391053 33.738303, -84.3910864 33.7383939)",130.35137883893526,1.6156104420839588,0.0029626980908325,,,,,B
2641404124,1375407387,0,123285290,other,,,Fairlie Street Northwest,,True,False,76.61793566917662,"LINESTRING (-84.3902226 33.7569104, -84.3901988 33.7569265, -84.3899272 33.7571225, -84.3896403 33.7573293, -84.3896069 33.7573547, -84.3895969 33.7573622)",226.35897749269472,5.256809423363353,0.0003725465701247,,,,,C
2641404124,69336796,0,867064042,residential,,,Poplar Street Northwest,,True,False,75.53839096019311,"LINESTRING (-84.3902226 33.7569104, -84.3901977 33.756886, -84.3901793 33.7568675, -84.390137 33.7568241, -84.3899665 33.7566568, -84.3897718 33.7564616, -84.3897535 33.7564432, -84.3896917 33.7563946)",378.9759170939966,8.68461733594037,0.0001679074665739,,,,,C
2672279830,2672279831,0,261620524,secondary_link,,,,,True,False,38.96355370309938,"LINESTRING (-84.3939296 33.7328279, -84.3938992 33.7327966, -84.3938648 33.7327604, -84.3938291 33.7327371, -84.3938081 33.7327297, -84.3937798 33.7327304, -84.3937529 33.7327301, -84.3937211 33.7327349, -84.3936972 33.7327436, -84.3936797 33.7327582, -84.3936633 33.7327832, -84.3936349 33.7328424)",165.13895144847132,5.0619230155934565,0.0004265318565491,,,,,B
2672279830,69131077,0,307098114,secondary,3,,Pryor Street,,True,False,62.4317817076997,"LINESTRING (-84.3939296 33.7328279, -84.393796 33.732507, -84.393632 33.732332)",221.979138710676,6.467791853540516,0.0083170405578591,,,,,B
2672279831,69657413,0,9237026,secondary,3,,Dodd Avenue Southwest,,True,False,53.00861170097172,"LINESTRING (-84.3936349 33.7328424, -84.393624 33.732931, -84.393538 33.733312)",151.09389345059896,4.497885660562155,0.0054656194883757,,,,,B
2703578675,6008665017,0,264694613,residential,,,West Peachtree Street Northwest,,False,True,65.03076931968899,"LINESTRING (-84.3876061 33.7627472, -84.3876056 33.7627641, -84.3875998 33.7632347, -84.3875991 33.7632898, -84.3875986 33.763332)",65.03076931968899,1.27212201459681,0.0002451581269919,,,,,C
2903611339,69108378,0,"[38945232, 38945237, 1003022422, 1342094527]",motorway,"['5', '6']",55 mph,Downtown Connector,I 75;I 85,True,False,253.3660277003019,"LINESTRING (-84.3786669 33.7534377, -84.37858 33.7536638, -84.3785028 33.7538873, -84.3784491 33.7540569, -84.3784099 33.7541962, -84.3783742 33.7543668, -84.3783366 33.754585, -84.3782895 33.7549007, -84.3782688 33.7550825, -84.3782553 33.7552584, -84.3782497 33.7556552, -84.3782484 33.755678)",3484.685736610448,30.045349873465305,0.0044457905363672,yes,,,,A
2903611339,339264283,0,"[38974051, 39169033, 38974028, 1003022423, 1003022424, 286684571, 39169053]",motorway_link,1,,,,True,False,1116.20076686196,"LINESTRING (-84.3786669 33.7534377, -84.3786478 33.7535142, -84.3786326 33.7535929, -84.3785682 33.7540907, -84.3785493 33.7542044, -84.3784868 33.7545102, -84.3784333 33.7548929, -84.378395 33.7554245, -84.3783948 33.7556626, -84.3783946 33.7559708, -84.3784514 33.7569333, -84.3784805 33.7571898, -84.3785408 33.7575084, -84.3786019 33.7578294, -84.3786893 33.7582748, -84.3788696 33.7588719, -84.3789704 33.7591671, -84.3790884 33.7594393, -84.3793815 33.7599377, -84.3795731 33.7602013, -84.3797402 33.7604004, -84.3799091 33.7605857, -84.3800365 33.7607125, -84.3801644 33.7608298, -84.380325 33.760949, -84.3805148 33.761039, -84.3806853 33.761094, -84.3808211 33.761124, -84.3809456 33.7611378, -84.3810906 33.7611329, -84.3812067 33.7611185, -84.3813146 33.7611028, -84.3814903 33.7610637, -84.3815961 33.7610449, -84.3816801 33.7610386, -84.3817424 33.7610416, -84.3818269 33.7610682, -84.3818816 33.7611014, -84.3819342 33.7611451, -84.3819768 33.7612035, -84.3820013 33.7612722, -84.3820197 33.7613489, -84.3821115 33.7618221)",2978.929789555342,29.880482492893456,0.0002464205891466,yes,,,,A
2909088371,2511912095,0,243830603,residential,,,Inman Walk,,False,True,4.812759035860038,"LINESTRING (-84.3597605 33.755508, -84.3597203 33.7555355)",4.812759035860038,1.2769845898046066,0.0002451581269919,,,,,C
2909846019,69230005,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,False,45.34373107366606,"LINESTRING (-84.4224417 33.7852768, -84.4224011 33.785271, -84.4219583 33.785207)",45.34373107366606,1.201010983642239,0.0039102661137964,,,,,B
2909846019,69230007,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,True,141.67906246230044,"LINESTRING (-84.4224417 33.7852768, -84.4227482 33.7853209, -84.4232178 33.7853884, -84.4239523 33.785494)",141.67906246230044,1.623146075911907,0.0036996152856993,,,,,B
2909846019,1570963721,0,143557660,other,,,,,True,False,52.72075908852403,"LINESTRING (-84.4224417 33.7852768, -84.4223455 33.7851858, -84.4223223 33.7851639, -84.4222788 33.7851046, -84.4222571 33.7850452, -84.4222511 33.7849626, -84.4222982 33.7848603)",95.07264239764127,2.300500206840665,5.230200355148639e-06,,,,,C
2911510955,69425001,0,1059205200,tertiary,3,25 mph,Williams Street Northwest,,True,False,16.687578803461122,"LINESTRING (-84.3904183 33.7865508, -84.3904126 33.7867008)",298.75004979310074,5.123230226948546,0.0067062590829643,,,,,B
2911510955,2911510962,0,"[1059205202, 287527655]",primary,"['3', '2']",,14th Street Northwest,US 19;GA 9,True,False,108.62909452505497,"LINESTRING (-84.3904183 33.7865508, -84.3896617 33.7865731, -84.3893829 33.7865813, -84.3892436 33.7865854)",599.0210843088911,6.766120447661017,0.0026116133773375,,,,,B
2911510961,69372826,0,629238142,primary,4,30 mph,West Peachtree Street Northwest,US 19;GA 9,True,False,13.533580824351278,"LINESTRING (-84.3878099 33.7865803, -84.387808 33.786702)",278.3302845179086,5.23702619423144,0.0042490869092173,,,,,B
2911510961,2911510963,0,287527648,secondary,2,,14th Street Northeast,,True,False,78.01268857978691,"LINESTRING (-84.3878099 33.7865803, -84.3876615 33.7865927, -84.3874279 33.7866123, -84.38697 33.7866506)",355.9853139161821,6.634862690974922,0.0005877061916314,,,,,B
2911510962,2911510961,0,287527650,primary,3,,14th Street Northwest,US 19;GA 9,True,False,132.4978486596732,"LINESTRING (-84.3892436 33.7865854, -84.3891499 33.7865851, -84.387939 33.7865808, -84.3878099 33.7865803)",159.36601668258663,4.954328101950182,0.0011330898424579,,,,,B
2911510962,69253867,0,1117890736,secondary,4,,Spring Street Northwest,,True,False,92.12504112657628,"LINESTRING (-84.3892436 33.7865854, -84.3892438 33.786521, -84.389229 33.785757)",384.0606179247869,6.895157711286645,0.0031518870622998,,,,,B
2911510963,69372826,0,9261039,secondary,2,,14th Street Northeast,,True,False,77.65502939827358,"LINESTRING (-84.38697 33.7866506, -84.3876526 33.7866925, -84.387808 33.786702)",356.3429730976955,6.671181440388883,0.0009380093809354,,,,,B
2911510963,69421271,0,"[287527645, 619421349]",secondary,4,,14th Street Northeast,,False,False,244.18104985314,"LINESTRING (-84.38697 33.7866506, -84.3866778 33.7866569, -84.386622 33.7866581, -84.3862566 33.7866625, -84.386219 33.786663, -84.3860466 33.7866608, -84.3858254 33.7866613, -84.3857149 33.7866608, -84.3855107 33.78666, -84.3852326 33.7866588, -84.385217 33.7866587, -84.3851334 33.7866584, -84.3843984 33.7866553, -84.384328 33.786655)",244.18104985314,1.666741113474982,0.0005062473240311,,,,,B
2919090912,2919090915,0,288351602,secondary,2,,Ivan Allen Junior Boulevard,,True,False,68.7330719406069,"LINESTRING (-84.3945932 33.7646519, -84.3953367 33.7646588)",219.10524527425943,4.503930578634405,0.0119247966924934,,,,,B
2919090912,69097094,0,545103863,residential,,,McAfee Street Northwest,,False,False,75.04754437545925,"LINESTRING (-84.3945932 33.7646519, -84.3945926 33.7647218, -84.3945876 33.7652901, -84.3945873 33.7653268)",75.04754437545927,1.5017444800937425,0.0001418165820436,,,,,C
2919090915,69097096,0,28688132,residential,,,Venable Street Northwest,,False,False,74.78981393916213,"LINESTRING (-84.3953367 33.7646588, -84.3953367 33.7647174, -84.3953366 33.7653314)",74.78981393916213,1.3426078101951493,0.0001113972558401,,,,,C
2919090915,69191620,0,"[288351602, 976245500]",secondary,"['3', '2']",,Ivan Allen Junior Boulevard,,True,False,74.3107883672692,"LINESTRING (-84.3953367 33.7646588, -84.3954227 33.7646588, -84.3956188 33.764661, -84.3958273 33.7646593, -84.3959622 33.7646512, -84.3960001 33.764649, -84.3960388 33.7646357, -84.3961244 33.7645958)",231.05145564909367,4.87961934250007,0.0121266102855076,,,,,B
2938285897,5558316167,0,290277129,secondary,,35 mph,Piedmont Avenue Northeast,,False,True,21.86458127092944,"LINESTRING (-84.3760757 33.7895028, -84.3762359 33.7893581)",21.86458127092944,1.1760542623786208,0.0004898353160201,,,,,B
2938285897,69461914,0,290277129,secondary,,35 mph,Piedmont Avenue Northeast,,False,False,294.8174860235558,"LINESTRING (-84.3760757 33.7895028, -84.375783 33.789759, -84.375679 33.789866, -84.375561 33.789989, -84.3742964 33.7915675, -84.3742251 33.7916564)",294.8174860235557,1.3912504185153958,0.0002451581269919,,,,,B
2938285897,5558316169,0,290277135,residential,1,,South Prado Northeast,,True,False,42.5532793825568,"LINESTRING (-84.3760757 33.7895028, -84.3761749 33.7895013, -84.3762446 33.7894987, -84.3763311 33.789502, -84.3764187 33.7895577, -84.3764877 33.7895697, -84.3765118 33.7895696)",85.63639396516251,5.702809102846777,3.607034727688717e-07,,,,,C
2993189362,1278582043,0,295580655,trunk,2,35 mph,Northside Drive Northwest,US 41;GA 3,True,False,30.09525191724405,"LINESTRING (-84.4073846 33.7868802, -84.4074119 33.7871499)",1821.310791411201,23.8923955700218,0.0044685749723971,,,,,A
2993189362,69468857,0,295580652,tertiary,2,,Hemphill Avenue Northwest,,True,False,56.60708860310912,"LINESTRING (-84.4073846 33.7868802, -84.407167 33.7864867, -84.4071049 33.7864309)",134.27581185244918,5.245545308656435,0.0002416713267551,,,,,B
3090659085,69303106,0,9275963,residential,,,Law Street Northwest,,False,False,363.764328230665,"LINESTRING (-84.4256985 33.7734274, -84.4256118 33.7734831, -84.4255512 33.7735219, -84.4254281 33.7735775, -84.4252781 33.7736087, -84.4251148 33.7736131, -84.4250365 33.7736125, -84.4242311 33.7736064, -84.4242 33.774322, -84.424203 33.7744439, -84.4241974 33.7745145, -84.424192 33.774842, -84.42418 33.775607)",363.764328230665,1.5150130251013922,3.065979518535409e-06,,,,,C
3090659085,69116243,0,"[412168613, 412224750, 412224751]",secondary,4,35 mph,Marietta Boulevard Northwest,,False,False,252.7955386238736,"LINESTRING (-84.4256985 33.7734274, -84.4257802 33.7735099, -84.4258485 33.7735834, -84.4259469 33.7737062, -84.4260051 33.7737923, -84.4260633 33.7738997, -84.4261109 33.7740071, -84.4261433 33.7741045, -84.4261676 33.774202, -84.4261855 33.774316, -84.42619 33.774449, -84.4261822 33.774568, -84.4261614 33.7747351, -84.4261506 33.7748363, -84.4260967 33.7753125, -84.4260758 33.7755914)",252.7955386238736,1.5200177586352692,0.0029824766645894,yes,,,,B
3090659085,69133403,0,412173731,secondary,4,,Marietta Boulevard Northwest,,False,True,83.93404817730172,"LINESTRING (-84.4256985 33.7734274, -84.4255871 33.7733164, -84.4252075 33.7729638, -84.4251804 33.7729292, -84.4251175 33.7728489)",83.93404817730172,1.93535721689678,0.0032170541563801,,,,,B
3090667529,2086911750,0,"[304518353, 629278178]",residential,,,Stiff Street Northwest,,False,"[False, True]",151.12066975000988,"LINESTRING (-84.4267917 33.7729192, -84.426875 33.7729144, -84.4277202 33.7728653, -84.4281346 33.7728291, -84.4282153 33.7728221, -84.4282003 33.772651)",151.12066975000985,1.2565979822160185,0.0002451581269919,,,,,C
3090667539,2086911750,0,9262415,residential,,,Stiff Street Northwest,,False,True,48.69954618481846,"LINESTRING (-84.4281558 33.7722146, -84.4282003 33.772651)",48.69954618481846,1.585552553657461,0.0004895948470382,,,,,C
3090667539,3090667543,0,304518359,primary_link,1,,,,True,False,53.180134425111234,"LINESTRING (-84.4281558 33.7722146, -84.4281999 33.7721089, -84.4282564 33.7720444, -84.4283393 33.7719863, -84.4285433 33.7718871)",77.96471931110588,3.11228527346494,4.208207182303503e-07,,,,,B
3090667539,69430606,0,629305920,residential,2,,Stiff Street Northwest,,False,False,38.8015403832543,"LINESTRING (-84.4281558 33.7722146, -84.4281353 33.772012, -84.4281203 33.7718669)",38.8015403832543,1.55869899830201,0.0007338512153482,,,,,C
