osmid,y,x,street_count,highway,geometry
1357485840,51.4966183,-3.1372718,1,,POINT (-3.1372718 51.4966183)
1357485843,51.4967252,-3.1371001,1,,POINT (-3.1371001 51.4967252)
1357485844,51.4963241,-3.1366327,3,,POINT (-3.1366327 51.4963241)
1357485845,51.4966794,-3.1371736,3,,POINT (-3.1371736 51.4966794)
1357494648,51.4903092,-3.1433228,1,,POINT (-3.1433228 51.4903092)
1362714195,51.5094542,-3.2092961,3,,POINT (-3.2092961 51.5094542)
1362714198,51.509478,-3.2106048,1,turning_circle,POINT (-3.2106048 51.509478)
1364318686,51.5092559,-3.1705583,1,turning_circle,POINT (-3.1705583 51.5092559)
1364318692,51.5094855,-3.1706124,3,,POINT (-3.1706124 51.5094855)
1364318699,51.5081623,-3.1688146,1,,POINT (-3.1688146 51.5081623)
1366228818,51.4627228,-3.1708339,1,turning_circle,POINT (-3.1708339 51.4627228)
1366228823,51.4630242,-3.1711562,1,,POINT (-3.1711562 51.4630242)
1367136469,51.5101238,-3.1229123,1,,POINT (-3.1229123 51.5101238)
1367173584,51.5051956,-3.1261031,3,,POINT (-3.1261031 51.5051956)
1367173590,51.5057385,-3.1275087,1,turning_circle,POINT (-3.1275087 51.5057385)
1367173602,51.5073979,-3.1280882,1,,POINT (-3.1280882 51.5073979)
1367173615,51.5069955,-3.1285468,1,,POINT (-3.1285468 51.5069955)
1367173620,51.5070089,-3.1280239,1,,POINT (-3.1280239 51.5070089)
1368376328,51.5072882,-3.1517663,3,,POINT (-3.1517663 51.5072882)
1368400944,51.5007015,-3.2300968,1,,POINT (-3.2300968 51.5007015)
1368400946,51.5006387,-3.2299937,3,,POINT (-3.2299937 51.5006387)
1368400952,51.501575,-3.2328172,3,,POINT (-3.2328172 51.501575)
1368400961,51.5021858,-3.2331653,1,,POINT (-3.2331653 51.5021858)
1368400962,51.501558,-3.2329453,1,,POINT (-3.2329453 51.501558)
1368400973,51.5015705,-3.231734,1,,POINT (-3.231734 51.5015705)
1368400975,51.5046268,-3.2337419,1,,POINT (-3.2337419 51.5046268)
1368400979,51.5007413,-3.2304084,3,,POINT (-3.2304084 51.5007413)
1368400980,51.5008117,-3.230357,1,,POINT (-3.230357 51.5008117)
1368400987,51.5045644,-3.2338451,3,,POINT (-3.2338451 51.5045644)
1368400994,51.5046451,-3.2339458,1,,POINT (-3.2339458 51.5046451)
1368401003,51.5030474,-3.2334067,1,,POINT (-3.2334067 51.5030474)
1368401022,51.5007507,-3.2298525,3,,POINT (-3.2298525 51.5007507)
1368401037,51.502109,-3.2315935,1,,POINT (-3.2315935 51.502109)
1368401045,51.5007032,-3.2302926,1,,POINT (-3.2302926 51.5007032)
1368401054,51.5003804,-3.2294528,1,,POINT (-3.2294528 51.5003804)
1368470087,51.4692032,-3.1962683,3,,POINT (-3.1962683 51.4692032)
1368470093,51.4680842,-3.1979479,1,,POINT (-3.1979479 51.4680842)
1368470094,51.4697019,-3.1965651,1,,POINT (-3.1965651 51.4697019)
1368470096,51.4680241,-3.198015,3,,POINT (-3.198015 51.4680241)
1368470100,51.4684919,-3.1958611,1,,POINT (-3.1958611 51.4684919)
1368470105,51.4675506,-3.1967093,1,,POINT (-3.1967093 51.4675506)
1368470106,51.4679522,-3.1980954,1,,POINT (-3.1980954 51.4679522)
1368472279,51.4683966,-3.1940104,1,,POINT (-3.1940104 51.4683966)
1368472282,51.4680311,-3.1941218,3,,POINT (-3.1941218 51.4680311)
1368472284,51.4678869,-3.1937818,1,,POINT (-3.1937818 51.4678869)
1368472289,51.4679147,-3.1942765,3,,POINT (-3.1942765 51.4679147)
1368472293,51.4680214,-3.1943062,3,,POINT (-3.1943062 51.4680214)
1368472307,51.467943,-3.1941006,3,,POINT (-3.1941006 51.467943)
1369165962,51.4937935,-3.2327737,1,,POINT (-3.2327737 51.4937935)
1369165978,51.494389,-3.2304354,3,,POINT (-3.2304354 51.494389)
1369165994,51.4956887,-3.233582,3,,POINT (-3.233582 51.4956887)
1369165996,51.4957089,-3.2334496,1,,POINT (-3.2334496 51.4957089)
1369191782,51.4931497,-3.2244908,3,,POINT (-3.2244908 51.4931497)
1369191783,51.4932474,-3.2241423,1,,POINT (-3.2241423 51.4932474)
1369193104,51.4947017,-3.2222377,3,,POINT (-3.2222377 51.4947017)
1369193105,51.4943662,-3.2210855,1,,POINT (-3.2210855 51.4943662)
1369196563,51.4973386,-3.2233564,1,,POINT (-3.2233564 51.4973386)
1369196567,51.4974789,-3.2232867,1,,POINT (-3.2232867 51.4974789)
1369196571,51.49691,-3.2216491,3,,POINT (-3.2216491 51.49691)
1369196576,51.4974071,-3.2233216,3,,POINT (-3.2233216 51.4974071)
1369198616,51.5023495,-3.2228301,1,,POINT (-3.2228301 51.5023495)
1369198617,51.5021114,-3.2230091,3,,POINT (-3.2230091 51.5021114)
1369198618,51.5023603,-3.2235616,1,,POINT (-3.2235616 51.5023603)
1369200459,51.5043494,-3.2266332,3,,POINT (-3.2266332 51.5043494)
1369201091,51.506252,-3.2256712,1,,POINT (-3.2256712 51.506252)
1369201092,51.5056802,-3.2255371,1,,POINT (-3.2255371 51.5056802)
1369201093,51.5064695,-3.2259936,3,,POINT (-3.2259936 51.5064695)
1369203390,51.5072946,-3.2179759,3,,POINT (-3.2179759 51.5072946)
1369203396,51.5062975,-3.2176181,3,,POINT (-3.2176181 51.5062975)
1369203412,51.5065951,-3.2175441,1,,POINT (-3.2175441 51.5065951)
1369203413,51.5062495,-3.2174502,1,,POINT (-3.2174502 51.5062495)
1369203415,51.5073681,-3.2175575,3,,POINT (-3.2175575 51.5073681)
1369210713,51.511357,-3.2147515,3,,POINT (-3.2147515 51.511357)
1371087167,51.4979875,-3.1523458,3,,POINT (-3.1523458 51.4979875)
1371087170,51.4998511,-3.1510756,1,,POINT (-3.1510756 51.4998511)
1371087179,51.498001,-3.1516013,1,,POINT (-3.1516013 51.498001)
1371087188,51.4980595,-3.152414,1,,POINT (-3.152414 51.4980595)
1371087190,51.4998045,-3.1511738,3,,POINT (-3.1511738 51.4998045)
1371087194,51.4989361,-3.1487957,1,,POINT (-3.1487957 51.4989361)
1371087197,51.498507,-3.1528834,1,,POINT (-3.1528834 51.498507)
1371087198,51.4979443,-3.152457,1,,POINT (-3.152457 51.4979443)
1371087212,51.4986515,-3.1499525,3,,POINT (-3.1499525 51.4986515)
1371087214,51.4978978,-3.1516485,3,,POINT (-3.1516485 51.4978978)
1371087216,51.4979359,-3.151832,1,,POINT (-3.151832 51.4979359)
1371087217,51.4995389,-3.1527405,3,,POINT (-3.1527405 51.4995389)
1371087226,51.4996858,-3.1520734,1,,POINT (-3.1520734 51.4996858)
1371087228,51.498709,-3.1498418,1,,POINT (-3.1498418 51.498709)
1371087231,51.4996207,-3.1527815,1,,POINT (-3.1527815 51.4996207)
1371092272,51.4969524,-3.1526796,1,,POINT (-3.1526796 51.4969524)
1371092275,51.4976106,-3.1518731,3,,POINT (-3.1518731 51.4976106)
1371092278,51.4966668,-3.1537981,1,,POINT (-3.1537981 51.4966668)
1371092291,51.4968798,-3.1526018,3,,POINT (-3.1526018 51.4968798)
1371121158,51.478399,-3.1872917,3,,POINT (-3.1872917 51.478399)
1371121168,51.4790538,-3.1926268,1,,POINT (-3.1926268 51.4790538)
1371126726,51.4777754,-3.193578,1,,POINT (-3.193578 51.4777754)
1371615675,51.5063217,-3.1984169,1,,POINT (-3.1984169 51.5063217)
1371615683,51.5061934,-3.1989585,3,,POINT (-3.1989585 51.5061934)
1371615684,51.5084909,-3.1998012,3,,POINT (-3.1998012 51.5084909)
1372167193,51.4647707,-3.1862479,1,,POINT (-3.1862479 51.4647707)
1372167198,51.4649876,-3.186363,3,,POINT (-3.186363 51.4649876)
1372403272,51.507643,-3.1672916,1,turning_circle,POINT (-3.1672916 51.507643)
1375253529,51.4456875,-3.196925,1,,POINT (-3.196925 51.4456875)
1375253530,51.4457763,-3.19635,3,,POINT (-3.19635 51.4457763)
1390898387,51.5028004,-3.1733484,1,turning_circle,POINT (-3.1733484 51.5028004)
1390898418,51.5030453,-3.1739952,3,,POINT (-3.1739952 51.5030453)
1392581473,51.5029402,-3.1660736,3,,POINT (-3.1660736 51.5029402)
1392581488,51.5033097,-3.1663901,1,turning_circle,POINT (-3.1663901 51.5033097)
1392581534,51.5033035,-3.1697884,1,turning_circle,POINT (-3.1697884 51.5033035)
1392581535,51.5036637,-3.1707588,1,turning_circle,POINT (-3.1707588 51.5036637)
1394735566,51.5078535,-3.1559193,1,,POINT (-3.1559193 51.5078535)
1394735582,51.5077675,-3.1547137,1,,POINT (-3.1547137 51.5077675)
1394735804,51.507932,-3.1558147,1,,POINT (-3.1558147 51.507932)
1394735824,51.5082987,-3.1549248,1,,POINT (-3.1549248 51.5082987)
1394735966,51.5078627,-3.1557975,3,,POINT (-3.1557975 51.5078627)
1394933026,51.5099352,-3.1565735,1,,POINT (-3.1565735 51.5099352)
1394933106,51.5100692,-3.1568812,1,,POINT (-3.1568812 51.5100692)
1394933129,51.5100372,-3.1547847,3,,POINT (-3.1547847 51.5100372)
1394933148,51.510708,-3.1563505,1,,POINT (-3.1563505 51.510708)
1394933163,51.5093792,-3.1574391,1,,POINT (-3.1574391 51.5093792)
1394933172,51.5101588,-3.1547234,1,,POINT (-3.1547234 51.5101588)
1394933185,51.5099963,-3.1586354,3,,POINT (-3.1586354 51.5099963)
1394933191,51.5095271,-3.1577137,1,,POINT (-3.1577137 51.5095271)
1394933195,51.5094449,-3.1548213,1,,POINT (-3.1548213 51.5094449)
1394945193,51.5085693,-3.1542634,1,,POINT (-3.1542634 51.5085693)
1401597608,51.5100954,-3.2274354,1,,POINT (-3.2274354 51.5100954)
1401597611,51.511097,-3.2269686,1,,POINT (-3.2269686 51.511097)
1401597612,51.51106,-3.2281027,3,,POINT (-3.2281027 51.51106)
1401597628,51.5098292,-3.228106,3,,POINT (-3.228106 51.5098292)
1412352035,51.451659,-3.1944745,3,,POINT (-3.1944745 51.451659)
1412352038,51.4481592,-3.1912364,1,,POINT (-3.1912364 51.4481592)
1412352047,51.4521211,-3.1962782,1,,POINT (-3.1962782 51.4521211)
1412352050,51.4522314,-3.1966323,3,,POINT (-3.1966323 51.4522314)
1412352056,51.4517868,-3.1974798,3,,POINT (-3.1974798 51.4517868)
1412352059,51.4521657,-3.1996459,3,,POINT (-3.1996459 51.4521657)
1412352062,51.4523664,-3.1970487,1,,POINT (-3.1970487 51.4523664)
1430327727,51.4832959,-3.178768,1,,POINT (-3.178768 51.4832959)
1430515580,51.4786358,-3.1676805,1,,POINT (-3.1676805 51.4786358)
1430523278,51.5046141,-3.2001495,1,turning_circle,POINT (-3.2001495 51.5046141)
1430525102,51.510246,-3.2148113,1,,POINT (-3.2148113 51.510246)
1458046899,51.4695323,-3.187187,3,,POINT (-3.187187 51.4695323)
1458050292,51.4706972,-3.1945874,1,,POINT (-3.1945874 51.4706972)
1458050302,51.4713262,-3.1957906,1,,POINT (-3.1957906 51.4713262)
1458055258,51.48172,-3.167351,3,,POINT (-3.167351 51.48172)
1458058712,51.4869182,-3.1641502,3,,POINT (-3.1641502 51.4869182)
1458058714,51.4871794,-3.1635976,3,,POINT (-3.1635976 51.4871794)
1458070814,51.4877611,-3.1552447,1,,POINT (-3.1552447 51.4877611)
1458070817,51.4878446,-3.1551375,1,,POINT (-3.1551375 51.4878446)
1458070820,51.4880765,-3.1554595,3,,POINT (-3.1554595 51.4880765)
1458070822,51.4878045,-3.1552743,3,,POINT (-3.1552743 51.4878045)
1458074991,51.4892967,-3.1534409,1,,POINT (-3.1534409 51.4892967)
1461475039,51.5090725,-3.2248613,1,,POINT (-3.2248613 51.5090725)
1461475041,51.5091724,-3.2259835,3,,POINT (-3.2259835 51.5091724)
1461475042,51.5090675,-3.225859,1,,POINT (-3.225859 51.5090675)
1467224730,51.4977848,-3.1370441,1,,POINT (-3.1370441 51.4977848)
1470742861,51.5067202,-3.1474217,1,turning_circle,POINT (-3.1474217 51.5067202)
1472963064,51.5002558,-3.1665961,1,,POINT (-3.1665961 51.5002558)
1472963067,51.5001641,-3.1666649,3,,POINT (-3.1666649 51.5001641)
1472995984,51.463865,-3.1712384,1,,POINT (-3.1712384 51.463865)
1472995986,51.4637823,-3.1706483,3,,POINT (-3.1706483 51.4637823)
1488861062,51.5061484,-3.1989342,3,,POINT (-3.1989342 51.5061484)
1496505568,51.4690658,-3.1596772,1,,POINT (-3.1596772 51.4690658)
1519392844,51.5093431,-3.2031331,3,,POINT (-3.2031331 51.5093431)
1542506580,51.5116949,-3.2178862,3,,POINT (-3.2178862 51.5116949)
1559367717,51.4887071,-3.2001339,3,,POINT (-3.2001339 51.4887071)
1580141317,51.4659478,-3.15998,4,,POINT (-3.15998 51.4659478)
1580141336,51.4656569,-3.164193,3,,POINT (-3.164193 51.4656569)
1580141339,51.4663424,-3.1606632,2,,POINT (-3.1606632 51.4663424)
1580141353,51.4664839,-3.1579157,4,,POINT (-3.1579157 51.4664839)
1580141358,51.4664628,-3.1569899,3,,POINT (-3.1569899 51.4664628)
1580141413,51.4613988,-3.1615045,3,,POINT (-3.1615045 51.4613988)
1580200034,51.4437992,-3.1701579,3,,POINT (-3.1701579 51.4437992)
1580360939,51.4664899,-3.1663356,3,,POINT (-3.1663356 51.4664899)
1580386867,51.4614714,-3.1614283,1,,POINT (-3.1614283 51.4614714)
1580431340,51.4704545,-3.1828241,4,,POINT (-3.1828241 51.4704545)
1580431342,51.470957,-3.1833394,3,,POINT (-3.1833394 51.470957)
1580431347,51.4679703,-3.1814317,1,,POINT (-3.1814317 51.4679703)
1580431351,51.4723573,-3.1838685,1,,POINT (-3.1838685 51.4723573)
1580431353,51.4693683,-3.1842676,1,,POINT (-3.1842676 51.4693683)
1580431358,51.4698111,-3.1851321,1,,POINT (-3.1851321 51.4698111)
1580431360,51.467285,-3.1805862,3,,POINT (-3.1805862 51.467285)
1580431362,51.4683574,-3.1822586,1,,POINT (-3.1822586 51.4683574)
1589634378,51.5081531,-3.1994916,1,,POINT (-3.1994916 51.5081531)
1603694312,51.4715802,-3.1788983,1,,POINT (-3.1788983 51.4715802)
1603694313,51.4713916,-3.1804825,3,,POINT (-3.1804825 51.4713916)
1603730952,51.47466,-3.177322,3,,POINT (-3.177322 51.47466)
1620763406,51.5040761,-3.1535396,3,,POINT (-3.1535396 51.5040761)
1625192119,51.5066954,-3.1483963,1,turning_circle,POINT (-3.1483963 51.5066954)
1684903286,51.4924857,-3.2332772,3,,POINT (-3.2332772 51.4924857)
1716760577,51.4710856,-3.2098524,3,,POINT (-3.2098524 51.4710856)
1716760667,51.4740747,-3.2063214,3,,POINT (-3.2063214 51.4740747)
1716760777,51.4734157,-3.2051319,2,,POINT (-3.2051319 51.4734157)
1716761014,51.4737479,-3.2067116,3,,POINT (-3.2067116 51.4737479)
1716761501,51.473812,-3.2063255,4,,POINT (-3.2063255 51.473812)
1716761754,51.4738922,-3.2062284,4,,POINT (-3.2062284 51.4738922)
1716761887,51.4703151,-3.211488,3,,POINT (-3.211488 51.4703151)
1716761956,51.4747482,-3.2053048,3,,POINT (-3.2053048 51.4747482)
1716762294,51.473518,-3.2050716,2,,POINT (-3.2050716 51.473518)
1716812845,51.47275,-3.2065078,3,,POINT (-3.2065078 51.47275)
1716813417,51.4724329,-3.2060306,3,,POINT (-3.2060306 51.4724329)
1738781689,51.4451012,-3.1984086,3,,POINT (-3.1984086 51.4451012)
1738781693,51.4448645,-3.1984947,3,,POINT (-3.1984947 51.4448645)
1738781698,51.4448286,-3.1987569,3,traffic_signals,POINT (-3.1987569 51.4448286)
1738781700,51.444292,-3.19881,3,,POINT (-3.19881 51.444292)
1827490709,51.5091515,-3.1975155,3,,POINT (-3.1975155 51.5091515)
1849123735,51.4773638,-3.1949339,3,,POINT (-3.1949339 51.4773638)
1855627712,51.5070512,-3.2202961,1,turning_circle,POINT (-3.2202961 51.5070512)
1855627864,51.510392,-3.2148577,3,,POINT (-3.2148577 51.510392)
1855790240,51.4942274,-3.2194414,1,,POINT (-3.2194414 51.4942274)
1855790242,51.4945559,-3.2197932,3,,POINT (-3.2197932 51.4945559)
1856108313,51.4640922,-3.1547051,3,,POINT (-3.1547051 51.4640922)
1856108322,51.4638836,-3.1546823,3,,POINT (-3.1546823 51.4638836)
1856108330,51.4639528,-3.1545134,3,,POINT (-3.1545134 51.4639528)
1856116120,51.4639214,-3.1550741,3,,POINT (-3.1550741 51.4639214)
1856116125,51.4640258,-3.1548306,3,,POINT (-3.1548306 51.4640258)
1856116127,51.4639091,-3.1547829,3,,POINT (-3.1547829 51.4639091)
1856129755,51.4644275,-3.154438,4,,POINT (-3.154438 51.4644275)
1873497052,51.497368,-3.1919015,3,,POINT (-3.1919015 51.497368)
1873502411,51.4972597,-3.1923916,4,,POINT (-3.1923916 51.4972597)
1873502414,51.4973295,-3.1925503,3,,POINT (-3.1925503 51.4973295)
1873503356,51.4972494,-3.1920378,3,,POINT (-3.1920378 51.4972494)
1873574817,51.5000883,-3.1843247,1,,POINT (-3.1843247 51.5000883)
1877868339,51.4863483,-3.1697886,3,,POINT (-3.1697886 51.4863483)
1886534737,51.4468493,-3.1993283,1,,POINT (-3.1993283 51.4468493)
1893528884,51.4677859,-3.1586444,3,,POINT (-3.1586444 51.4677859)
1893528953,51.4640393,-3.1545239,3,,POINT (-3.1545239 51.4640393)
1893886211,51.478744,-3.1794954,2,,POINT (-3.1794954 51.478744)
1956207850,51.4796941,-3.1811377,3,,POINT (-3.1811377 51.4796941)
1956207856,51.4807629,-3.1832869,3,,POINT (-3.1832869 51.4807629)
1991104359,51.4803183,-3.2328339,1,,POINT (-3.2328339 51.4803183)
1991104378,51.4812269,-3.2314973,3,,POINT (-3.2314973 51.4812269)
1991104384,51.4815281,-3.2280256,3,,POINT (-3.2280256 51.4815281)
2035415973,51.5099886,-3.129897,5,,POINT (-3.129897 51.5099886)
2035415983,51.5095788,-3.1305991,3,,POINT (-3.1305991 51.5095788)
2041563772,51.4793044,-3.2032048,3,,POINT (-3.2032048 51.4793044)
2122343536,51.4974571,-3.1537115,1,,POINT (-3.1537115 51.4974571)
2131500638,51.4949863,-3.1819091,3,,POINT (-3.1819091 51.4949863)
2131500640,51.4939286,-3.1789001,3,,POINT (-3.1789001 51.4939286)
2135367440,51.4712286,-3.1880341,3,,POINT (-3.1880341 51.4712286)
2135367443,51.4713375,-3.1867062,1,,POINT (-3.1867062 51.4713375)
2158343168,51.4481601,-3.1956429,1,,POINT (-3.1956429 51.4481601)
2164583997,51.4934184,-3.1796367,1,,POINT (-3.1796367 51.4934184)
2203403421,51.4973747,-3.2284127,3,,POINT (-3.2284127 51.4973747)
2212747414,51.4718777,-3.1730234,1,,POINT (-3.1730234 51.4718777)
2212747435,51.4715321,-3.1719643,3,,POINT (-3.1719643 51.4715321)
2212747437,51.4720555,-3.1723735,3,,POINT (-3.1723735 51.4720555)
2212747442,51.4713483,-3.1726131,1,,POINT (-3.1726131 51.4713483)
2229662541,51.4842295,-3.2132503,1,,POINT (-3.2132503 51.4842295)
2255338578,51.4909451,-3.1523334,1,,POINT (-3.1523334 51.4909451)
2258835619,51.4883471,-3.2077248,3,,POINT (-3.2077248 51.4883471)
2258835661,51.4936,-3.2133197,3,,POINT (-3.2133197 51.4936)
2258836220,51.4885692,-3.2076393,3,,POINT (-3.2076393 51.4885692)
2264860054,51.4915075,-3.2029022,1,,POINT (-3.2029022 51.4915075)
2275343152,51.5120077,-3.2172266,1,,POINT (-3.2172266 51.5120077)
2275343195,51.5115422,-3.2164983,1,,POINT (-3.2164983 51.5115422)
2278591400,51.4929796,-3.1355872,3,,POINT (-3.1355872 51.4929796)
2278591463,51.4935568,-3.1344837,3,,POINT (-3.1344837 51.4935568)
2278591479,51.492849,-3.1355885,3,,POINT (-3.1355885 51.492849)
2278591549,51.493144,-3.1341847,3,,POINT (-3.1341847 51.493144)
2278591567,51.493292,-3.1332192,3,,POINT (-3.1332192 51.493292)
2278591573,51.4903548,-3.1328648,1,,POINT (-3.1328648 51.4903548)
2278591609,51.4937786,-3.1327601,3,,POINT (-3.1327601 51.4937786)
2278591615,51.4906668,-3.1330289,3,,POINT (-3.1330289 51.4906668)
2278591632,51.4931423,-3.1335779,3,,POINT (-3.1335779 51.4931423)
2278591638,51.4931973,-3.1342987,3,,POINT (-3.1342987 51.4931973)
2278591663,51.4937419,-3.133304,3,,POINT (-3.133304 51.4937419)
2279245633,51.5005713,-3.1398086,3,,POINT (-3.1398086 51.5005713)
2279258599,51.5075574,-3.1486844,4,,POINT (-3.1486844 51.5075574)
2290019211,51.4942894,-3.2130171,3,,POINT (-3.2130171 51.4942894)
2303039987,51.4817076,-3.1882073,1,,POINT (-3.1882073 51.4817076)
2304297164,51.4718726,-3.187184,1,,POINT (-3.187184 51.4718726)
2312970597,51.4747069,-3.1751871,3,,POINT (-3.1751871 51.4747069)
2312970599,51.4749983,-3.1755194,3,,POINT (-3.1755194 51.4749983)
2314548471,51.5020803,-3.1759237,4,,POINT (-3.1759237 51.5020803)
2314548482,51.5020866,-3.1761422,3,,POINT (-3.1761422 51.5020866)
2314548494,51.502154,-3.175999,3,,POINT (-3.175999 51.502154)
2314548498,51.5019431,-3.1761014,4,,POINT (-3.1761014 51.5019431)
2314548500,51.5018124,-3.1762777,3,crossing,POINT (-3.1762777 51.5018124)
2317025249,51.5054046,-3.1932426,1,,POINT (-3.1932426 51.5054046)
2317025252,51.4717423,-3.1683993,1,,POINT (-3.1683993 51.4717423)
2317025253,51.5054719,-3.1932288,3,,POINT (-3.1932288 51.5054719)
2319068346,51.4608655,-3.1603064,1,,POINT (-3.1603064 51.4608655)
2319375659,51.4965654,-3.150042,3,,POINT (-3.150042 51.4965654)
2319375671,51.496732,-3.1491813,3,,POINT (-3.1491813 51.496732)
2319375723,51.4961767,-3.1504313,3,,POINT (-3.1504313 51.4961767)
2319375729,51.4962096,-3.1495438,1,,POINT (-3.1495438 51.4962096)
2319375760,51.4957214,-3.1492557,3,,POINT (-3.1492557 51.4957214)
2319375812,51.4964686,-3.1485163,3,,POINT (-3.1485163 51.4964686)
2319375814,51.4964373,-3.1511848,1,,POINT (-3.1511848 51.4964373)
2319375841,51.4959388,-3.1498063,3,,POINT (-3.1498063 51.4959388)
2321769013,51.4859088,-3.2008934,3,,POINT (-3.2008934 51.4859088)
2332045881,51.4719149,-3.1866276,3,,POINT (-3.1866276 51.4719149)
2332045886,51.4718811,-3.1870715,1,,POINT (-3.1870715 51.4718811)
2333323040,51.4435953,-3.1778155,1,,POINT (-3.1778155 51.4435953)
2333323046,51.4428308,-3.1785235,1,,POINT (-3.1785235 51.4428308)
2333323057,51.4433823,-3.1779088,3,,POINT (-3.1779088 51.4433823)
2333954385,51.4425108,-3.1831494,1,,POINT (-3.1831494 51.4425108)
2339262250,51.4948202,-3.2204741,1,,POINT (-3.2204741 51.4948202)
2339262253,51.4951549,-3.2208043,3,,POINT (-3.2208043 51.4951549)
2345059471,51.4780408,-3.1674284,1,,POINT (-3.1674284 51.4780408)
2359087914,51.4462562,-3.1922636,3,,POINT (-3.1922636 51.4462562)
2360272387,51.4536514,-3.1963562,1,,POINT (-3.1963562 51.4536514)
2370865382,51.471614,-3.1414601,3,,POINT (-3.1414601 51.471614)
2405571156,51.4538504,-3.1976862,3,,POINT (-3.1976862 51.4538504)
2405571159,51.4539318,-3.1973775,3,,POINT (-3.1973775 51.4539318)
2418937020,51.4978248,-3.1570309,3,,POINT (-3.1570309 51.4978248)
2429421382,51.4767777,-3.180969,3,,POINT (-3.180969 51.4767777)
2429604334,51.4901165,-3.1465266,3,,POINT (-3.1465266 51.4901165)
2429604393,51.493766,-3.144574,4,,POINT (-3.144574 51.493766)
2429604495,51.4900983,-3.1466386,1,,POINT (-3.1466386 51.4900983)
2429604520,51.4877232,-3.1474951,3,,POINT (-3.1474951 51.4877232)
2448327843,51.4946409,-3.2125253,2,,POINT (-3.2125253 51.4946409)
2449647660,51.4992969,-3.1944318,3,crossing,POINT (-3.1944318 51.4992969)
2449647711,51.5030304,-3.1979539,2,crossing,POINT (-3.1979539 51.5030304)
2449692726,51.50185,-3.1590706,1,,POINT (-3.1590706 51.50185)
2500809226,51.5023147,-3.1993912,3,,POINT (-3.1993912 51.5023147)
2500832866,51.5084559,-3.2014081,1,,POINT (-3.2014081 51.5084559)
2500832870,51.5086495,-3.2016641,1,,POINT (-3.2016641 51.5086495)
2500832878,51.5084574,-3.2011622,3,,POINT (-3.2011622 51.5084574)
2500832894,51.5083269,-3.2012404,3,,POINT (-3.2012404 51.5083269)
2500832919,51.5098673,-3.1985702,3,,POINT (-3.1985702 51.5098673)
2504051574,51.4842889,-3.1787105,3,,POINT (-3.1787105 51.4842889)
2504051581,51.4845626,-3.1736492,4,,POINT (-3.1736492 51.4845626)
2504051595,51.4856156,-3.1735349,2,,POINT (-3.1735349 51.4856156)
2535030049,51.4870172,-3.2168108,3,,POINT (-3.2168108 51.4870172)
2535030076,51.4861095,-3.2207885,4,mini_roundabout,POINT (-3.2207885 51.4861095)
2535030199,51.4870571,-3.2168493,3,,POINT (-3.2168493 51.4870571)
2535125561,51.4727887,-3.18984,3,,POINT (-3.18984 51.4727887)
2535125638,51.4680349,-3.1954853,1,,POINT (-3.1954853 51.4680349)
2535125640,51.4674304,-3.1966584,1,,POINT (-3.1966584 51.4674304)
2535125681,51.4717337,-3.1933133,1,,POINT (-3.1933133 51.4717337)
2535125694,51.4728785,-3.1900068,1,,POINT (-3.1900068 51.4728785)
2535167908,51.4916335,-3.1546672,4,,POINT (-3.1546672 51.4916335)
2535167911,51.4959211,-3.1649769,3,,POINT (-3.1649769 51.4959211)
2542402906,51.5005008,-3.1700145,3,,POINT (-3.1700145 51.5005008)
2544802198,51.5028126,-3.2029685,3,,POINT (-3.2029685 51.5028126)
2544802244,51.5029894,-3.2026578,3,,POINT (-3.2026578 51.5029894)
2544904615,51.5050351,-3.2123081,3,,POINT (-3.2123081 51.5050351)
2544904619,51.5049253,-3.2123722,1,,POINT (-3.2123722 51.5049253)
2544904684,51.505483,-3.213728,1,,POINT (-3.213728 51.505483)
2544905460,51.5054554,-3.2139667,1,,POINT (-3.2139667 51.5054554)
2544916256,51.5071115,-3.2035236,1,,POINT (-3.2035236 51.5071115)
2544916261,51.5058963,-3.2039641,1,turning_circle,POINT (-3.2039641 51.5058963)
2544916345,51.5071792,-3.2035946,3,,POINT (-3.2035946 51.5071792)
2544916347,51.507271,-3.2036764,1,,POINT (-3.2036764 51.507271)
2544916398,51.5057136,-3.2050959,3,,POINT (-3.2050959 51.5057136)
2544916403,51.505629,-3.2049465,1,,POINT (-3.2049465 51.505629)
2544916420,51.5058018,-3.2050001,1,,POINT (-3.2050001 51.5058018)
2544916454,51.5065629,-3.2030051,1,,POINT (-3.2030051 51.5065629)
2545150869,51.5079788,-3.2221677,3,,POINT (-3.2221677 51.5079788)
2545150963,51.5078552,-3.2224847,1,,POINT (-3.2224847 51.5078552)
2545272976,51.5087059,-3.2236291,3,,POINT (-3.2236291 51.5087059)
2545273464,51.5084075,-3.2225852,1,,POINT (-3.2225852 51.5084075)
2545273674,51.5066552,-3.2062278,3,,POINT (-3.2062278 51.5066552)
2545273777,51.5087472,-3.2240738,1,,POINT (-3.2240738 51.5087472)
2545273794,51.5113425,-3.2186175,3,,POINT (-3.2186175 51.5113425)
2545273796,51.5065252,-3.2200532,1,,POINT (-3.2200532 51.5065252)
2545273821,51.5064997,-3.2057596,1,,POINT (-3.2057596 51.5064997)
2545274070,51.5112762,-3.2187764,1,,POINT (-3.2187764 51.5112762)
2545311313,51.5047204,-3.2295428,1,,POINT (-3.2295428 51.5047204)
