osmid,y,x,highway,street_count,ref,geometry
3191757865,-23.2011166,-45.9144209,,3,,POINT (-45.9144209 -23.2011166)
3191757874,-23.2007402,-45.9140693,,4,,POINT (-45.9140693 -23.2007402)
3191791153,-23.2041601,-45.9097222,,3,,POINT (-45.9097222 -23.2041601)
3191791156,-23.2041715,-45.9100357,,3,,POINT (-45.9100357 -23.2041715)
3191803291,-23.2040785,-45.9050613,,3,,POINT (-45.9050613 -23.2040785)
3191984242,-23.2055793,-45.885848,,3,,POINT (-45.885848 -23.2055793)
3191984244,-23.2056327,-45.8855168,,3,,POINT (-45.8855168 -23.2056327)
3191984246,-23.2058111,-45.8857061,,3,,POINT (-45.8857061 -23.2058111)
3192010020,-23.1924044,-45.8783138,,3,,POINT (-45.8783138 -23.1924044)
3192010022,-23.192923,-45.8790768,,3,,POINT (-45.8790768 -23.192923)
3193800056,-23.1925583,-45.8807532,,3,,POINT (-45.8807532 -23.1925583)
3194174738,-23.2221865,-45.903273,,3,,POINT (-45.903273 -23.2221865)
3194242045,-23.1946931,-45.8716388,,3,,POINT (-45.8716388 -23.1946931)
3194242047,-23.1947694,-45.8715411,,3,,POINT (-45.8715411 -23.1947694)
3195361270,-23.2017771,-45.8916452,,3,,POINT (-45.8916452 -23.2017771)
3195361283,-23.2018214,-45.8915857,,3,,POINT (-45.8915857 -23.2018214)
3195389732,-23.1969275,-45.903086,,3,,POINT (-45.903086 -23.1969275)
3195389737,-23.1984249,-45.9037722,,3,,POINT (-45.9037722 -23.1984249)
3213479895,-23.1801601,-45.8777962,,4,,POINT (-45.8777962 -23.1801601)
3213498348,-23.1985374,-45.8855018,,3,,POINT (-45.8855018 -23.1985374)
3213498350,-23.1967238,-45.8849911,,3,,POINT (-45.8849911 -23.1967238)
3213506166,-23.1960549,-45.8850162,,3,,POINT (-45.8850162 -23.1960549)
3213513827,-23.1889353,-45.8818638,turning_circle,1,,POINT (-45.8818638 -23.1889353)
3213533133,-23.1907723,-45.8807384,,3,,POINT (-45.8807384 -23.1907723)
3213533134,-23.1906381,-45.8809443,,3,,POINT (-45.8809443 -23.1906381)
3213547813,-23.1876147,-45.8793767,,3,,POINT (-45.8793767 -23.1876147)
3213556971,-23.1769905,-45.8742407,,3,,POINT (-45.8742407 -23.1769905)
3220816830,-23.1934222,-45.8981812,,3,,POINT (-45.8981812 -23.1934222)
3220841079,-23.1948533,-45.8986956,,3,,POINT (-45.8986956 -23.1948533)
3220841081,-23.1950384,-45.8986533,,3,,POINT (-45.8986533 -23.1950384)
3220841097,-23.1949954,-45.8989657,,3,,POINT (-45.8989657 -23.1949954)
3220841098,-23.1955161,-45.8997098,,3,,POINT (-45.8997098 -23.1955161)
3220841099,-23.195735,-45.9000285,,3,,POINT (-45.9000285 -23.195735)
3220861692,-23.1927938,-45.9035147,,3,,POINT (-45.9035147 -23.1927938)
3220861693,-23.1926282,-45.9035493,,3,,POINT (-45.9035493 -23.1926282)
3227520620,-23.1650449,-45.8908898,,1,,POINT (-45.8908898 -23.1650449)
3265211061,-23.1859616,-45.8864547,traffic_signals,4,,POINT (-45.8864547 -23.1859616)
3265211063,-23.1859313,-45.8871584,,3,,POINT (-45.8871584 -23.1859313)
3265211064,-23.1858575,-45.8874274,,3,,POINT (-45.8874274 -23.1858575)
3306173211,-23.1892039,-45.9113662,,3,,POINT (-45.9113662 -23.1892039)
3306173213,-23.1893142,-45.9113477,,3,,POINT (-45.9113477 -23.1893142)
3306173214,-23.1892894,-45.9112447,,3,,POINT (-45.9112447 -23.1892894)
3306173215,-23.189195,-45.9112654,,3,,POINT (-45.9112654 -23.189195)
3316694325,-23.1868909,-45.8847333,traffic_signals,4,,POINT (-45.8847333 -23.1868909)
3316694327,-23.1866895,-45.8835634,,3,,POINT (-45.8835634 -23.1866895)
3319085942,-23.1803733,-45.8713005,,4,,POINT (-45.8713005 -23.1803733)
3319108777,-23.1883793,-45.8786811,,3,,POINT (-45.8786811 -23.1883793)
3319126578,-23.1917854,-45.8894355,,5,,POINT (-45.8894355 -23.1917854)
3319144930,-23.1935031,-45.894892,,3,,POINT (-45.894892 -23.1935031)
3319144931,-23.1934575,-45.8944613,,3,,POINT (-45.8944613 -23.1934575)
3319219975,-23.1785332,-45.8428947,,3,,POINT (-45.8428947 -23.1785332)
3319239061,-23.1716597,-45.8402945,,3,,POINT (-45.8402945 -23.1716597)
3319252592,-23.1712717,-45.843372,,3,,POINT (-45.843372 -23.1712717)
3319252606,-23.1711556,-45.8433605,,3,,POINT (-45.8433605 -23.1711556)
3319252607,-23.1711646,-45.8434199,,3,,POINT (-45.8434199 -23.1711646)
3319252609,-23.1699915,-45.843311,,3,,POINT (-45.843311 -23.1699915)
3319252610,-23.1701061,-45.8433901,,3,,POINT (-45.8433901 -23.1701061)
3320998862,-23.2127996,-45.9021751,,3,,POINT (-45.9021751 -23.2127996)
3321049171,-23.1860628,-45.8810796,,3,,POINT (-45.8810796 -23.1860628)
3321113922,-23.1855495,-45.8542897,,3,,POINT (-45.8542897 -23.1855495)
3321113923,-23.1855065,-45.8542105,,3,,POINT (-45.8542105 -23.1855065)
3321113924,-23.1853619,-45.8542232,,3,,POINT (-45.8542232 -23.1853619)
3321113933,-23.1853312,-45.8543047,,3,,POINT (-45.8543047 -23.1853312)
3321144009,-23.2220354,-45.9010771,,3,,POINT (-45.9010771 -23.2220354)
3324307097,-23.1741673,-45.884519,traffic_signals,3,,POINT (-45.884519 -23.1741673)
3328723677,-23.1499436,-45.8979582,,3,,POINT (-45.8979582 -23.1499436)
3328728386,-23.149856,-45.8981651,,3,,POINT (-45.8981651 -23.149856)
3328728387,-23.1498033,-45.8981448,,3,,POINT (-45.8981448 -23.1498033)
3328728388,-23.1498104,-45.898259,,3,,POINT (-45.898259 -23.1498104)
3328728389,-23.1498639,-45.8982228,,3,,POINT (-45.8982228 -23.1498639)
3328728697,-23.1497652,-45.8981797,,3,,POINT (-45.8981797 -23.1497652)
3328728700,-23.1497806,-45.8982459,,3,,POINT (-45.8982459 -23.1497806)
3346220252,-23.2196752,-45.8789546,,3,,POINT (-45.8789546 -23.2196752)
3346220254,-23.21964,-45.8787825,,3,,POINT (-45.8787825 -23.21964)
3346220256,-23.2096019,-45.8855553,,3,,POINT (-45.8855553 -23.2096019)
3346220265,-23.2136693,-45.8833217,traffic_signals,3,,POINT (-45.8833217 -23.2136693)
3346347935,-23.2163486,-45.8852188,,1,,POINT (-45.8852188 -23.2163486)
3353164595,-23.19893,-45.9123508,,3,,POINT (-45.9123508 -23.19893)
3353164598,-23.1985201,-45.9123675,,3,,POINT (-45.9123675 -23.1985201)
3353164609,-23.1958656,-45.9082766,,3,,POINT (-45.9082766 -23.1958656)
3353164610,-23.1958176,-45.9081606,,3,,POINT (-45.9081606 -23.1958176)
3353164614,-23.1957665,-45.9083934,,3,,POINT (-45.9083934 -23.1957665)
3353164643,-23.194732,-45.9060161,,3,,POINT (-45.9060161 -23.194732)
3353164645,-23.1945299,-45.9060698,,3,,POINT (-45.9060698 -23.1945299)
3353168645,-23.1926486,-45.8938262,,3,,POINT (-45.8938262 -23.1926486)
3359546072,-23.2160297,-45.8436484,,3,,POINT (-45.8436484 -23.2160297)
3359546085,-23.2126738,-45.8435632,,3,,POINT (-45.8435632 -23.2126738)
3361710200,-23.2167861,-45.8877571,traffic_signals,4,,POINT (-45.8877571 -23.2167861)
3361710201,-23.2169028,-45.8875613,,3,,POINT (-45.8875613 -23.2169028)
3361710203,-23.2150558,-45.8900932,,3,,POINT (-45.8900932 -23.2150558)
3361727931,-23.2137397,-45.8896884,,3,,POINT (-45.8896884 -23.2137397)
3361760672,-23.2190063,-45.8924132,,3,,POINT (-45.8924132 -23.2190063)
3361760673,-23.2194715,-45.8919052,traffic_signals,3,,POINT (-45.8919052 -23.2194715)
3361760679,-23.2197957,-45.8913439,,3,,POINT (-45.8913439 -23.2197957)
3361760682,-23.2198668,-45.8914644,traffic_signals,4,,POINT (-45.8914644 -23.2198668)
3361886678,-23.201861,-45.894615,,3,,POINT (-45.894615 -23.201861)
3361943473,-23.1604866,-45.8929094,,3,,POINT (-45.8929094 -23.1604866)
3361943474,-23.1607446,-45.8916575,,3,,POINT (-45.8916575 -23.1607446)
3361943485,-23.1604834,-45.8928297,,3,,POINT (-45.8928297 -23.1604834)
3361943487,-23.1605438,-45.8928155,,3,,POINT (-45.8928155 -23.1605438)
3361943793,-23.1606847,-45.8914546,,3,,POINT (-45.8914546 -23.1606847)
3361943797,-23.1588956,-45.8900923,,1,,POINT (-45.8900923 -23.1588956)
3361987482,-23.1610139,-45.8923498,,3,,POINT (-45.8923498 -23.1610139)
3361987483,-23.1611679,-45.8923333,,3,,POINT (-45.8923333 -23.1611679)
3362005300,-23.1498719,-45.9178404,,3,,POINT (-45.9178404 -23.1498719)
3362005304,-23.1496493,-45.9174613,,3,,POINT (-45.9174613 -23.1496493)
3362005306,-23.1497766,-45.9175182,,3,,POINT (-45.9175182 -23.1497766)
3362005307,-23.1498021,-45.917499,,3,,POINT (-45.917499 -23.1498021)
3362005308,-23.1498271,-45.9174003,,3,,POINT (-45.9174003 -23.1498271)
3362005309,-23.1497971,-45.9173488,,3,,POINT (-45.9173488 -23.1497971)
3362005315,-23.1500072,-45.9175224,,3,,POINT (-45.9175224 -23.1500072)
3362119163,-23.2196005,-45.9051653,,3,,POINT (-45.9051653 -23.2196005)
3362119165,-23.2196608,-45.9053335,,3,,POINT (-45.9053335 -23.2196608)
3362119168,-23.219259,-45.9078837,,3,,POINT (-45.9078837 -23.219259)
3370554246,-23.2140071,-45.841297,,3,,POINT (-45.841297 -23.2140071)
3370554247,-23.2133554,-45.841437,,3,,POINT (-45.841437 -23.2133554)
3370554248,-23.2135024,-45.8415592,,3,,POINT (-45.8415592 -23.2135024)
3370572767,-23.2127348,-45.8433906,,3,,POINT (-45.8433906 -23.2127348)
3370572769,-23.2125714,-45.8434655,,3,,POINT (-45.8434655 -23.2125714)
3370578383,-23.1956326,-45.9083046,,3,,POINT (-45.9083046 -23.1956326)
3370583733,-23.1956271,-45.9082711,,3,,POINT (-45.9082711 -23.1956271)
3379596841,-23.199791,-45.8954407,,4,,POINT (-45.8954407 -23.199791)
3379596842,-23.1987285,-45.8949794,,3,,POINT (-45.8949794 -23.1987285)
3379596843,-23.1987764,-45.8950276,,3,,POINT (-45.8950276 -23.1987764)
3379596844,-23.1969109,-45.8942599,,3,,POINT (-45.8942599 -23.1969109)
3379596845,-23.1968252,-45.8942579,,4,,POINT (-45.8942579 -23.1968252)
3379596846,-23.196195,-45.8940317,,4,,POINT (-45.8940317 -23.196195)
3379596847,-23.1956336,-45.8938216,,4,,POINT (-45.8938216 -23.1956336)
3379596848,-23.1951033,-45.893614,traffic_signals,4,,POINT (-45.893614 -23.1951033)
3379596849,-23.1948777,-45.8934828,,3,,POINT (-45.8934828 -23.1948777)
3379596850,-23.1987902,-45.8949763,,4,,POINT (-45.8949763 -23.1987902)
3379596851,-23.2004505,-45.8957076,,4,,POINT (-45.8957076 -23.2004505)
3379596852,-23.2011052,-45.8959935,,3,,POINT (-45.8959935 -23.2011052)
3379596853,-23.2017946,-45.8962681,,4,,POINT (-45.8962681 -23.2017946)
3379596855,-23.1968431,-45.8942043,,4,,POINT (-45.8942043 -23.1968431)
3380085372,-23.2045981,-45.8926938,,4,,POINT (-45.8926938 -23.2045981)
3380085374,-23.2040769,-45.8925328,,3,,POINT (-45.8925328 -23.2040769)
3380085375,-23.2040868,-45.8924649,,3,,POINT (-45.8924649 -23.2040868)
3383421723,-23.1810139,-45.8471213,,3,,POINT (-45.8471213 -23.1810139)
3383422906,-23.1745634,-45.8397032,,3,,POINT (-45.8397032 -23.1745634)
3383422907,-23.1746176,-45.8397119,,3,,POINT (-45.8397119 -23.1746176)
3384594685,-23.1719122,-45.8444847,,3,,POINT (-45.8444847 -23.1719122)
3384594686,-23.1731576,-45.8490837,,3,,POINT (-45.8490837 -23.1731576)
3384594687,-23.1731079,-45.8488646,,3,,POINT (-45.8488646 -23.1731079)
3384594688,-23.1730171,-45.8488951,,3,,POINT (-45.8488951 -23.1730171)
3412737778,-23.2081645,-45.8945228,turning_circle,1,,POINT (-45.8945228 -23.2081645)
3412781900,-23.1576228,-45.913163,,4,,POINT (-45.913163 -23.1576228)
3412781901,-23.1574143,-45.9135194,,3,,POINT (-45.9135194 -23.1574143)
3412781908,-23.1577732,-45.9157182,,3,,POINT (-45.9157182 -23.1577732)
3412781909,-23.1568822,-45.9148508,,3,,POINT (-45.9148508 -23.1568822)
3412781910,-23.1564667,-45.9156086,,3,,POINT (-45.9156086 -23.1564667)
3414518694,-23.1923707,-45.9022922,,3,,POINT (-45.9022922 -23.1923707)
3414518695,-23.1923468,-45.9033734,,3,,POINT (-45.9033734 -23.1923468)
3414518698,-23.1928478,-45.9048628,,3,,POINT (-45.9048628 -23.1928478)
3414518699,-23.1936951,-45.9059257,,3,,POINT (-45.9059257 -23.1936951)
3414518700,-23.1945093,-45.9069592,,2,,POINT (-45.9069592 -23.1945093)
3414518731,-23.1741587,-45.8951094,,3,,POINT (-45.8951094 -23.1741587)
3414518737,-23.1680235,-45.8951576,,3,,POINT (-45.8951576 -23.1680235)
3414518738,-23.1676616,-45.895333,,3,,POINT (-45.895333 -23.1676616)
3414518773,-23.1906493,-45.9099133,,3,,POINT (-45.9099133 -23.1906493)
3414518776,-23.192083,-45.9103813,,3,,POINT (-45.9103813 -23.192083)
3414711448,-23.1747592,-45.8780166,,1,,POINT (-45.8780166 -23.1747592)
3414711449,-23.1751042,-45.8779837,,1,,POINT (-45.8779837 -23.1751042)
3414711455,-23.1737343,-45.8890978,,1,,POINT (-45.8890978 -23.1737343)
3414711474,-23.1646195,-45.8921847,,3,,POINT (-45.8921847 -23.1646195)
3414711477,-23.1635083,-45.8910616,,3,,POINT (-45.8910616 -23.1635083)
3414711487,-23.1598558,-45.8888268,,3,,POINT (-45.8888268 -23.1598558)
3414750828,-23.1680611,-45.8901479,,1,,POINT (-45.8901479 -23.1680611)
3414814982,-23.1637771,-45.8952008,,1,,POINT (-45.8952008 -23.1637771)
3414836295,-23.1543988,-45.9013729,,3,,POINT (-45.9013729 -23.1543988)
3414851236,-23.166813,-45.9168322,,3,,POINT (-45.9168322 -23.166813)
3428692257,-23.18853,-45.8788944,,3,,POINT (-45.8788944 -23.18853)
3431588693,-23.1849635,-45.8695091,,1,,POINT (-45.8695091 -23.1849635)
3456689593,-23.1771713,-45.8460554,,1,,POINT (-45.8460554 -23.1771713)
3468694418,-23.2130085,-45.891093,,3,,POINT (-45.891093 -23.2130085)
3468694420,-23.2132805,-45.8907849,,3,,POINT (-45.8907849 -23.2132805)
3468699422,-23.2089455,-45.8965383,,3,,POINT (-45.8965383 -23.2089455)
3468699428,-23.2089802,-45.8984005,,3,,POINT (-45.8984005 -23.2089802)
3468699432,-23.2091115,-45.8981792,,3,,POINT (-45.8981792 -23.2091115)
3468699443,-23.2093257,-45.8982294,,3,,POINT (-45.8982294 -23.2093257)
3468699446,-23.2093986,-45.8980301,,3,,POINT (-45.8980301 -23.2093986)
3468699460,-23.2099149,-45.8977947,,3,,POINT (-45.8977947 -23.2099149)
3468699476,-23.2110617,-45.898563,,3,,POINT (-45.898563 -23.2110617)
3468701562,-23.2085388,-45.9001089,,3,,POINT (-45.9001089 -23.2085388)
3468701571,-23.2086477,-45.9001819,,3,,POINT (-45.9001819 -23.2086477)
3468701898,-23.2116285,-45.8926168,,3,,POINT (-45.8926168 -23.2116285)
3468701909,-23.2118402,-45.8974027,,3,,POINT (-45.8974027 -23.2118402)
3468701916,-23.2120024,-45.8923632,,3,,POINT (-45.8923632 -23.2120024)
3522519659,-23.1936343,-45.8932112,,3,,POINT (-45.8932112 -23.1936343)
3522519660,-23.1936338,-45.8931732,,4,,POINT (-45.8931732 -23.1936338)
3522547974,-23.199659,-45.8868144,turning_circle,1,,POINT (-45.8868144 -23.199659)
3522547975,-23.1997034,-45.8869755,,3,,POINT (-45.8869755 -23.1997034)
3522547979,-23.199501,-45.886648,,3,,POINT (-45.886648 -23.199501)
3522723305,-23.1921469,-45.8853537,traffic_signals,4,,POINT (-45.8853537 -23.1921469)
3672754205,-23.2154405,-45.9080179,,3,,POINT (-45.9080179 -23.2154405)
3672754206,-23.2153656,-45.9078948,,3,,POINT (-45.9078948 -23.2153656)
3715648685,-23.1798115,-45.8516814,traffic_signals,3,,POINT (-45.8516814 -23.1798115)
3749371695,-23.1862598,-45.8540548,,3,,POINT (-45.8540548 -23.1862598)
3749371697,-23.1889735,-45.8590924,,3,,POINT (-45.8590924 -23.1889735)
3749371700,-23.1858038,-45.8553758,,3,,POINT (-45.8553758 -23.1858038)
3749371702,-23.1855764,-45.8547544,,3,,POINT (-45.8547544 -23.1855764)
3749371703,-23.1856241,-45.8544787,,3,,POINT (-45.8544787 -23.1856241)
3749512403,-23.2188492,-45.8928595,,3,,POINT (-45.8928595 -23.2188492)
3749512405,-23.2188191,-45.892613,traffic_signals,3,,POINT (-45.892613 -23.2188191)
3762841513,-23.2168014,-45.9042489,turning_circle,1,,POINT (-45.9042489 -23.2168014)
3762841516,-23.2195622,-45.9046217,,1,,POINT (-45.9046217 -23.2195622)
3762855492,-23.2156219,-45.9055872,,1,,POINT (-45.9055872 -23.2156219)
3762855496,-23.212606,-45.9042019,,1,,POINT (-45.9042019 -23.212606)
3762866106,-23.2135436,-45.9107988,,1,,POINT (-45.9107988 -23.2135436)
3762897638,-23.2158674,-45.9052928,,3,,POINT (-45.9052928 -23.2158674)
3762897639,-23.2157731,-45.9052698,,3,,POINT (-45.9052698 -23.2157731)
3762897642,-23.2158017,-45.9051104,,3,,POINT (-45.9051104 -23.2158017)
3762897643,-23.2158953,-45.9051339,,3,,POINT (-45.9051339 -23.2158953)
3762897650,-23.2163625,-45.9088972,,1,,POINT (-45.9088972 -23.2163625)
3762897651,-23.216396,-45.9086842,,1,,POINT (-45.9086842 -23.216396)
3762897654,-23.2165321,-45.9078918,,1,,POINT (-45.9078918 -23.2165321)
3806557307,-23.1499191,-45.9046327,,3,,POINT (-45.9046327 -23.1499191)
3806557308,-23.1487172,-45.9044422,,3,,POINT (-45.9044422 -23.1487172)
3806557309,-23.1486092,-45.9046159,,3,,POINT (-45.9046159 -23.1486092)
3894379224,-23.2138088,-45.9009437,,3,,POINT (-45.9009437 -23.2138088)
3902855577,-23.1905819,-45.8880195,,1,,POINT (-45.8880195 -23.1905819)
3944704946,-23.173676,-45.8458016,,4,,POINT (-45.8458016 -23.173676)
3956999437,-23.1949001,-45.8907888,,3,,POINT (-45.8907888 -23.1949001)
3957035584,-23.2014253,-45.9071616,,3,,POINT (-45.9071616 -23.2014253)
3957035587,-23.2012088,-45.9074155,,3,,POINT (-45.9074155 -23.2012088)
3957042497,-23.1970304,-45.9106067,traffic_signals,4,,POINT (-45.9106067 -23.1970304)
3957062327,-23.1976949,-45.9029301,,3,,POINT (-45.9029301 -23.1976949)
3957062335,-23.1983233,-45.903886,,3,,POINT (-45.903886 -23.1983233)
3957133561,-23.1930725,-45.8946824,,3,,POINT (-45.8946824 -23.1930725)
3957146735,-23.1961032,-45.8906955,,4,,POINT (-45.8906955 -23.1961032)
3957146736,-23.1963449,-45.8899969,,4,,POINT (-45.8899969 -23.1963449)
4034132023,-23.1981184,-45.8781526,,4,,POINT (-45.8781526 -23.1981184)
4153722641,-23.1967395,-45.8978024,,3,,POINT (-45.8978024 -23.1967395)
4153722642,-23.196426,-45.8975164,,3,,POINT (-45.8975164 -23.196426)
4190236015,-23.1933079,-45.8766322,,3,,POINT (-45.8766322 -23.1933079)
4190236027,-23.1937847,-45.8770413,,3,,POINT (-45.8770413 -23.1937847)
4394313253,-23.1506242,-45.895403,,3,,POINT (-45.895403 -23.1506242)
4394313254,-23.1513188,-45.8955373,,1,,POINT (-45.8955373 -23.1513188)
4447889636,-23.217561,-45.8868633,,3,,POINT (-45.8868633 -23.217561)
4453703041,-23.1997108,-45.8640778,,3,,POINT (-45.8640778 -23.1997108)
4453703042,-23.1995818,-45.8639296,,3,,POINT (-45.8639296 -23.1995818)
4467793019,-23.2192747,-45.8868444,,3,,POINT (-45.8868444 -23.2192747)
4604470813,-23.1841725,-45.8602122,,4,,POINT (-45.8602122 -23.1841725)
4604470817,-23.1846392,-45.8620672,traffic_signals,4,,POINT (-45.8620672 -23.1846392)
4604470818,-23.1843393,-45.8613241,traffic_signals,3,,POINT (-45.8613241 -23.1843393)
4604470819,-23.1844811,-45.8614325,traffic_signals,4,,POINT (-45.8614325 -23.1844811)
4604470820,-23.1845929,-45.8613981,traffic_signals,4,,POINT (-45.8613981 -23.1845929)
4604470821,-23.1846652,-45.8613659,traffic_signals,3,,POINT (-45.8613659 -23.1846652)
4604501210,-23.1823911,-45.8563694,,4,,POINT (-45.8563694 -23.1823911)
4604501213,-23.1828613,-45.8572487,traffic_signals,3,,POINT (-45.8572487 -23.1828613)
4604501215,-23.183758,-45.858609,traffic_signals,3,,POINT (-45.858609 -23.183758)
4604559707,-23.1802882,-45.8487477,traffic_signals,4,,POINT (-45.8487477 -23.1802882)
4604559709,-23.1804604,-45.8474285,,3,,POINT (-45.8474285 -23.1804604)
4604596211,-23.1784445,-45.8415966,,3,,POINT (-45.8415966 -23.1784445)
4604596214,-23.1779345,-45.8410783,traffic_signals,4,,POINT (-45.8410783 -23.1779345)
4604596226,-23.1775485,-45.8397078,,3,,POINT (-45.8397078 -23.1775485)
4604596227,-23.1775551,-45.8378907,,3,,POINT (-45.8378907 -23.1775551)
4799178996,-23.1817146,-45.8470904,,3,,POINT (-45.8470904 -23.1817146)
4936302830,-23.186307,-45.8572652,,3,,POINT (-45.8572652 -23.186307)
5035956669,-23.1716284,-45.8428808,,3,,POINT (-45.8428808 -23.1716284)
5171369973,-23.179411,-45.842404,,3,,POINT (-45.842404 -23.179411)
5171369976,-23.179648,-45.842907,,3,,POINT (-45.842907 -23.179648)
5210810186,-23.1724545,-45.8945715,,3,,POINT (-45.8945715 -23.1724545)
5210810188,-23.1720044,-45.8935641,,1,,POINT (-45.8935641 -23.1720044)
5210810189,-23.1720898,-45.894507,,3,,POINT (-45.894507 -23.1720898)
5210810206,-23.1974964,-45.913085,,3,,POINT (-45.913085 -23.1974964)
5210810210,-23.1953944,-45.9126926,turning_circle,1,,POINT (-45.9126926 -23.1953944)
5241897980,-23.2057391,-45.8607551,,3,,POINT (-45.8607551 -23.2057391)
5256881145,-23.1561102,-45.8908212,,1,,POINT (-45.8908212 -23.1561102)
5256925535,-23.1587006,-45.8881383,,3,,POINT (-45.8881383 -23.1587006)
5316794412,-23.1637525,-45.8911947,,3,,POINT (-45.8911947 -23.1637525)
5316794419,-23.1547174,-45.897552,,1,,POINT (-45.897552 -23.1547174)
5316864674,-23.1638952,-45.9031323,,3,,POINT (-45.9031323 -23.1638952)
5316864675,-23.1637858,-45.9031296,,3,,POINT (-45.9031296 -23.1637858)
5316864679,-23.163485,-45.9034559,,3,,POINT (-45.9034559 -23.163485)
5318671142,-23.1523551,-45.9163274,,4,,POINT (-45.9163274 -23.1523551)
5318671147,-23.151573,-45.9163763,,3,,POINT (-45.9163763 -23.151573)
5318671148,-23.1513226,-45.9163017,,3,,POINT (-45.9163017 -23.1513226)
5318671149,-23.1508176,-45.9162982,,3,,POINT (-45.9162982 -23.1508176)
5318671150,-23.1506411,-45.9162787,,1,,POINT (-45.9162787 -23.1506411)
5318671151,-23.1526064,-45.9166937,,1,,POINT (-45.9166937 -23.1526064)
5318671155,-23.1518039,-45.9152017,,1,,POINT (-45.9152017 -23.1518039)
5318671156,-23.1517837,-45.9164595,,3,,POINT (-45.9164595 -23.1517837)
5318671157,-23.151853,-45.9154652,,3,,POINT (-45.9154652 -23.151853)
5318671159,-23.1516209,-45.9153147,,1,,POINT (-45.9153147 -23.1516209)
5318671160,-23.1510817,-45.9162861,,3,,POINT (-45.9162861 -23.1510817)
5318671161,-23.1511423,-45.9153092,,1,,POINT (-45.9153092 -23.1511423)
5318671162,-23.1508798,-45.9152934,,1,,POINT (-45.9152934 -23.1508798)
5318671163,-23.1513827,-45.9153336,,1,,POINT (-45.9153336 -23.1513827)
5318671164,-23.1521601,-45.9164944,,3,,POINT (-45.9164944 -23.1521601)
5318671165,-23.1519316,-45.9161233,,1,,POINT (-45.9161233 -23.1519316)
5318741634,-23.1475876,-45.9155399,,4,,POINT (-45.9155399 -23.1475876)
5318741638,-23.1489723,-45.9175658,,3,,POINT (-45.9175658 -23.1489723)
5318741639,-23.1493717,-45.9163449,,4,,POINT (-45.9163449 -23.1493717)
5318741640,-23.1494557,-45.9161281,,1,,POINT (-45.9161281 -23.1494557)
5318741642,-23.1492474,-45.9169952,,3,,POINT (-45.9169952 -23.1492474)
5318741643,-23.1498381,-45.9165564,,3,,POINT (-45.9165564 -23.1498381)
5318741647,-23.1479571,-45.9150705,,4,,POINT (-45.9150705 -23.1479571)
5318781147,-23.1496132,-45.8993032,,3,,POINT (-45.8993032 -23.1496132)
5318781149,-23.1493845,-45.8990201,,1,,POINT (-45.8990201 -23.1493845)
5320649326,-23.1585966,-45.8661403,,1,,POINT (-45.8661403 -23.1585966)
5320791763,-23.1653274,-45.8938683,,3,,POINT (-45.8938683 -23.1653274)
5320791791,-23.1725048,-45.8526908,,1,,POINT (-45.8526908 -23.1725048)
5320791800,-23.1780227,-45.8720164,,3,,POINT (-45.8720164 -23.1780227)
5320791804,-23.1769056,-45.8717309,,1,,POINT (-45.8717309 -23.1769056)
5322596081,-23.1533706,-45.9179365,,3,,POINT (-45.9179365 -23.1533706)
5322596132,-23.1655566,-45.8944224,,3,,POINT (-45.8944224 -23.1655566)
5322596136,-23.1658192,-45.8949322,,3,,POINT (-45.8949322 -23.1658192)
5327748850,-23.2138704,-45.8469002,,1,,POINT (-45.8469002 -23.2138704)
5327748855,-23.2118652,-45.8470656,,3,,POINT (-45.8470656 -23.2118652)
5327748865,-23.2117292,-45.8478302,,3,,POINT (-45.8478302 -23.2117292)
5327748868,-23.2126168,-45.8473936,,3,,POINT (-45.8473936 -23.2126168)
5327748873,-23.2115878,-45.8478917,,4,,POINT (-45.8478917 -23.2115878)
5327748882,-23.2114987,-45.8448339,,3,,POINT (-45.8448339 -23.2114987)
5327748890,-23.2104534,-45.8437057,,1,,POINT (-45.8437057 -23.2104534)
5327748891,-23.2105086,-45.8410992,,3,,POINT (-45.8410992 -23.2105086)
5327748900,-23.2098615,-45.8403347,,1,,POINT (-45.8403347 -23.2098615)
5327749325,-23.2047869,-45.8401322,,3,,POINT (-45.8401322 -23.2047869)
5327749329,-23.2057576,-45.8395837,,3,,POINT (-45.8395837 -23.2057576)
5327749330,-23.206515,-45.8407009,,1,,POINT (-45.8407009 -23.206515)
5327749439,-23.2112937,-45.839738,,3,,POINT (-45.839738 -23.2112937)
5327749445,-23.2109317,-45.8387491,,3,,POINT (-45.8387491 -23.2109317)
5327789969,-23.2145198,-45.8474371,,3,,POINT (-45.8474371 -23.2145198)
5329851772,-23.1901852,-45.8647168,,3,,POINT (-45.8647168 -23.1901852)
5329851778,-23.1899607,-45.864155,,1,,POINT (-45.864155 -23.1899607)
5331679730,-23.1507306,-45.9107206,,3,,POINT (-45.9107206 -23.1507306)
5331679734,-23.155247,-45.9092029,,3,,POINT (-45.9092029 -23.155247)
5331679739,-23.1550834,-45.9098235,,1,,POINT (-45.9098235 -23.1550834)
5331714246,-23.15605,-45.8822715,,3,,POINT (-45.8822715 -23.15605)
5331714257,-23.1570715,-45.8834496,,1,,POINT (-45.8834496 -23.1570715)
5333694217,-23.1939712,-45.9034583,,3,,POINT (-45.9034583 -23.1939712)
5333694218,-23.1946125,-45.9033331,,3,,POINT (-45.9033331 -23.1946125)
