osmid,y,x,street_count,highway,junction,ref,geometry
108214,51.5183314,-0.1545198,3,,,,POINT (-0.1545198 51.5183314)
108216,51.5196301,-0.1551949,4,,,,POINT (-0.1551949 51.5196301)
108224,51.5177547,-0.1506912,4,,,,POINT (-0.1506912 51.5177547)
108229,51.5181465,-0.1465752,4,,,,POINT (-0.1465752 51.5181465)
108234,51.5171053,-0.1444399,3,,,,POINT (-0.1444399 51.5171053)
108236,51.5168507,-0.1459875,4,,,,POINT (-0.1459875 51.5168507)
108239,51.514641,-0.1469138,4,,,,POINT (-0.1469138 51.514641)
108245,51.5111534,-0.1432806,4,,,,POINT (-0.1432806 51.5111534)
108248,51.5101355,-0.1430044,3,,,,POINT (-0.1430044 51.5101355)
108252,51.5123088,-0.1444686,4,,,,POINT (-0.1444686 51.5123088)
108257,51.5124726,-0.1493685,3,,,,POINT (-0.1493685 51.5124726)
108258,51.5134696,-0.1498633,4,,,,POINT (-0.1498633 51.5134696)
108259,51.5132651,-0.1509151,3,,,,POINT (-0.1509151 51.5132651)
108260,51.5133858,-0.1502967,4,,,,POINT (-0.1502967 51.5133858)
108263,51.5099056,-0.1361704,3,,,,POINT (-0.1361704 51.5099056)
108267,51.5086452,-0.1414955,4,,,,POINT (-0.1414955 51.5086452)
108275,51.5020478,-0.1400963,3,,,,POINT (-0.1400963 51.5020478)
108277,51.5017889,-0.1400065,3,,,,POINT (-0.1400065 51.5017889)
108283,51.5001929,-0.1408653,4,,,,POINT (-0.1408653 51.5001929)
108290,51.4991555,-0.1431749,3,,,,POINT (-0.1431749 51.4991555)
108292,51.4980651,-0.1438622,4,,,,POINT (-0.1438622 51.4980651)
108293,51.4986661,-0.1337688,3,,,,POINT (-0.1337688 51.4986661)
108299,51.4974954,-0.1356325,4,crossing,,,POINT (-0.1356325 51.4974954)
108300,51.4979761,-0.1359047,3,,,,POINT (-0.1359047 51.4979761)
108301,51.4984384,-0.1364924,3,,,,POINT (-0.1364924 51.4984384)
108302,51.499081,-0.1381337,3,,,,POINT (-0.1381337 51.499081)
108305,51.4978966,-0.1430943,3,,,,POINT (-0.1430943 51.4978966)
108308,51.4965983,-0.1417985,3,,,,POINT (-0.1417985 51.4965983)
108309,51.4973451,-0.1419706,3,,,,POINT (-0.1419706 51.4973451)
108311,51.4965923,-0.1429256,3,,,,POINT (-0.1429256 51.4965923)
108312,51.4965244,-0.1423144,3,,,,POINT (-0.1423144 51.4965244)
108317,51.4942972,-0.1431818,3,,,,POINT (-0.1431818 51.4942972)
108318,51.4964534,-0.1355928,3,,,,POINT (-0.1355928 51.4964534)
108320,51.495804,-0.1373357,3,,,,POINT (-0.1373357 51.495804)
108321,51.4949062,-0.1385177,3,,,,POINT (-0.1385177 51.4949062)
108322,51.4969639,-0.1392656,4,,,,POINT (-0.1392656 51.4969639)
108329,51.4969358,-0.1356084,3,,,,POINT (-0.1356084 51.4969358)
108332,51.4960588,-0.1351663,3,,,,POINT (-0.1351663 51.4960588)
108333,51.495003,-0.1343356,3,,,,POINT (-0.1343356 51.495003)
108334,51.4946426,-0.134052,3,,,,POINT (-0.134052 51.4946426)
108336,51.4951146,-0.1327554,3,,,,POINT (-0.1327554 51.4951146)
108338,51.4948889,-0.1318787,3,,,,POINT (-0.1318787 51.4948889)
108339,51.4962717,-0.1430113,3,,,,POINT (-0.1430113 51.4962717)
108341,51.4967318,-0.1448285,4,,,,POINT (-0.1448285 51.4967318)
108349,51.497161,-0.146251,4,,,,POINT (-0.146251 51.497161)
108351,51.4937686,-0.1417958,4,,,,POINT (-0.1417958 51.4937686)
108353,51.493418,-0.1446826,3,,,,POINT (-0.1446826 51.493418)
108354,51.4940859,-0.1466184,4,,,,POINT (-0.1466184 51.4940859)
108355,51.4918291,-0.1412764,4,,,,POINT (-0.1412764 51.4918291)
108357,51.49419,-0.140872,3,,,,POINT (-0.140872 51.49419)
108358,51.4935066,-0.1395782,3,,,,POINT (-0.1395782 51.4935066)
108362,51.4900135,-0.1322633,3,,,,POINT (-0.1322633 51.4900135)
108368,51.4931115,-0.1251083,3,,,,POINT (-0.1251083 51.4931115)
108383,51.5063539,-0.1023327,3,,,,POINT (-0.1023327 51.5063539)
108393,51.5189053,-0.1011765,3,,,,POINT (-0.1011765 51.5189053)
108395,51.5230075,-0.1022238,3,,,,POINT (-0.1022238 51.5230075)
108396,51.5225292,-0.1020692,4,,,,POINT (-0.1020692 51.5225292)
108398,51.5206903,-0.1165483,3,,,,POINT (-0.1165483 51.5206903)
108400,51.5183159,-0.1206058,3,,,,POINT (-0.1206058 51.5183159)
108404,51.5190471,-0.1209441,5,,,,POINT (-0.1209441 51.5190471)
108406,51.5193628,-0.0997575,3,,,,POINT (-0.0997575 51.5193628)
108409,51.5215929,-0.0974051,3,,,,POINT (-0.0974051 51.5215929)
108411,51.5221571,-0.0945686,3,,,,POINT (-0.0945686 51.5221571)
108412,51.5233544,-0.0952183,3,,,,POINT (-0.0952183 51.5233544)
108413,51.5238023,-0.0934348,4,,,,POINT (-0.0934348 51.5238023)
108415,51.5246043,-0.0884809,3,,,,POINT (-0.0884809 51.5246043)
108417,51.5233095,-0.0985242,5,,,,POINT (-0.0985242 51.5233095)
108422,51.5161525,-0.0606476,3,,,,POINT (-0.0606476 51.5161525)
108428,51.52433,-0.0802992,4,,,,POINT (-0.0802992 51.52433)
108432,51.5248675,-0.0743635,4,,,,POINT (-0.0743635 51.5248675)
108433,51.5249693,-0.0734729,3,,,,POINT (-0.0734729 51.5249693)
108434,51.5250457,-0.0728369,3,,,,POINT (-0.0728369 51.5250457)
108440,51.51775,-0.0572756,3,,,,POINT (-0.0572756 51.51775)
108443,51.5252215,-0.0664408,1,,,,POINT (-0.0664408 51.5252215)
108445,51.5262964,-0.0661018,3,,,,POINT (-0.0661018 51.5262964)
108446,51.5262313,-0.0665874,3,,,,POINT (-0.0665874 51.5262313)
108447,51.5288433,-0.0702319,3,,,,POINT (-0.0702319 51.5288433)
108448,51.5282798,-0.0698756,3,,,,POINT (-0.0698756 51.5282798)
108449,51.5284907,-0.0672888,2,,,,POINT (-0.0672888 51.5284907)
108457,51.5240209,-0.066058,3,,,,POINT (-0.066058 51.5240209)
108459,51.5246763,-0.0662773,3,,,,POINT (-0.0662773 51.5246763)
108467,51.5284833,-0.0926158,3,,,,POINT (-0.0926158 51.5284833)
108468,51.5286366,-0.0932065,3,,,,POINT (-0.0932065 51.5286366)
108469,51.5291832,-0.0953718,3,,,,POINT (-0.0953718 51.5291832)
108473,51.5340982,-0.0803414,3,,,,POINT (-0.0803414 51.5340982)
108474,51.5344426,-0.0805795,3,,,,POINT (-0.0805795 51.5344426)
108477,51.5359251,-0.0872178,3,,,,POINT (-0.0872178 51.5359251)
108478,51.5360731,-0.0844833,3,,,,POINT (-0.0844833 51.5360731)
108483,51.5338894,-0.0978384,4,,,,POINT (-0.0978384 51.5338894)
108492,51.5387159,-0.1053485,3,,,,POINT (-0.1053485 51.5387159)
108494,51.5375213,-0.1059291,3,,,,POINT (-0.1059291 51.5375213)
108496,51.5375224,-0.1053695,3,,,,POINT (-0.1053695 51.5375224)
108497,51.5353908,-0.1147235,3,,,,POINT (-0.1147235 51.5353908)
108498,51.5352729,-0.1136139,3,,,,POINT (-0.1136139 51.5352729)
108499,51.5359633,-0.1129983,3,,,,POINT (-0.1129983 51.5359633)
108500,51.5341259,-0.1149529,3,,,,POINT (-0.1149529 51.5341259)
108502,51.5323673,-0.1144094,3,,,,POINT (-0.1144094 51.5323673)
108503,51.5313695,-0.114121,4,,,,POINT (-0.114121 51.5313695)
108504,51.5312271,-0.1161744,3,,,,POINT (-0.1161744 51.5312271)
108505,51.5311747,-0.1169437,3,,,,POINT (-0.1169437 51.5311747)
108507,51.5322966,-0.1171556,4,,,,POINT (-0.1171556 51.5322966)
108508,51.533413,-0.1173888,3,,,,POINT (-0.1173888 51.533413)
108510,51.5368694,-0.115354,3,,,,POINT (-0.115354 51.5368694)
108511,51.5367463,-0.1138715,3,,,,POINT (-0.1138715 51.5367463)
108512,51.5339745,-0.1115428,4,,,,POINT (-0.1115428 51.5339745)
108514,51.5343938,-0.1114743,3,,,,POINT (-0.1114743 51.5343938)
108515,51.5335575,-0.0997585,3,,,,POINT (-0.0997585 51.5335575)
108518,51.5338656,-0.1012479,3,,,,POINT (-0.1012479 51.5338656)
108519,51.5341227,-0.102521,3,,,,POINT (-0.102521 51.5341227)
108530,51.5347286,-0.0933394,3,,,,POINT (-0.0933394 51.5347286)
108532,51.5360925,-0.0931358,4,,,,POINT (-0.0931358 51.5360925)
108533,51.5367169,-0.0938566,3,,,,POINT (-0.0938566 51.5367169)
108540,51.5305829,-0.1057303,3,,,,POINT (-0.1057303 51.5305829)
108541,51.5295139,-0.1048826,3,,,,POINT (-0.1048826 51.5295139)
108543,51.5281711,-0.1028233,3,,,,POINT (-0.1028233 51.5281711)
108544,51.5285124,-0.1010222,4,,,,POINT (-0.1010222 51.5285124)
108545,51.5291302,-0.0987618,3,,,,POINT (-0.0987618 51.5291302)
108548,51.525817,-0.1040422,4,,,,POINT (-0.1040422 51.525817)
108549,51.525514,-0.104096,3,,,,POINT (-0.104096 51.525514)
108553,51.5196551,-0.1018784,3,,,,POINT (-0.1018784 51.5196551)
108558,51.5310151,-0.0828949,4,,,,POINT (-0.0828949 51.5310151)
108561,51.5383016,-0.0890639,3,,,,POINT (-0.0890639 51.5383016)
108562,51.5395861,-0.0886007,5,mini_roundabout,,,POINT (-0.0886007 51.5395861)
108565,51.5392558,-0.0811037,4,,,,POINT (-0.0811037 51.5392558)
108566,51.5372109,-0.0768088,3,,,,POINT (-0.0768088 51.5372109)
108569,51.5362593,-0.076881,3,,,,POINT (-0.076881 51.5362593)
108572,51.5363098,-0.0736003,3,,,,POINT (-0.0736003 51.5363098)
108573,51.5361598,-0.0719233,4,,,,POINT (-0.0719233 51.5361598)
108575,51.5385973,-0.0731392,3,,,,POINT (-0.0731392 51.5385973)
108578,51.5365779,-0.0818968,3,,,,POINT (-0.0818968 51.5365779)
108583,51.5374935,-0.0817079,3,,,,POINT (-0.0817079 51.5374935)
108584,51.53727,-0.0792466,1,,,,POINT (-0.0792466 51.53727)
108586,51.5389895,-0.0767006,3,,,,POINT (-0.0767006 51.5389895)
108590,51.5324511,-0.0770917,3,,,,POINT (-0.0770917 51.5324511)
108591,51.5329174,-0.0771442,3,,,,POINT (-0.0771442 51.5329174)
108594,51.5317481,-0.074398,3,,,,POINT (-0.074398 51.5317481)
108595,51.5318213,-0.0714594,3,,,,POINT (-0.0714594 51.5318213)
108596,51.5271909,-0.0800797,3,,,,POINT (-0.0800797 51.5271909)
108601,51.5333172,-0.0935642,3,,,,POINT (-0.0935642 51.5333172)
108610,51.538659,-0.0989254,3,,,,POINT (-0.0989254 51.538659)
108615,51.5431088,-0.0955079,3,,,,POINT (-0.0955079 51.5431088)
108621,51.5349914,-0.0700986,4,,,,POINT (-0.0700986 51.5349914)
108626,51.5345143,-0.0628039,3,,,,POINT (-0.0628039 51.5345143)
108628,51.5319412,-0.0611889,3,,,,POINT (-0.0611889 51.5319412)
108629,51.5321708,-0.059805,3,,,,POINT (-0.059805 51.5321708)
108631,51.5311869,-0.0607986,3,,,,POINT (-0.0607986 51.5311869)
108636,51.5304456,-0.0577465,3,,,,POINT (-0.0577465 51.5304456)
108645,51.5318473,-0.0706043,3,,,,POINT (-0.0706043 51.5318473)
108646,51.5309824,-0.0705336,3,,,,POINT (-0.0705336 51.5309824)
108647,51.529951,-0.070513,3,,,,POINT (-0.070513 51.529951)
108649,51.5298331,-0.0687276,3,,,,POINT (-0.0687276 51.5298331)
108651,51.5299458,-0.0664502,3,,,,POINT (-0.0664502 51.5299458)
108798,51.504826,-0.0639747,3,,,,POINT (-0.0639747 51.504826)
108802,51.5065746,-0.0667559,4,,,,POINT (-0.0667559 51.5065746)
108808,51.5055446,-0.0702595,3,,,,POINT (-0.0702595 51.5055446)
108810,51.5061172,-0.0707562,3,,,,POINT (-0.0707562 51.5061172)
108842,51.5089704,-0.0886045,1,,,,POINT (-0.0886045 51.5089704)
108844,51.5092824,-0.0907616,1,,,,POINT (-0.0907616 51.5092824)
108856,51.5054806,-0.0912593,3,,,,POINT (-0.0912593 51.5054806)
108857,51.5061654,-0.0882957,5,,,,POINT (-0.0882957 51.5061654)
108860,51.5048552,-0.0898862,3,,,,POINT (-0.0898862 51.5048552)
108895,51.5120871,-0.1189345,3,,,,POINT (-0.1189345 51.5120871)
108896,51.5129341,-0.1181265,3,,,,POINT (-0.1181265 51.5129341)
108899,51.5141785,-0.1180055,3,,,,POINT (-0.1180055 51.5141785)
108901,51.5177057,-0.1191781,3,,,,POINT (-0.1191781 51.5177057)
108902,51.5179846,-0.1164696,3,,,,POINT (-0.1164696 51.5179846)
108903,51.5182554,-0.113802,3,,,,POINT (-0.113802 51.5182554)
108905,51.5213682,-0.1217745,3,,,,POINT (-0.1217745 51.5213682)
108906,51.5220765,-0.119564,3,,,,POINT (-0.119564 51.5220765)
108909,51.5243714,-0.1159159,4,,,,POINT (-0.1159159 51.5243714)
108928,51.5374558,-0.1003851,3,,,,POINT (-0.1003851 51.5374558)
108929,51.5381275,-0.0995568,4,,,,POINT (-0.0995568 51.5381275)
108933,51.538717,-0.1059084,3,,,,POINT (-0.1059084 51.538717)
108940,51.5409653,-0.1048475,3,,,,POINT (-0.1048475 51.5409653)
108941,51.5411507,-0.1027969,3,,,,POINT (-0.1027969 51.5411507)
108944,51.5306511,-0.1184193,3,,,,POINT (-0.1184193 51.5306511)
108945,51.5304818,-0.1177996,3,,,,POINT (-0.1177996 51.5304818)
108947,51.5358025,-0.1071231,3,,,,POINT (-0.1071231 51.5358025)
109149,51.5418583,-0.14568,3,,,,POINT (-0.14568 51.5418583)
109150,51.5428902,-0.144178,3,,,,POINT (-0.144178 51.5428902)
109152,51.5427292,-0.1418306,4,,,,POINT (-0.1418306 51.5427292)
109153,51.5410616,-0.1421021,3,,,,POINT (-0.1421021 51.5410616)
109155,51.5402799,-0.1455611,3,,,,POINT (-0.1455611 51.5402799)
109161,51.5399427,-0.1479031,3,,,,POINT (-0.1479031 51.5399427)
109163,51.5393113,-0.1475371,3,,,,POINT (-0.1475371 51.5393113)
109165,51.5373865,-0.1464947,3,,,,POINT (-0.1464947 51.5373865)
109167,51.5392827,-0.1446562,3,,,,POINT (-0.1446562 51.5392827)
109168,51.5367934,-0.1423549,4,,,,POINT (-0.1423549 51.5367934)
109170,51.5361226,-0.1467423,3,,,,POINT (-0.1467423 51.5361226)
109172,51.5368295,-0.1462223,3,,,,POINT (-0.1462223 51.5368295)
109173,51.537092,-0.1466718,3,,,,POINT (-0.1466718 51.537092)
109175,51.5363919,-0.1449025,3,,,,POINT (-0.1449025 51.5363919)
109185,51.5377702,-0.1486481,3,,,,POINT (-0.1486481 51.5377702)
109190,51.5424985,-0.1473046,3,,,,POINT (-0.1473046 51.5424985)
109196,51.5438812,-0.152551,3,,,,POINT (-0.152551 51.5438812)
109202,51.5459424,-0.1506963,4,crossing,,,POINT (-0.1506963 51.5459424)
109348,51.5247751,-0.1229449,3,,,,POINT (-0.1229449 51.5247751)
109352,51.5268998,-0.1142368,3,,,,POINT (-0.1142368 51.5268998)
109354,51.5280121,-0.1098325,3,,,,POINT (-0.1098325 51.5280121)
109359,51.5263749,-0.1129121,4,,,,POINT (-0.1129121 51.5263749)
109360,51.5270576,-0.0968048,4,,,,POINT (-0.0968048 51.5270576)
109361,51.5297211,-0.0974446,4,,,,POINT (-0.0974446 51.5297211)
109363,51.5262368,-0.0941417,2,,,,POINT (-0.0941417 51.5262368)
109364,51.5249982,-0.0961589,3,,,,POINT (-0.0961589 51.5249982)
109365,51.5242568,-0.0957096,3,,,,POINT (-0.0957096 51.5242568)
109374,51.5236906,-0.080346,3,,,,POINT (-0.080346 51.5236906)
109376,51.5236935,-0.0749324,3,,,,POINT (-0.0749324 51.5236935)
109377,51.5238988,-0.0739928,3,,,,POINT (-0.0739928 51.5238988)
109378,51.5244877,-0.0741447,4,,,,POINT (-0.0741447 51.5244877)
109382,51.5248754,-0.0716954,4,,,,POINT (-0.0716954 51.5248754)
109383,51.524699,-0.0720728,3,,,,POINT (-0.0720728 51.524699)
109384,51.5239961,-0.0715166,4,,,,POINT (-0.0715166 51.5239961)
109386,51.5236478,-0.0689461,3,,,,POINT (-0.0689461 51.5236478)
109389,51.5220005,-0.0716845,4,,,,POINT (-0.0716845 51.5220005)
109391,51.526434,-0.1368773,3,,,,POINT (-0.1368773 51.526434)
109396,51.5274939,-0.1173108,3,,,,POINT (-0.1173108 51.5274939)
109398,51.5255755,-0.0938216,2,,,,POINT (-0.0938216 51.5255755)
109401,51.5246754,-0.0875601,3,,,,POINT (-0.0875601 51.5246754)
109408,51.5153809,-0.1021972,3,,,,POINT (-0.1021972 51.5153809)
109411,51.511055,-0.0967922,3,,,,POINT (-0.0967922 51.511055)
109412,51.5108769,-0.0951001,3,,,,POINT (-0.0951001 51.5108769)
109414,51.5118975,-0.085135,3,,,,POINT (-0.085135 51.5118975)
109417,51.5254396,-0.0847052,3,,,,POINT (-0.0847052 51.5254396)
109418,51.5233061,-0.0862167,4,,,,POINT (-0.0862167 51.5233061)
109419,51.5224032,-0.0808496,3,,,,POINT (-0.0808496 51.5224032)
109430,51.520288,-0.0718705,4,,,,POINT (-0.0718705 51.520288)
109431,51.5200284,-0.0692162,3,,,,POINT (-0.0692162 51.5200284)
109433,51.5240241,-0.0603907,3,,,,POINT (-0.0603907 51.5240241)
109436,51.5242271,-0.0593052,4,,,,POINT (-0.0593052 51.5242271)
109443,51.5194012,-0.0620728,3,,,,POINT (-0.0620728 51.5194012)
109445,51.5191221,-0.0631122,3,,,,POINT (-0.0631122 51.5191221)
109457,51.5160414,-0.0622139,4,,,,POINT (-0.0622139 51.5160414)
109469,51.5131721,-0.0641793,3,,,,POINT (-0.0641793 51.5131721)
109470,51.5127077,-0.0641643,3,,,,POINT (-0.0641643 51.5127077)
109471,51.5132001,-0.0628554,3,,,,POINT (-0.0628554 51.5132001)
109577,51.5030052,-0.1497657,3,,,,POINT (-0.1497657 51.5030052)
109579,51.5038232,-0.1488217,3,,,,POINT (-0.1488217 51.5038232)
109582,51.5049508,-0.1509102,3,,,,POINT (-0.1509102 51.5049508)
109583,51.5056637,-0.1507199,2,crossing,,,POINT (-0.1507199 51.5056637)
109585,51.5059105,-0.1497513,3,,,,POINT (-0.1497513 51.5059105)
109586,51.5064188,-0.1499583,3,,,,POINT (-0.1499583 51.5064188)
109587,51.5063696,-0.1504036,3,,,,POINT (-0.1504036 51.5063696)
109588,51.5065327,-0.1521484,4,,,,POINT (-0.1521484 51.5065327)
109607,51.502179,-0.152002,3,,,,POINT (-0.152002 51.502179)
109608,51.501999,-0.1518033,3,motorway_junction,,,POINT (-0.1518033 51.501999)
109609,51.5024448,-0.149889,3,,,,POINT (-0.149889 51.5024448)
109613,51.5063927,-0.151977,4,,,,POINT (-0.151977 51.5063927)
109614,51.5057806,-0.1512776,3,,,,POINT (-0.1512776 51.5057806)
109616,51.5043059,-0.151059,3,,,,POINT (-0.151059 51.5043059)
109618,51.5072052,-0.1435089,3,,,,POINT (-0.1435089 51.5072052)
109619,51.5076408,-0.1426346,3,,,,POINT (-0.1426346 51.5076408)
109625,51.5076387,-0.1311287,3,,,,POINT (-0.1311287 51.5076387)
109631,51.5080704,-0.1399854,3,,,,POINT (-0.1399854 51.5080704)
109633,51.505944,-0.1255486,3,,,,POINT (-0.1255486 51.505944)
109634,51.506257,-0.1243271,3,,,,POINT (-0.1243271 51.506257)
109644,51.482455,-0.1721422,3,,,,POINT (-0.1721422 51.482455)
109661,51.5023022,-0.1570226,3,,,,POINT (-0.1570226 51.5023022)
109662,51.5016731,-0.1649293,3,,,,POINT (-0.1649293 51.5016731)
109663,51.5017178,-0.1655449,3,,,,POINT (-0.1655449 51.5017178)
109670,51.5017273,-0.174596,5,,,,POINT (-0.174596 51.5017273)
109673,51.5007385,-0.1620872,3,,,,POINT (-0.1620872 51.5007385)
109675,51.4991778,-0.1644858,3,,,,POINT (-0.1644858 51.4991778)
109676,51.4986861,-0.1654096,3,,,,POINT (-0.1654096 51.4986861)
109677,51.4985453,-0.1657009,3,,,,POINT (-0.1657009 51.4985453)
109679,51.4971738,-0.1682902,3,,,,POINT (-0.1682902 51.4971738)
109700,51.5015756,-0.1563423,3,,,,POINT (-0.1563423 51.5015756)
109704,51.5000688,-0.1560926,3,,,,POINT (-0.1560926 51.5000688)
109707,51.4988581,-0.1547014,3,,,,POINT (-0.1547014 51.4988581)
109708,51.498417,-0.1540458,3,,,,POINT (-0.1540458 51.498417)
109709,51.4981045,-0.1535313,3,,,,POINT (-0.1535313 51.4981045)
109710,51.4978767,-0.1485226,3,,,,POINT (-0.1485226 51.4978767)
109712,51.4981268,-0.1469963,4,,,,POINT (-0.1469963 51.4981268)
109717,51.5000668,-0.1488757,3,,,,POINT (-0.1488757 51.5000668)
109719,51.5006293,-0.1497838,3,,,,POINT (-0.1497838 51.5006293)
109722,51.5126376,-0.0655135,3,,,,POINT (-0.0655135 51.5126376)
109723,51.5122972,-0.0676133,3,,,,POINT (-0.0676133 51.5122972)
109734,51.5110758,-0.0950391,3,,,,POINT (-0.0950391 51.5110758)
109737,51.5103339,-0.0902129,3,,,,POINT (-0.0902129 51.5103339)
109739,51.505899,-0.0928169,3,,,,POINT (-0.0928169 51.505899)
109741,51.5062502,-0.0952225,3,,,,POINT (-0.0952225 51.5062502)
109742,51.5065621,-0.0967883,3,,,,POINT (-0.0967883 51.5065621)
109753,51.5057204,-0.1113433,4,,,,POINT (-0.1113433 51.5057204)
109757,51.5070868,-0.1073284,3,,,,POINT (-0.1073284 51.5070868)
109766,51.5180851,-0.078823,3,,,,POINT (-0.078823 51.5180851)
109767,51.5182088,-0.0763509,3,,,,POINT (-0.0763509 51.5182088)
109769,51.5166958,-0.0752778,4,,,,POINT (-0.0752778 51.5166958)
109780,51.5157284,-0.0946076,3,,,,POINT (-0.0946076 51.5157284)
109785,51.5132143,-0.0948682,4,,,,POINT (-0.0948682 51.5132143)
109788,51.509696,-0.0848007,3,,,,POINT (-0.0848007 51.509696)
109794,51.5127378,-0.0581401,3,,,,POINT (-0.0581401 51.5127378)
109795,51.5127266,-0.0579449,3,,,,POINT (-0.0579449 51.5127266)
109806,51.5216255,-0.1129015,3,,,,POINT (-0.1129015 51.5216255)
109811,51.5232228,-0.1104288,3,,,,POINT (-0.1104288 51.5232228)
109819,51.5228775,-0.1166822,3,,,,POINT (-0.1166822 51.5228775)
109826,51.5241094,-0.1170209,4,,,,POINT (-0.1170209 51.5241094)
109827,51.5238365,-0.1181844,3,,,,POINT (-0.1181844 51.5238365)
109832,51.5282516,-0.1253582,4,,,,POINT (-0.1253582 51.5282516)
109833,51.5273488,-0.1245727,3,,,,POINT (-0.1245727 51.5273488)
109835,51.5307905,-0.1224189,3,,,,POINT (-0.1224189 51.5307905)
109836,51.5126672,-0.1212083,4,,,,POINT (-0.1212083 51.5126672)
109838,51.5099742,-0.122591,4,,,,POINT (-0.122591 51.5099742)
109840,51.4988438,-0.116446,3,,,,POINT (-0.116446 51.4988438)
109844,51.4983669,-0.1306842,3,,,,POINT (-0.1306842 51.4983669)
109845,51.4975871,-0.1305041,3,,,,POINT (-0.1305041 51.4975871)
109849,51.4983914,-0.1325027,3,,,,POINT (-0.1325027 51.4983914)
109852,51.4983967,-0.1299665,3,,,,POINT (-0.1299665 51.4983967)
109864,51.4903673,-0.146212,3,,,,POINT (-0.146212 51.4903673)
109865,51.4905021,-0.1457568,4,,,,POINT (-0.1457568 51.4905021)
109866,51.4907244,-0.1450064,4,,,,POINT (-0.1450064 51.4907244)
109867,51.4909854,-0.1441251,4,,,,POINT (-0.1441251 51.4909854)
109868,51.4913034,-0.1430512,4,,,,POINT (-0.1430512 51.4913034)
109942,51.5239836,-0.1028782,3,,,,POINT (-0.1028782 51.5239836)
109943,51.523034,-0.1052687,3,,,,POINT (-0.1052687 51.523034)
109944,51.5201448,-0.1002783,3,,,,POINT (-0.1002783 51.5201448)
109953,51.5214217,-0.0982313,1,,,,POINT (-0.0982313 51.5214217)
109961,51.5400112,-0.1135763,3,,,,POINT (-0.1135763 51.5400112)
109963,51.5397826,-0.109514,3,,,,POINT (-0.109514 51.5397826)
109965,51.5329266,-0.1223998,3,,,,POINT (-0.1223998 51.5329266)
109968,51.526144,-0.1197025,1,,,,POINT (-0.1197025 51.526144)
109971,51.5244251,-0.1608694,4,,,,POINT (-0.1608694 51.5244251)
109972,51.5245442,-0.1602592,3,,,,POINT (-0.1602592 51.5245442)
109985,51.5236038,-0.1604882,3,,,,POINT (-0.1604882 51.5236038)
109987,51.5233405,-0.1619525,3,,,,POINT (-0.1619525 51.5233405)
109990,51.5223523,-0.1621475,3,,,,POINT (-0.1621475 51.5223523)
109992,51.5229766,-0.161783,3,,,,POINT (-0.161783 51.5229766)
109994,51.5227207,-0.1600825,4,,,,POINT (-0.1600825 51.5227207)
109995,51.5229043,-0.1590313,4,,,,POINT (-0.1590313 51.5229043)
109997,51.5240364,-0.1595675,3,,,,POINT (-0.1595675 51.5240364)
110002,51.5229316,-0.1644118,3,,,,POINT (-0.1644118 51.5229316)
110003,51.5242501,-0.1617697,4,,,,POINT (-0.1617697 51.5242501)
110004,51.5230915,-0.1579672,3,,,,POINT (-0.1579672 51.5230915)
110005,51.5216996,-0.1595975,4,,,,POINT (-0.1595975 51.5216996)
110006,51.5211811,-0.159372,3,,,,POINT (-0.159372 51.5211811)
110007,51.5205156,-0.1590728,4,,,,POINT (-0.1590728 51.5205156)
110008,51.5202948,-0.1566822,4,,,,POINT (-0.1566822 51.5202948)
110009,51.5209052,-0.1569689,3,,,,POINT (-0.1569689 51.5209052)
110011,51.522072,-0.1574975,4,,,,POINT (-0.1574975 51.522072)
110013,51.522253,-0.1565,3,,,,POINT (-0.1565 51.522253)
110016,51.5214113,-0.1610753,4,,,,POINT (-0.1610753 51.5214113)
110017,51.5211284,-0.1629335,4,,,,POINT (-0.1629335 51.5211284)
110022,51.519946,-0.1622076,3,,,,POINT (-0.1622076 51.519946)
110025,51.5189837,-0.163902,3,,,,POINT (-0.163902 51.5189837)
110026,51.5183779,-0.1626503,4,,,,POINT (-0.1626503 51.5183779)
110029,51.5137201,-0.1559483,4,,,,POINT (-0.1559483 51.5137201)
110030,51.5138912,-0.1538002,4,,,,POINT (-0.1538002 51.5138912)
110031,51.5135123,-0.1536425,4,,,,POINT (-0.1536425 51.5135123)
110032,51.5137426,-0.1524233,3,,,,POINT (-0.1524233 51.5137426)
110033,51.5141773,-0.1513404,4,,,,POINT (-0.1513404 51.5141773)
