u,v,key,osmid,bridge,highway,lanes,oneway,reversed,length,maxspeed,geometry,Inverse SP,Cost of return,Edge Betweenness,name,ref,tunnel,access,width,junction,Groups
15068251,122620403,0,"[397540728, 403826217, 47796147]",,secondary,5,False,False,132.08120331175292,35 mph,"LINESTRING (-118.2117564 34.0406024, -118.2122275 34.0408109, -118.2123982 34.0408876, -118.2125624 34.0409613, -118.2128065 34.0410756, -118.2130157 34.0411698)",132.08120331175292,1.8020964228463527,0.009400104604169,East 4th Street,,,,,,B
15068251,123580673,0,"[397536440, 397536449]",,primary,"['4', '5']",False,False,395.62820761294256,35 mph,"LINESTRING (-118.2117564 34.0406024, -118.2120146 34.0401975, -118.2120878 34.0400828, -118.2121893 34.0399238, -118.2122897 34.0397641, -118.2126922 34.039124, -118.2137451 34.0374491)",395.62820761294256,1.7039887682384036,0.0014099716455283,South Soto Street,,,,,,B
15068251,122954762,0,"[397536442, 1019994370]",,primary,"['4', '5']",False,True,99.71045065345172,35 mph,"LINESTRING (-118.2117564 34.0406024, -118.2116207 34.0408271, -118.2115183 34.0409887, -118.2112589 34.0413987)",99.71045065345172,1.64963549576221,0.0022030770257132,South Soto Street,,,,,,B
15068251,122620408,0,"[403826220, 397540734, 397540735]",,secondary,5,False,True,118.50566913142468,35 mph,"LINESTRING (-118.2117564 34.0406024, -118.211509 34.0404955, -118.2112812 34.0403971, -118.2111378 34.0403351, -118.2109776 34.0402624, -118.2106217 34.0401008)",118.50566913142468,1.703384160993083,0.0086306661227782,East 4th Street,,,,,,B
15068253,604238311,0,399274327,,motorway_link,2,True,False,28.950833174339063,,"LINESTRING (-118.217611 34.043125, -118.2177299 34.042884)",3740.89578861452,28.07461108304179,0.0051851062737718,,,,,,,A
15068253,1966358992,0,47796150,,primary,4,False,False,33.877440876123,35 mph,"LINESTRING (-118.217611 34.043125, -118.217686 34.0431297, -118.2177777 34.0431355, -118.2179782 34.0431352)",33.877440876123,1.4033763214319743,0.013780595045737,East 4th Street,,,,,,B
15068253,38504569,0,"[185949004, 399279278, 399279279]",,primary,"['4', '5']",False,True,91.73222097596476,35 mph,"LINESTRING (-118.217611 34.043125, -118.2174687 34.0431024, -118.2173631 34.0430758, -118.2171828 34.0430087, -118.2169564 34.0429154, -118.2166958 34.0428103)",91.73222097596476,1.941713018169448,0.0150754621710756,East 4th Street,,,,,,B
15289719,5054517952,0,518080102,yes,primary,4,False,True,14.458387732443123,,"LINESTRING (-118.2029178 34.0546657, -118.2027792 34.0546047)",14.458387732443123,1.207318837856478,0.0002552266554819,Marengo Street,,,,,,B
15289719,5054517956,0,185887397,yes,primary,4,True,False,37.94508893098197,35 mph,"LINESTRING (-118.2029178 34.0546657, -118.2029644 34.05459, -118.2029984 34.0545368, -118.2030566 34.0544453, -118.2030041 34.0543635)",50.85271545816315,2.5598360969883727,0.0028000349072075,North Soto Street,,,,,,B
15289719,1832202849,0,"[398603190, 148397205, 1331087294, 1331087295]",yes,primary,"['4', '5']",False,True,221.34945309229803,35 mph,"LINESTRING (-118.2029178 34.0546657, -118.2029947 34.0546998, -118.2035519 34.0549443, -118.2045039 34.055362, -118.2046491 34.0554243, -118.2049507 34.0555537, -118.2050438 34.0555931)",221.349453092298,1.9236523108796253,0.0019657033162199,Marengo Street,,,,,,B
15373638,122626555,0,"[398603184, 398603188, 398603182]",,primary,"['4', '5']",False,False,84.4383614583092,35 mph,"LINESTRING (-118.2101783 34.0578312, -118.2103259 34.0578958, -118.2104139 34.0579314, -118.210553 34.0579965, -118.2106269 34.0580286, -118.2106538 34.0580404, -118.2108029 34.058106, -118.2109878 34.0581872)",84.4383614583092,1.4460431170998451,0.001292576780294,Marengo Street,,,,,,B
15373638,123030030,0,398603193,,primary,5,False,False,93.7477190473943,35 mph,"LINESTRING (-118.2101783 34.0578312, -118.2100356 34.0577703, -118.2092764 34.0574407)",93.7477190473943,1.6058867773320202,0.0012591612333613,Marengo Street,,,,,,B
15373638,122746341,0,"[812840163, 1331424652, 518030526]",,secondary,"['4', '5']",False,False,157.63294902288385,30 mph,"LINESTRING (-118.2101783 34.0578312, -118.2102587 34.0577016, -118.2102902 34.0576479, -118.210364 34.0575329, -118.2103816 34.0575036, -118.2104873 34.0573356, -118.2105632 34.0572143, -118.2106306 34.0571065, -118.2109431 34.0566323, -118.210976 34.0565772)",157.63294902288385,1.380343556192842,0.0027083623786278,North State Street,,,,,,B
15373745,15373749,0,3181763,,residential,2,False,False,243.2737791616507,,"LINESTRING (-118.2051361 34.0596324, -118.2051787 34.0595653, -118.2051871 34.059552, -118.2055462 34.0589857, -118.2055851 34.0589076, -118.2056168 34.0588292, -118.2056374 34.0587505, -118.205651 34.0586547, -118.2056514 34.0585468, -118.2056355 34.0584466, -118.2056052 34.0583447, -118.2055541 34.0582361, -118.2054831 34.0581258, -118.2054001 34.0580354, -118.2053107 34.0579634, -118.2052005 34.0578902, -118.2050806 34.0578284, -118.205072 34.0578243, -118.2050428 34.0578093, -118.2049655 34.0577808)",243.2737791616508,1.463196323846599,0.0003385599790274,Charlotte Street,,,,,,C
15373745,1902458938,0,"[161709224, 1331102811, 518085668]",,residential,2,False,True,236.51133221559263,,"LINESTRING (-118.2051361 34.0596324, -118.2053848 34.0597395, -118.2059281 34.0599718, -118.2059708 34.0599901, -118.2060024 34.0600042, -118.2068805 34.060397, -118.2073128 34.060589, -118.2073957 34.0606219, -118.207406 34.060626)",236.51133221559263,1.5169342168494044,0.0010887947981213,Zonal Avenue,,,,,,C
15373745,14941481,0,1331027700,,residential,,False,False,50.41178184030487,,"LINESTRING (-118.2051361 34.0596324, -118.2047358 34.0594595, -118.2046525 34.0594203)",50.41178184030487,1.4052740357522664,0.0009284706449999,Zonal Avenue,,,,,,C
15373749,3010199925,0,"[1331027705, 3181763]",,residential,2,False,False,106.33859433716064,,"LINESTRING (-118.2049655 34.0577808, -118.2046491 34.0576436, -118.2044373 34.0575518, -118.2040146 34.0573654, -118.2039446 34.0573345)",106.33859433716064,1.5002411036818433,3.840732459392477e-05,Charlotte Street,,,,,,C
15373749,15373745,0,3181763,,residential,2,False,True,243.2737791616508,,"LINESTRING (-118.2049655 34.0577808, -118.2050428 34.0578093, -118.205072 34.0578243, -118.2050806 34.0578284, -118.2052005 34.0578902, -118.2053107 34.0579634, -118.2054001 34.0580354, -118.2054831 34.0581258, -118.2055541 34.0582361, -118.2056052 34.0583447, -118.2056355 34.0584466, -118.2056514 34.0585468, -118.205651 34.0586547, -118.2056374 34.0587505, -118.2056168 34.0588292, -118.2055851 34.0589076, -118.2055462 34.0589857, -118.2051871 34.059552, -118.2051787 34.0595653, -118.2051361 34.0596324)",243.2737791616507,1.4631963238465984,0.0002791284614601,Charlotte Street,,,,,,C
15373749,21150905,0,"[13401221, 1331107199]",,residential,,False,True,219.47467850458293,,"LINESTRING (-118.2049655 34.0577808, -118.2050116 34.0577083, -118.2053269 34.0572123, -118.2054222 34.0570625, -118.205814 34.0564462, -118.2059964 34.0561684, -118.2060105 34.0561406, -118.2060694 34.0560321)",219.47467850458293,1.57525724802892,0.0004931289061394,North Chicago Street,,,,,,C
15380188,2351053223,0,"[123561828, 66681509, 148252646, 29679031, 29679038]",yes,motorway,3,True,False,782.1963600694011,55 mph,"LINESTRING (-118.2518519 34.0598866, -118.2514615 34.0602393, -118.2511913 34.0604638, -118.2508718 34.0607314, -118.2505073 34.0610423, -118.2501216 34.0613885, -118.2499127 34.0615772, -118.2492221 34.0621838, -118.2482833 34.0630176, -118.2476586 34.0635763, -118.2474042 34.0638083, -118.2471737 34.0639895, -118.2468437 34.0642039, -118.2465085 34.0643793, -118.246289 34.0644839, -118.24598 34.0646109, -118.2457343 34.0646897)",3926.8659200192656,31.755593717935675,0.0040482729565101,Harbor Freeway,CA 110,,,,,A
15380188,1614923057,0,148385684,,motorway_link,3,True,False,180.5884307362041,,"LINESTRING (-118.2518519 34.0598866, -118.2515704 34.0600642, -118.2503608 34.0609401)",2016.529213746318,21.14382486471457,0.0024697554064182,,,,,,,A
15380821,123548708,0,165522232,,residential,2,False,False,202.69523497196624,,"LINESTRING (-118.275876 34.0441645, -118.2760903 34.0438312, -118.2761962 34.0436666, -118.2766013 34.0430365, -118.2769104 34.0425557)",202.69523497196627,1.438585203512754,0.001799800117477,Toberman Street,,,,,,C
15380821,122674539,0,"[399276243, 399276246]",,secondary,5,False,True,108.63491450800068,35 mph,"LINESTRING (-118.275876 34.0441645, -118.2762248 34.0443235, -118.2764494 34.0444259, -118.2765315 34.0444634, -118.2767476 34.044565, -118.276816 34.0445979, -118.2769054 34.0446408)",108.6349145080007,1.5956412758174816,0.0054321111778117,West Pico Boulevard,,,,,,B
15380821,123689636,0,"[399275034, 761653254]",,secondary,5,False,False,66.96658772286715,35 mph,"LINESTRING (-118.275876 34.0441645, -118.2755927 34.0440399, -118.2752704 34.0439031, -118.2752314 34.0438863)",66.96658772286715,1.5521284102815638,0.0099789159056946,West Pico Boulevard,,,,,,B
15713360,18882134,0,172998468,,secondary,4,False,False,117.95680494272229,35 mph,"LINESTRING (-118.2188388 34.0752286, -118.2187744 34.0752559, -118.2180425 34.0755621, -118.2176989 34.0757121)",117.95680494272229,1.8175467897605733,0.0045336499255755,Pasadena Avenue,,,,,,B
15713360,15713361,0,"[398399401, 400683258, 3129874, 172998468]",yes,secondary,"['4', '5']",False,True,120.67676309929902,35 mph,"LINESTRING (-118.2188388 34.0752286, -118.2189255 34.0751896, -118.219378 34.0749954, -118.2196164 34.0748979, -118.2200014 34.0747283)",120.67676309929902,1.6365171954494018,0.0044710471610233,Pasadena Avenue,,,,,,B
15713361,15717267,0,"[398394937, 148385395]",,primary,2,True,False,213.97676699063584,,"LINESTRING (-118.2200014 34.0747283, -118.2199492 34.074629, -118.2199142 34.0745452, -118.2198848 34.0743679, -118.2198638 34.0736939, -118.2198332 34.0734751, -118.2198152 34.073361, -118.219735 34.0729654, -118.2197075 34.0728296)",363.84826758966415,5.019250047385539,0.0026487546806724,North Avenue 21,,,,,,B
15713361,15027552,0,"[398399402, 161708035]",,secondary,"['4', '5']",False,False,119.17783205599903,35 mph,"LINESTRING (-118.2200014 34.0747283, -118.2200837 34.0746909, -118.2206695 34.0744283, -118.2211428 34.0742235)",119.17783205599903,1.7752363951958932,0.003076873023623,Pasadena Avenue,,,,,,B
15713361,15713360,0,"[398399401, 3129874, 172998468, 400683258]",yes,secondary,"['4', '5']",False,False,120.67676309929902,35 mph,"LINESTRING (-118.2200014 34.0747283, -118.2196164 34.0748979, -118.219378 34.0749954, -118.2189255 34.0751896, -118.2188388 34.0752286)",120.67676309929902,1.6365171954494044,0.0027775425443337,Pasadena Avenue,,,,,,B
15713362,15717266,0,"[48334305, 398387466, 398387463]",,primary,"['6', '7']",False,True,120.3879381940363,35 mph,"LINESTRING (-118.2212974 34.0721412, -118.2218937 34.071884, -118.2220844 34.0717974, -118.2223664 34.0716815, -118.2224606 34.0716481)",120.38793819403628,1.9513217820323767,0.0159859036896988,North Broadway,,,,,,B
15713362,123639634,0,161708047,,residential,,False,True,244.69822163434264,,"LINESTRING (-118.2212974 34.0721412, -118.2208179 34.0713981, -118.2204483 34.0708072, -118.2200637 34.0701923)",244.69822163434267,1.7489327417863096,0.0001145172522295,Avenue 19,,,,,,C
15713362,15027549,0,253388033,,tertiary,2,False,True,198.80806418408773,30 mph,"LINESTRING (-118.2212974 34.0721412, -118.2214813 34.072449, -118.221545 34.0725513, -118.2216529 34.0727185, -118.2217306 34.0728379, -118.2218064 34.0729576, -118.2218658 34.0730495, -118.2222993 34.0737247)",198.80806418408773,1.7184602014682688,0.0003431993959126,Avenue 19,,,,,,B
15713362,16941226,0,"[398394411, 398394412, 398394413]",,primary,"['5', '7']",False,False,119.14311955416493,35 mph,"LINESTRING (-118.2212974 34.0721412, -118.2209103 34.0723077, -118.2207324 34.0723871, -118.2202418 34.0725987, -118.2201512 34.0726378)",119.14311955416493,1.7611134358017766,0.0154617670352634,North Broadway,,,,,,B
15713713,72744345,0,161709005,,primary,4,False,False,100.46418429682004,35 mph,"LINESTRING (-118.219629 34.0430492, -118.2207177 34.0429993)",100.46418429682004,1.7905418986504194,0.0137055422004296,East 4th Street,,,,,,B
15713713,122620392,0,390225963,,primary,4,False,True,106.09458872252692,35 mph,"LINESTRING (-118.219629 34.0430492, -118.2190479 34.0430761, -118.2190155 34.0430776, -118.2184799 34.0431099)",106.09458872252692,1.4946366403756444,0.0128620492292636,East 4th Street,,,,,,B
15713713,250144078,0,"[399295360, 399295366, 399295359]",,secondary,"['2', '3']",False,False,257.89823183810137,,"LINESTRING (-118.219629 34.0430492, -118.2196641 34.0435976, -118.2196883 34.0439763, -118.2197367 34.0447372, -118.2197617 34.0451299, -118.2197767 34.0453653)",257.89823183810137,1.7602247820712051,0.0096473444153929,South Boyle Avenue,,,,,,B
15713713,123413088,0,"[399295362, 185937861]",,secondary,"['2', '3']",False,True,170.5655893075883,,"LINESTRING (-118.219629 34.0430492, -118.219612 34.0427076, -118.2195961 34.042386, -118.2195915 34.042294, -118.2195687 34.0419445, -118.219564 34.0418195, -118.2195665 34.0416696, -118.2195761 34.0415167)",170.5655893075883,1.3586865453748032,0.007910205789264,South Boyle Avenue,,,,,,B
15715635,18882157,0,172998028,yes,secondary,4,False,False,30.42157629377549,30 mph,"LINESTRING (-118.2116163 34.0555757, -118.2117717 34.0553343)",30.42157629377549,1.5091222827780926,0.0024783882454324,North State Street,,,,,,B
15715635,12070837897,0,"[24706763, 399256597]",yes,motorway_link,2,True,False,250.0445606921656,,"LINESTRING (-118.2116163 34.0555757, -118.2116856 34.0556059, -118.212464 34.0559449, -118.2129274 34.0561512, -118.2132879 34.0563076, -118.2136312 34.0564356, -118.2137561 34.0564692, -118.2138716 34.0564925, -118.2140661 34.0565177)",2930.252604564318,17.996760368754913,0.0041666661772767,,,,,,,A
15715635,604238578,0,"[518030524, 172998028]",yes,secondary,4,False,True,109.19022283450524,30 mph,"LINESTRING (-118.2116163 34.0555757, -118.2111639 34.0562867, -118.2110639 34.0564445)",109.19022283450524,1.5148525613070931,0.0068387353959671,North State Street,,,,,,B
15717255,123168707,0,104359371,,secondary,2,False,True,111.558814710441,,"LINESTRING (-118.2176077 34.051189, -118.2181801 34.0503049)",111.558814710441,1.7077117091669698,0.0006923889250189,North Boyle Avenue,,,,,,B
15717255,123304334,0,1275931649,,tertiary,2,False,False,115.689940318943,,"LINESTRING (-118.2176077 34.051189, -118.2170319 34.0521136)",115.689940318943,1.8735705879825724,0.0006176884404876,North Boyle Avenue,,,,,,B
15717255,122759582,0,"[399279281, 1271555499]",,primary,"['4', '5']",False,False,130.11301735382793,30 mph,"LINESTRING (-118.2176077 34.051189, -118.2178898 34.0513132, -118.2181179 34.0514136, -118.2187383 34.0516866, -118.2188549 34.051738)",130.1130173538279,1.8241410413963968,0.0039325811683602,East Cesar E Chavez Avenue,,,,,,B
15717255,21507169,0,"[399279282, 399279283, 485448853, 485448854, 399279287]",,primary,"['4', '5']",False,True,257.3860077595533,30 mph,"LINESTRING (-118.2176077 34.051189, -118.2172351 34.0510194, -118.2172046 34.0510056, -118.2169235 34.0508776, -118.2164069 34.0506425, -118.2163233 34.0506057, -118.2158746 34.0504083, -118.2157632 34.0503602, -118.2155839 34.0502804, -118.2151498 34.0500888)",257.3860077595533,1.8231572824969149,0.0041676645328089,East Cesar E Chavez Avenue,,building_passage,,,,B
15717259,268539956,0,24706934,,motorway_link,1,True,False,126.2288834152612,,"LINESTRING (-118.2376287 34.055566, -118.2377497 34.0555823, -118.237778 34.0555793, -118.2378587 34.055571, -118.2379292 34.055529, -118.237966 34.0554759, -118.2379979 34.0553763, -118.2380357 34.0552884, -118.238107 34.0552077, -118.2381777 34.0551672, -118.238263 34.0551275, -118.2383382 34.0551118, -118.2384093 34.0551074, -118.238472 34.0551103, -118.238546 34.0551226, -118.2385978 34.0551379, -118.2386831 34.0551694)",1170.363847322522,22.75553425558312,0.0007491777367655,,,,,,,A
15717259,8869170246,0,405178807,,primary,6,False,True,62.97443945769621,35 mph,"LINESTRING (-118.2376287 34.055566, -118.2375373 34.0560102, -118.2375299 34.0560416, -118.2375106 34.0561238)",62.97443945769621,1.5920147825859272,0.0109330501605531,North Alameda Street,,,,,,B
15717259,268540062,0,"[405178816, 405178818, 405178815]",,primary,"['6', '7']",False,False,81.33368586059993,35 mph,"LINESTRING (-118.2376287 34.055566, -118.2376833 34.0553046, -118.2377299 34.0550733, -118.2377581 34.0549236, -118.2377758 34.0548448)",81.33368586059993,1.365622590587667,0.0103959936109944,North Alameda Street,,,,,,B
15717265,122656713,0,13293960,,residential,,False,True,118.0375026213518,,"LINESTRING (-118.2273111 34.0695423, -118.2272457 34.0694436, -118.2272263 34.0694151, -118.2268651 34.0689322, -118.22669 34.0686916, -118.2266482 34.068634)",118.0375026213518,1.5262666076806006,0.0006083508799212,Wilhardt Street,,,,,,C
15717265,123037729,0,"[399262544, 399262546, 161708076]",,primary,"['4', '3']",False,True,189.40899483815235,35 mph,"LINESTRING (-118.2273111 34.0695423, -118.2273971 34.0695072, -118.2275422 34.0694524, -118.2276511 34.0694187, -118.2280504 34.0693292, -118.2282396 34.0692806, -118.2283988 34.0692322, -118.2286476 34.0691176, -118.2287926 34.0690432, -118.2291572 34.0688273)",189.40899483815235,1.4129840418816713,0.012159206934554,North Spring Street,,,,,,B
15717265,29312317,0,930455111,,residential,,False,False,47.8059418991154,,"LINESTRING (-118.2273111 34.0695423, -118.2273534 34.069629, -118.2273778 34.0696688, -118.2274837 34.0698727, -118.2274877 34.0698767, -118.2275374 34.0699265)",47.80594189911541,1.7964478758087774,0.0012103592658727,Willhardt Street,,,,,,C
15717265,15717266,0,"[4618403, 4618404, 4088278, 724004823, 1317894552]",yes,primary,"['2', '4', '3', '5']",False,False,504.9115309667944,35 mph,"LINESTRING (-118.2273111 34.0695423, -118.2272222 34.0695788, -118.2271689 34.0695979, -118.2268617 34.069708, -118.2264525 34.0698546, -118.2262254 34.0699373, -118.22597 34.0700353, -118.2249227 34.0705319, -118.2234705 34.0711734, -118.2229948 34.0714124, -118.2226316 34.0715788, -118.2224606 34.0716481)",504.9115309667944,2.234770289743449,0.0125668883524913,North Spring Street,,,,,,B
